PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,57,12,1591520230226023,1,6.00,,0,0,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226023,,3,S:8AM-8PM,33573,02,,,HILLSBOROUGH,1325,0,3,1,,,,1,55,-1,2,8,8,15AUG23:08:29,,,,,,,,4238.6061922,2023021233weS:8AM-8PM,,0,1591520230226023,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226024,1,3.00,,3,3,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226024,,3,S:8AM-8PM,33710,02,,,PINELLAS,1330,0,3,1,,,,1,37,-1,1,8,8,15AUG23:08:29,,,,,,,,4238.6061922,2023021233weS:8AM-8PM,,0,1591520230226024,03/03/2025
,SPANISH MACKEREL,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226025,1,4.00,0.00,150,20,1,7,3802,1,3,2,1,,,0,0,4,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226025,1,3,S:8AM-8PM,33706,02,,,PINELLAS,1407,0,3,1,172436,,,1,68,-1,1,8,8,15AUG23:08:29,8850030502,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226025,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,57,12,1591520230226026,1,1.00,0.00,180,20,1,7,3802,1,3,2,1,,,0,0,1,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226026,1,3,S:8AM-8PM,33615,02,0,15,HILLSBOROUGH,1414,0,3,1,,,,1,20,-1,1,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226026,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226027,1,4.00,,180,20,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226027,,3,S:8AM-8PM,33707,02,,,PINELLAS,1427,0,3,1,,,,1,76,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226027,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,57,12,1591520230226028,1,1.50,0.00,50,3,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226028,1,3,S:8AM-8PM,33614,02,,,HILLSBOROUGH,1433,0,3,1,,,,1,54,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226028,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226029,1,2.00,0.00,45,8,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226029,1,3,S:8AM-8PM,33701,02,0,1,PINELLAS,1439,0,3,1,,,,1,53,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226029,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226030,1,2.00,,45,8,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226030,,3,S:8AM-8PM,33701,02,,,PINELLAS,1439,0,3,1,,,,2,47,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226030,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,0,26,21,12,1591520230226031,1,6.00,0.00,2,1,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,O,we,1591520230226,1,,1591520230226031,1,3,S:8AM-8PM,49101,02,0,10,,1447,0,3,1,,,,1,27,-1,1,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226031,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226032,1,3.00,0.00,6,1,1,7,3802,1,3,2,1,,,0,0,1,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226032,1,3,S:8AM-8PM,33703,02,,,PINELLAS,1452,0,3,1,,,,1,39,-1,1,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226032,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226033,1,3.00,0.00,6,1,1,7,3802,1,3,2,1,,,0,0,1,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226033,1,3,S:8AM-8PM,33703,02,,,PINELLAS,1452,0,3,1,,,,1,8,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226033,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226034,1,5.00,0.00,52,0,1,7,3802,1,3,2,1,,,0,0,1,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226034,1,3,S:8AM-8PM,33772,02,0,2,PINELLAS,1513,0,3,1,,,,1,14,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226034,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226035,1,5.00,,52,0,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226035,,3,S:8AM-8PM,33772,02,,,PINELLAS,1513,0,3,1,,,,2,44,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226035,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,6,12,69,12,1591520230226036,1,8.00,0.00,30,8,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,O,we,1591520230226,1,,1591520230226036,1,3,S:8AM-8PM,34714,02,0,3,LAKE,1530,0,3,1,,,,1,18,-1,1,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226036,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,6,12,69,12,1591520230226037,1,8.00,0.00,30,8,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,O,we,1591520230226,1,,1591520230226037,1,3,S:8AM-8PM,34714,02,0,3,LAKE,1530,0,3,1,,,,2,20,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226037,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,6,12,69,12,1591520230226038,1,8.00,0.00,30,8,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,O,we,1591520230226,1,,1591520230226038,1,3,S:8AM-8PM,34714,02,0,2,LAKE,1530,0,3,1,,,,1,17,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226038,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,6,12,69,12,1591520230226039,1,8.00,0.00,30,8,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,O,we,1591520230226,1,,1591520230226039,1,3,S:8AM-8PM,34714,02,0,2,LAKE,1530,0,3,1,,,,1,18,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226039,03/03/2025
SPANISH MACKEREL,GULF KINGFISH,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,101,12,1591520230226040,1,3.00,0.00,24,0,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226040,1,3,S:8AM-8PM,33523,02,0,50,PASCO,1534,0,3,1,169275,172436,,1,23,-1,1,8,8,15AUG23:08:29,8835440602,8850030502,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226040,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,5,36,81,12,1591520230226041,1,1.00,,6,6,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,O,we,1591520230226,1,,1591520230226041,,3,S:8AM-8PM,11365,02,,,QUEENS,1553,0,3,1,,,,1,59,-1,1,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226041,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226042,1,2.00,,4,1,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226042,,3,S:8AM-8PM,33770,02,,,PINELLAS,1602,0,3,1,,,,1,62,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226042,03/03/2025
,SHEEPSHEAD,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226043,1,2.50,,6,6,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226043,,3,S:8AM-8PM,33765,02,,,PINELLAS,1614,0,3,1,169189,,,1,77,-1,1,8,8,15AUG23:08:29,8835430301,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226043,03/03/2025
,SHEEPSHEAD,2023021233weS:8AM-8PM,2023112331591520230226,2023,5,36,1,12,1591520230226044,1,2.50,,6,6,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,O,we,1591520230226,1,,1591520230226044,,3,S:8AM-8PM,12189,02,,,,1614,0,3,1,169189,,,1,86,-1,2,8,8,15AUG23:08:29,8835430301,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226044,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,57,12,1591520230226045,1,3.00,0.00,45,5,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226045,1,3,S:8AM-8PM,33647,02,0,4,HILLSBOROUGH,1618,0,3,1,,,,1,25,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226045,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,57,12,1591520230226046,1,3.00,0.00,0,0,1,7,3802,1,3,2,1,,,0,0,2,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226046,1,3,S:8AM-8PM,33647,02,0,4,HILLSBOROUGH,1618,0,3,1,,,,1,30,-1,1,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226046,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,0,99,997,12,1591520230226047,1,4.00,0.00,2,0,1,7,3802,1,3,2,1,,,0,0,1,0,3,,103,,,,O,we,1591520230226,1,,1591520230226047,1,3,S:8AM-8PM,99997,02,,,,1639,0,3,1,,,,1,57,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226047,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,103,12,1591520230226048,1,4.00,,2,0,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226048,,3,S:8AM-8PM,33708,02,,,PINELLAS,1639,0,3,1,,,,1,77,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226048,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,6,13,67,12,1591520230226049,1,2.00,0.00,2,0,1,7,3802,1,3,2,1,,,0,0,1,0,3,,103,,,,O,we,1591520230226,1,,1591520230226049,1,3,S:8AM-8PM,30144,02,,,,1645,0,3,1,,,,1,50,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226049,03/03/2025
,,2023021233weS:8AM-8PM,2023112331591520230226,2023,7,12,73,12,1591520230226050,1,2.00,,0,0,1,7,3802,1,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591520230226,1,,1591520230226050,,3,S:8AM-8PM,32301,02,,,LEON,1645,0,3,1,,,,1,42,-1,2,8,8,15AUG23:08:29,,,,,,,,2514.7758756,2023021233weS:8AM-8PM,,0,1591520230226050,03/03/2025
,GRAY SNAPPER,2023011243weS:8AM-8PM,2023112431591720230122,2023,7,12,21,12,1591720230122008,1,0.50,,52,4,1,7,269,1,3,2,1,,,0,0,0,0,3,,21,,,,Y,we,1591720230122,3,,1591720230122008,,4,S:8AM-8PM,34112,01,,,COLLIER,1442,1,3,1,168848,,,1,52,-1,1,8,8,15AUG23:08:29,8835360102,,,,,,,4131.1818927,2023011243weS:8AM-8PM,,0,1591720230122008,03/03/2025
,,2023021243wdS:8AM-8PM,2023112431591720230202,2023,7,12,15,12,1591720230202001,1,3.00,0.00,30,0,1,7,986,1,3,2,1,,,0,0,2,0,3,,15,,,,Y,wd,1591720230202,1,,1591720230202001,1,4,S:8AM-8PM,33953,02,,,CHARLOTTE,1233,0,3,1,,,,1,67,-1,1,8,8,15AUG23:08:29,,,,,,,,4548.7571045,2023021243wdS:8AM-8PM,,0,1591720230202001,03/03/2025
,,2023021243wdS:8AM-8PM,2023112431591720230202,2023,7,12,115,12,1591720230202002,1,4.00,0.00,30,0,1,7,986,1,3,2,1,,,0,0,2,0,3,,15,,,,Y,wd,1591720230202,1,,1591720230202002,1,4,S:8AM-8PM,34288,02,,,SARASOTA,1233,0,3,1,,,,1,62,-1,2,8,8,15AUG23:08:29,,,,,,,,4548.7571045,2023021243wdS:8AM-8PM,,0,1591720230202002,03/03/2025
,,2023021243wdS:8AM-8PM,2023112431591720230202,2023,0,18,109,12,1591720230202003,1,5.00,0.00,5,5,1,7,986,1,3,2,1,,,0,0,2,0,3,,15,,,,O,wd,1591720230202,1,,1591720230202003,1,4,S:8AM-8PM,46125,02,,,,1239,0,3,1,,,,1,69,-1,1,8,8,15AUG23:08:29,,,,,,,,4548.7571045,2023021243wdS:8AM-8PM,,0,1591720230202003,03/03/2025
,,2023021243wdS:8AM-8PM,2023112431591720230202,2023,0,18,109,12,1591720230202004,1,5.00,0.00,5,5,1,7,986,1,3,2,1,,,0,0,1,0,3,,15,,,,O,wd,1591720230202,1,,1591720230202004,1,4,S:8AM-8PM,46125,02,,,,1240,0,3,1,,,,2,69,-1,2,8,8,15AUG23:08:29,,,,,,,,4548.7571045,2023021243wdS:8AM-8PM,,0,1591720230202004,03/03/2025
,,2023021243wdS:8AM-8PM,2023112431591720230228,2023,7,12,71,12,1591720230228026,1,1.50,0.00,15,6,1,7,215,5,3,2,1,,,0,0,1,0,3,,21,,,,Y,wd,1591720230228,7,,1591720230228026,1,4,S:8AM-8PM,33908,02,,,LEE,1643,5,3,1,,,,2,51,-1,1,8,8,15AUG23:08:29,,,,,,,,1164.4051386,2023021243wdS:8AM-8PM,,0,1591720230228026,03/03/2025
,,2023021243wdS:8AM-8PM,2023112431591720230228,2023,7,12,71,12,1591720230228027,1,1.50,0.00,15,6,1,7,215,5,3,2,1,,,0,0,0,0,3,,21,,,,Y,wd,1591720230228,7,,1591720230228027,,4,S:8AM-8PM,33908,02,,,LEE,1646,5,3,1,,,,1,51,-1,2,8,8,15AUG23:08:29,,,,,,,,1164.4051386,2023021243wdS:8AM-8PM,,0,1591720230228027,03/03/2025
,,2023011233weS:8AM-8PM,2023112331591820230101,2023,7,12,103,12,1591820230101001,1,1.00,0.00,50,10,1,7,384,5,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591820230101,1,,1591820230101001,,3,S:8AM-8PM,99998,01,,,PINELLAS,1312,5,3,1,,,,1,15,-1,2,8,8,15AUG23:08:29,,,,,,,,3542.4221318,2023011233weS:8AM-8PM,,0,1591820230101001,03/03/2025
,,2023011233weS:8AM-8PM,2023112331591820230101,2023,7,12,103,12,1591820230101002,1,1.00,0.00,50,10,1,7,384,5,3,2,1,,,0,0,0,0,3,,103,,,,Y,we,1591820230101,1,,1591820230101002,,3,S:8AM-8PM,99998,01,,,PINELLAS,1312,5,3,1,,,,1,15,-1,2,8,8,15AUG23:08:29,,,,,,,,3542.4221318,2023011233weS:8AM-8PM,,0,1591820230101002,03/03/2025
,,2023011283wdS:8AM-8PM,2023112831592120230117,2023,6,37,33,12,1592120230117001,1,5.00,0.00,5,2,1,7,547,3,3,2,1,,,0,0,4,0,3,,87,,,,O,wd,1592120230117,1,,1592120230117001,1,8,S:8AM-8PM,27311,01,,,,1459,3,3,1,,,,1,59,-1,1,8,8,15AUG23:08:29,,,,,,,,6735.3669752,2023011283wdS:8AM-8PM,,0,1592120230117001,03/03/2025
,,2023011283wdS:8AM-8PM,2023112831592120230117,2023,6,37,33,12,1592120230117002,1,5.00,0.00,5,2,1,7,547,3,3,2,1,,,0,0,2,0,3,,87,,,,O,wd,1592120230117,1,,1592120230117002,1,8,S:8AM-8PM,27311,01,,,,1502,3,3,1,,,,2,66,-1,2,8,8,15AUG23:08:29,,,,,,,,6735.3669752,2023011283wdS:8AM-8PM,,0,1592120230117002,03/03/2025
,,2023011283wdS:8AM-8PM,2023112831592120230117,2023,7,48,373,12,1592120230117003,1,2.50,0.00,2,2,1,7,547,3,3,2,1,,,0,0,3,0,3,,87,,,,O,wd,1592120230117,1,,1592120230117003,1,8,S:8AM-8PM,77399,01,0,1,,1554,3,3,1,,,,1,37,-1,2,8,8,15AUG23:08:29,,,,,,,,6735.3669752,2023011283wdS:8AM-8PM,,0,1592120230117003,03/03/2025
,,2023011283wdS:8AM-8PM,2023112831592120230117,2023,7,48,373,12,1592120230117004,1,2.50,0.00,2,2,1,7,547,3,3,2,1,,,0,0,3,0,3,,87,,,,O,wd,1592120230117,1,,1592120230117004,1,8,S:8AM-8PM,77399,01,,,,1556,3,3,1,,,,2,32,-1,1,8,8,15AUG23:08:29,,,,,,,,6735.3669752,2023011283wdS:8AM-8PM,,0,1592120230117004,03/03/2025
,,2023011283wdS:8AM-8PM,2023112831592120230117,2023,0,55,25,12,1592120230117005,1,5.00,0.00,6,6,1,7,3739,3,3,1,1,,,0,0,4,3,3,,87,,,,O,wd,1592120230117,1,,1592120230117005,1,8,S:8AM-8PM,52716,01,4,0,,1719,3,3,1,,,,1,74,-1,1,1,8,15AUG23:08:29,,,,,,,,24623.504469,2023011283wdS:8AM-8PM,,0,1592120230117005,03/03/2025
,,2023011283wdS:8AM-8PM,2023112831592120230117,2023,0,55,25,12,1592120230117006,1,5.00,0.00,3,3,1,7,3739,3,3,1,1,,,0,0,2,3,3,,87,,,,O,wd,1592120230117,1,,1592120230117006,1,8,S:8AM-8PM,52716,01,3,0,,1720,3,3,1,,,,1,20,-1,2,1,8,15AUG23:08:29,,,,,,,,24623.504469,2023011283wdS:8AM-8PM,,0,1592120230117006,03/03/2025
,,2023011283weS:8AM-8PM,2023112831592120230121,2023,6,12,86,12,1592120230121001,1,5.50,0.00,17,4,1,7,410,4,3,2,1,,,0,0,2,0,3,,87,,,,O,we,1592120230121,3,,1592120230121001,1,8,S:8AM-8PM,33143,01,,,MIAMI-DADE,1801,4,3,1,,,,2,51,-1,2,8,8,15AUG23:08:29,,,,,,,,11672.299393,2023011283weS:8AM-8PM,,0,1592120230121001,03/03/2025
,,2023011283weS:8AM-8PM,2023112831592120230121,2023,6,12,86,12,1592120230121002,1,5.50,0.00,20,4,1,7,410,4,3,2,1,,,0,0,1,0,3,,87,,,,O,we,1592120230121,3,,1592120230121002,1,8,S:8AM-8PM,03313,01,,,MIAMI-DADE,1802,4,3,1,,,,2,54,-1,1,8,8,15AUG23:08:29,,,,,,,,11672.299393,2023011283weS:8AM-8PM,,0,1592120230121002,03/03/2025
,,2023011283weS:8AM-8PM,2023112831592120230121,2023,6,12,86,12,1592120230121003,1,5.50,0.00,50,6,1,7,410,4,3,2,1,,,0,0,2,0,3,,87,,,,O,we,1592120230121,3,,1592120230121003,1,8,S:8AM-8PM,03313,01,,,MIAMI-DADE,1816,4,3,1,,,,2,49,-1,2,8,8,15AUG23:08:29,,,,,,,,11672.299393,2023011283weS:8AM-8PM,,0,1592120230121003,03/03/2025
,,2023011283weS:8AM-8PM,2023112831592120230121,2023,6,12,86,12,1592120230121004,1,5.50,,50,7,1,7,410,4,3,2,1,,,0,0,0,0,3,,87,,,,O,we,1592120230121,3,,1592120230121004,,8,S:8AM-8PM,03313,01,,,MIAMI-DADE,1816,4,3,1,,,,2,50,-1,2,8,8,15AUG23:08:29,,,,,,,,11672.299393,2023011283weS:8AM-8PM,,0,1592120230121004,03/03/2025
,,2023011283wdS:8AM-8PM,2023112831592120230131,2023,5,36,109,12,1592120230131001,1,1.50,0.00,40,20,1,7,912,3,3,2,1,,,0,0,2,0,3,,87,,,,O,wd,1592120230131,1,,1592120230131001,1,8,S:8AM-8PM,14850,01,,,,1350,3,3,1,,,,1,60,-1,1,8,8,15AUG23:08:29,,,,,,,,10460.965951,2023011283wdS:8AM-8PM,,0,1592120230131001,03/03/2025
,,2023021283weS:8AM-8PM,2023112831592120230217,2023,7,12,87,12,1592120230217001,1,0.50,0.00,2,1,1,7,3785,3,3,2,1,,,0,0,1,0,3,,87,,,,Y,we,1592120230217,1,,1592120230217001,1,8,S:8AM-8PM,33040,02,,,MONROE,1524,3,3,1,,,,1,55,-1,1,8,8,15AUG23:08:29,,,,,,,,3876.3357493,2023021283weS:8AM-8PM,,0,1592120230217001,03/03/2025
,SHEEPSHEAD,2023011233wdS:8AM-8PM,2023112331592220230109,2023,5,42,83,12,1592220230109001,1,2.00,0.00,100,0,1,7,605,2,3,2,1,,,0,0,1,0,3,,115,,,,O,wd,1592220230109,1,,1592220230109001,1,3,S:8AM-8PM,16701,01,,,,1149,2,3,1,169189,,,1,66,-1,2,8,8,15AUG23:08:29,8835430301,,,,,,,1812.6507467,2023011233wdS:8AM-8PM,,0,1592220230109001,03/03/2025
,SHEEPSHEAD,2023011233wdS:8AM-8PM,2023112331592220230109,2023,5,42,83,12,1592220230109002,1,2.00,,100,0,1,7,605,2,3,2,1,,,0,0,0,0,3,,115,,,,O,wd,1592220230109,1,,1592220230109002,,3,S:8AM-8PM,16701,01,,,,1149,2,3,1,169189,,,2,65,-1,2,8,8,15AUG23:08:29,8835430301,,,,,,,1812.6507467,2023011233wdS:8AM-8PM,,0,1592220230109002,03/03/2025
,,2023011233wdS:8AM-8PM,2023112331592220230109,2023,7,12,115,12,1592220230109003,1,0.50,,0,0,1,7,605,2,3,2,1,,,0,0,0,0,3,,115,,,,Y,wd,1592220230109,1,,1592220230109003,,3,S:8AM-8PM,34275,01,,,SARASOTA,1158,2,3,1,,,,1,66,-1,1,8,8,15AUG23:08:29,,,,,,,,1812.6507467,2023011233wdS:8AM-8PM,,0,1592220230109003,03/03/2025
,GRAY SNAPPER,2023011233wdS:8AM-8PM,2023112331592220230109,2023,0,21,145,12,1592220230109004,1,3.00,0.00,3,3,1,7,605,2,3,2,1,,,0,0,1,0,3,,115,,,,O,wd,1592220230109,1,,1592220230109004,1,3,S:8AM-8PM,42001,01,,,,1257,2,3,1,168848,,,1,74,-1,1,8,8,15AUG23:08:29,8835360102,,,,,,,1812.6507467,2023011233wdS:8AM-8PM,,0,1592220230109004,03/03/2025
,GRAY SNAPPER,2023011233wdS:8AM-8PM,2023112331592220230109,2023,0,21,145,12,1592220230109005,1,3.00,0.00,3,3,1,7,605,2,3,2,1,,,0,0,1,0,3,,115,,,,O,wd,1592220230109,1,,1592220230109005,1,3,S:8AM-8PM,42001,01,,,,1258,2,3,1,168848,,,2,75,-1,2,8,8,15AUG23:08:29,8835360102,,,,,,,1812.6507467,2023011233wdS:8AM-8PM,,0,1592220230109005,03/03/2025
,SHEEPSHEAD,2023011233wdS:8AM-8PM,2023112331592220230109,2023,0,55,17,12,1592220230109006,1,2.00,0.00,3,3,1,7,605,2,3,2,1,,,0,0,3,0,3,,115,,,,O,wd,1592220230109,1,,1592220230109006,1,3,S:8AM-8PM,54729,01,,,,1340,2,3,1,169189,,,1,63,-1,2,8,8,15AUG23:08:29,8835430301,,,,,,,1812.6507467,2023011233wdS:8AM-8PM,,0,1592220230109006,03/03/2025
,SHEEPSHEAD,2023011233wdS:8AM-8PM,2023112331592220230109,2023,0,26,125,12,1592220230109007,1,2.00,0.00,4,4,1,7,605,2,3,1,1,,,0,0,2,2,3,,115,,,,O,wd,1592220230109,1,,1592220230109007,1,3,S:8AM-8PM,48374,01,2,0,,1420,2,3,1,169189,,,1,63,-1,1,1,8,15AUG23:08:29,8835430301,,,,,,,1715.0774611,2023011233wdS:8AM-8PM,,0,1592220230109007,03/03/2025
,SHEEPSHEAD,2023011233wdS:8AM-8PM,2023112331592220230109,2023,0,99,997,12,1592220230109008,1,11.50,0.00,40,20,1,7,605,2,3,2,1,,,0,0,2,0,3,,115,,,,O,wd,1592220230109,1,,1592220230109008,1,3,S:8AM-8PM,99997,01,,,,1519,2,3,1,169189,,,1,58,-1,2,8,8,15AUG23:08:29,8835430301,,,,,,,1715.0774611,2023011233wdS:8AM-8PM,,0,1592220230109008,03/03/2025
,FLORIDA POMPANO,2023011233wdS:8AM-8PM,2023112331592220230109,2023,7,12,115,12,1592220230109009,1,1.50,0.00,50,10,1,7,605,2,3,2,1,,,0,0,1,0,3,,115,,,,Y,wd,1592220230109,1,,1592220230109009,1,3,S:8AM-8PM,34229,01,,,SARASOTA,1529,2,3,1,168708,,,1,68,-1,1,8,8,15AUG23:08:29,8835280901,,,,,,,1715.0774611,2023011233wdS:8AM-8PM,,0,1592220230109009,03/03/2025
,GRAY SNAPPER,2023011233wdS:8AM-8PM,2023112331592220230109,2023,7,12,115,12,1592220230109010,1,4.00,0.00,3,3,1,7,605,2,3,2,1,,,0,0,1,0,3,,115,,,,Y,wd,1592220230109,1,,1592220230109010,1,3,S:8AM-8PM,34293,01,,,SARASOTA,1606,2,3,1,168848,,,1,45,-1,2,8,8,15AUG23:08:29,8835360102,,,,,,,1715.0774611,2023011233wdS:8AM-8PM,,0,1592220230109010,03/03/2025
,GRAY SNAPPER,2023011233wdS:8AM-8PM,2023112331592220230109,2023,0,99,997,12,1592220230109011,1,4.00,,998,98,1,7,605,2,3,2,1,,,0,0,0,0,3,,115,,,,O,wd,1592220230109,1,,1592220230109011,,3,S:8AM-8PM,99997,01,,,,1607,2,3,1,168848,,,1,45,-1,2,8,8,15AUG23:08:29,8835360102,,,,,,,1715.0774611,2023011233wdS:8AM-8PM,,0,1592220230109011,03/03/2025
