year,wave,st,sub_reg,mode_fx,area_x,species,Trips,SE,PSE
2011,4,24,5,4,5,striped bass,62.245211465,45.031579810392806,72.3
2011,4,24,5,5,5,striped bass,6782.479388615999,2363.591532377813,34.8
2011,4,24,5,7,5,striped bass,428873.7224291001,96392.0450531728,22.5
2011,4,34,5,3,1,striped bass,90226.1463307,55437.1851785282,61.4
2011,4,34,5,3,5,striped bass,21357.548506,21357.548506,100
2011,4,34,5,4,2,striped bass,297.61732091,297.61732091,100
2011,4,34,5,7,5,striped bass,17221.6951715,17221.695171500007,100
2011,4,36,5,3,1,striped bass,140558.4232492,73881.01020729356,52.6
2011,4,36,5,3,5,striped bass,220788.5064905,75586.06824082966,34.2
2011,4,36,5,4,1,striped bass,2391.56360394,2391.563603940001,100
2011,4,36,5,4,2,striped bass,2706.5105405599998,2706.51054056,100
2011,4,36,5,5,1,striped bass,33447.680071224,6093.246396545705,18.2
2011,4,36,5,5,2,striped bass,4026.2061509,4026.2061509000005,100
2011,4,36,5,5,5,striped bass,60511.92898,60511.92898,100
2011,4,36,5,7,1,striped bass,81550.93059265,33204.89638091258,40.7
2011,4,36,5,7,5,striped bass,145071.32686840004,43204.87042710715,29.8
2011,4,51,5,4,5,striped bass,34.715125831,34.715125830999995,100
2011,5,10,5,3,1,striped bass,6855.5679486,6855.5679486,100
2011,5,10,5,3,5,striped bass,11857.815582490002,10147.017273205563,85.6
2011,5,10,5,4,2,striped bass,21.622482031,21.622482030999997,100
2011,5,10,5,7,5,striped bass,9669.656948519996,4050.8696956379167,41.9
2011,5,24,5,3,5,striped bass,118800.32436760001,55684.586678816464,46.9
2011,5,24,5,4,5,striped bass,115.8604159169,55.97271237082472,48.3
2011,5,24,5,5,5,striped bass,10024.691211780999,3357.2832202606087,33.5
2011,5,24,5,7,5,striped bass,411877.7330367302,60107.150589852296,14.6
2011,5,34,5,3,1,striped bass,290645.22733747,97153.58318765377,33.4
2011,5,34,5,3,5,striped bass,99415.8521588,69444.90691879526,69.9
2011,5,34,5,4,1,striped bass,859.661437246,379.5973423204604,44.2
2011,5,34,5,4,2,striped bass,382.86780411999996,272.85914747521093,71.3
2011,5,34,5,4,5,striped bass,1773.9788222129998,1383.2592573169072,78
2011,5,34,5,5,1,striped bass,8376.32417246,2967.5651313923177,35.4
2011,5,34,5,5,5,striped bass,96.563849266,96.56384926600002,100
2011,5,34,5,7,1,striped bass,145711.8317571,35316.508871090206,24.2
2011,5,34,5,7,2,striped bass,18282.4459876,12372.27187995,67.7
2011,5,34,5,7,5,striped bass,111055.17862310003,36122.4220934543,32.5
2011,5,36,5,3,1,striped bass,215317.61000720007,72341.21453890852,33.6
2011,5,36,5,3,5,striped bass,164302.381296,49693.97454166966,30.2
2011,5,36,5,4,1,striped bass,8351.45366026,2658.543246213311,31.8
2011,5,36,5,5,1,striped bass,19469.91031890701,5093.337854109575,26.2
2011,5,36,5,5,2,striped bass,7543.008054930002,4043.7504855957436,53.6
2011,5,36,5,7,1,striped bass,172389.53624236,51889.1389186978,30.1
2011,5,36,5,7,5,striped bass,64097.57501755001,20444.70837639598,31.9
2011,5,51,5,3,5,striped bass,13095.044359419999,5807.745084140397,44.4
2011,5,51,5,4,5,striped bass,55.3247216087,41.06110671524609,74.2
2011,5,51,5,5,1,striped bass,1.0382015805,1.0382015805000002,100
2011,5,51,5,5,5,striped bass,75.7026520405,67.63394149139806,89.3
2011,5,51,5,7,5,striped bass,26312.2556726,8380.72503772122,31.9
2011,6,10,5,3,1,striped bass,35986.6657706,32303.02927497129,89.8
2011,6,10,5,3,5,striped bass,58162.91190025998,12761.076911355083,21.9
2011,6,10,5,4,1,striped bass,13.139768239400006,8.770474854417952,66.7
2011,6,10,5,4,5,striped bass,1.0480726754,1.0480726754,100
2011,6,10,5,5,1,striped bass,104.08033564870001,37.503509889153264,36
2011,6,10,5,5,5,striped bass,67.0021114864,53.49812700353306,79.8
2011,6,10,5,7,1,striped bass,11297.42897744,7989.050222886539,70.7
2011,6,10,5,7,2,striped bass,2465.4086919300003,1882.6266597960753,76.4
2011,6,10,5,7,5,striped bass,68787.69961826998,15857.650641803368,23.1
2011,6,24,5,3,1,striped bass,43925.67360303,31387.97064998762,71.5
2011,6,24,5,3,5,striped bass,79282.515236,44686.531929797864,56.4
2011,6,24,5,4,2,striped bass,49.59094252,0,0
2011,6,24,5,4,5,striped bass,265.8438872566,47.819809781039716,18
2011,6,24,5,5,5,striped bass,8025.890604245899,2967.8335564087192,37
2011,6,24,5,7,5,striped bass,375052.2468437,73015.14344422019,19.5
2011,6,34,5,3,1,striped bass,605818.9127904,147109.2199674727,24.3
2011,6,34,5,3,5,striped bass,265559.52271150006,132422.1452094811,49.9
2011,6,34,5,4,1,striped bass,7805.503250085805,2045.2612174761696,26.2
2011,6,34,5,4,5,striped bass,1857.2432477999998,1857.2432477999996,100
2011,6,34,5,5,1,striped bass,9090.792905372,4343.215565046004,47.8
2011,6,34,5,5,5,striped bass,7229.8876217570005,5270.083612474321,72.9
2011,6,34,5,7,1,striped bass,337646.6966729201,112257.13955251462,33.2
2011,6,34,5,7,2,striped bass,10322.33477166,7124.38008921326,69
2011,6,34,5,7,5,striped bass,644502.49807186,188112.40704254352,29.2
2011,6,36,5,3,1,striped bass,291948.1457810999,86516.3462839857,29.6
2011,6,36,5,3,5,striped bass,110125.0639476,40057.649218826475,36.4
2011,6,36,5,4,1,striped bass,3934.306120643999,1212.2803212210147,30.8
2011,6,36,5,5,1,striped bass,2460.8236047749983,599.465875225697,24.4
2011,6,36,5,5,5,striped bass,4178.7471571999995,4178.7471571999995,100
2011,6,36,5,7,1,striped bass,174889.86894290004,35737.98742953455,20.4
2011,6,36,5,7,5,striped bass,75365.81978450001,27099.415341839995,36
2011,6,51,5,3,1,striped bass,21451.800185699998,14122.380193338508,65.8
2011,6,51,5,3,5,striped bass,134502.2440031,39410.03998282003,29.3
2011,6,51,5,4,5,striped bass,308.98326236249994,194.17415569068365,62.8
2011,6,51,5,5,1,striped bass,378.36814853540005,200.89948870077893,53.1
2011,6,51,5,5,5,striped bass,1252.178461336,583.0996670760759,46.6
2011,6,51,5,7,1,striped bass,60612.5296088,38652.734294074144,63.8
2011,6,51,5,7,2,striped bass,14058.7908061,14058.790806099996,100
2011,6,51,5,7,5,striped bass,369654.53184938023,52374.25353837338,14.2
2012,2,10,5,3,5,striped bass,10697.50076723,5426.948625305077,50.7
2012,2,10,5,7,1,striped bass,3312.3125828,3312.3125827999997,100
2012,2,10,5,7,5,striped bass,33787.96326160999,12056.100753397788,35.7
2012,2,24,5,3,5,striped bass,41926.658465199995,41926.658465199995,100
2012,2,24,5,5,5,striped bass,12951.973855329998,1238.5408169691625,9.6
2012,2,24,5,7,5,striped bass,204922.257735,45037.370677461186,22
2012,2,34,5,3,1,striped bass,312621.4485579999,72703.3543609768,23.3
2012,2,34,5,3,5,striped bass,384084.9538112999,152029.00541354282,39.6
2012,2,34,5,4,1,striped bass,3125.2033634980007,1141.7284044169187,36.5
2012,2,34,5,4,2,striped bass,257.42565238,257.42565238,100
2012,2,34,5,5,1,striped bass,3220.9818202060005,2420.1337047559978,75.1
2012,2,34,5,5,5,striped bass,2787.1803909999994,1720.943788492593,61.7
2012,2,34,5,7,1,striped bass,231631.89754282002,63430.1446018071,27.4
2012,2,34,5,7,2,striped bass,13397.8247051,9178.362313983169,68.5
2012,2,34,5,7,5,striped bass,130041.09335362996,48021.88219278969,36.9
2012,2,36,5,3,1,striped bass,34831.0329632,34831.03296320001,100
2012,2,36,5,3,5,striped bass,209006.04629850003,94618.33921675418,45.3
2012,2,36,5,5,1,striped bass,101.379670664,101.37967066399999,100
2012,2,36,5,7,1,striped bass,6751.3409384,6751.340938400001,100
2012,2,36,5,7,5,striped bass,97672.77803739998,66745.04471851666,68.3
2012,2,51,5,3,5,striped bass,12474.0212814,12474.021281399997,100
2012,3,10,5,3,1,striped bass,14539.96940478,9822.746950521423,67.6
2012,3,10,5,3,5,striped bass,38871.960965080005,16944.450284419014,43.6
2012,3,10,5,4,2,striped bass,17.225513804,17.225513804000002,100
2012,3,10,5,4,5,striped bass,28.260433704999997,12.984523593999997,45.9
2012,3,10,5,7,1,striped bass,3145.9860908399996,2490.9996084403156,79.2
2012,3,10,5,7,5,striped bass,34820.21176013999,11543.171003625059,33.2
2012,3,24,5,3,1,striped bass,12438.117471830003,12438.117471830003,100
2012,3,24,5,3,5,striped bass,58903.525137000004,39408.391665177565,66.9
2012,3,24,5,4,5,striped bass,60.188091344,60.18809134399999,100
2012,3,24,5,5,5,striped bass,16609.401432745995,6065.644527882108,36.5
2012,3,24,5,7,5,striped bass,347909.88901259995,110467.43825037548,31.8
2012,3,34,5,3,1,striped bass,507643.7286868998,125773.69010226447,24.8
2012,3,34,5,3,5,striped bass,128005.75503429999,57125.43166420817,44.6
2012,3,34,5,4,1,striped bass,534.6449512449999,380.2625962861557,71.1
2012,3,34,5,4,5,striped bass,1406.2619490399998,1406.2619490399998,100
2012,3,34,5,5,1,striped bass,8383.82077726,3888.323503414375,46.4
2012,3,34,5,5,2,striped bass,1170.036705214,1066.377440804955,91.1
2012,3,34,5,7,1,striped bass,27466.502387620003,17716.073367002722,64.5
2012,3,34,5,7,2,striped bass,11483.6285155,9327.548468413574,81.2
2012,3,34,5,7,5,striped bass,104806.96141670001,52620.55118225133,50.2
2012,3,36,5,3,1,striped bass,85123.8418431,61939.570640736165,72.8
2012,3,36,5,3,5,striped bass,445767.27031640004,137282.6988683944,30.8
2012,3,36,5,4,5,striped bass,7515.83488539,7515.834885390001,100
2012,3,36,5,5,1,striped bass,19441.88300598601,4201.414464543422,21.6
2012,3,36,5,5,5,striped bass,20522.636776151998,12941.351884871312,63.1
2012,3,36,5,7,1,striped bass,131714.7227725,38853.28414149706,29.5
2012,3,36,5,7,2,striped bass,22471.169218,22471.169218,100
2012,3,36,5,7,5,striped bass,355533.6540433399,101728.97267535854,28.6
2012,3,51,5,3,1,striped bass,5262.0337858,5262.0337858,100
2012,3,51,5,4,5,striped bass,109.55308429,109.55308429,100
2012,3,51,5,5,5,striped bass,73.882723642,73.882723642,100
2012,3,51,5,7,5,striped bass,24310.739457489995,19648.423896268985,80.8
2012,4,10,5,3,1,striped bass,1381.0587003,1381.0587003,100
2012,4,10,5,3,5,striped bass,24463.240873889998,13702.377960093776,56
2012,4,10,5,4,5,striped bass,8.2545469136,8.2545469136,100
2012,4,10,5,7,5,striped bass,38424.39872339,12222.009197914693,31.8
2012,4,24,5,3,5,striped bass,71424.33382839999,45906.887614795516,64.3
2012,4,24,5,4,5,striped bass,477.7073112599999,477.7073112599999,100
2012,4,24,5,5,5,striped bass,20394.53671381,11838.514623944737,58
2012,4,24,5,7,5,striped bass,261166.27683793003,64833.855868941784,24.8
2012,4,34,5,3,1,striped bass,53308.4991845,38348.96931908087,71.9
2012,4,34,5,3,5,striped bass,65144.448388000004,50299.57479445649,77.2
2012,4,34,5,4,2,striped bass,739.288762,739.288762,100
2012,4,34,5,7,1,striped bass,6255.5260973,6255.526097300005,100
2012,4,34,5,7,5,striped bass,8281.5324537,8281.532453700003,100
2012,4,36,5,3,1,striped bass,373685.440196,172291.88157186622,46.1
2012,4,36,5,3,5,striped bass,84982.54344169999,67064.11133587388,78.9
2012,4,36,5,4,1,striped bass,294.23580214,294.2358021399999,100
2012,4,36,5,5,1,striped bass,37039.64901213319,6259.850512753211,16.9
2012,4,36,5,5,2,striped bass,16767.115583639003,14585.913366042894,87
2012,4,36,5,5,5,striped bass,31702.395818999998,31702.395818999998,100
2012,4,36,5,7,1,striped bass,143875.80052508,53733.31456602212,37.3
2012,4,36,5,7,2,striped bass,29047.4195605,29047.419560500002,100
2012,4,36,5,7,5,striped bass,200349.43361349998,57821.60235337197,28.9
2012,4,51,5,7,5,striped bass,9041.7371586,9041.7371586,100
2012,5,10,5,3,1,striped bass,16501.43163807,12449.338462259308,75.4
2012,5,10,5,3,5,striped bass,8749.39950306,4617.955536905252,52.8
2012,5,10,5,4,5,striped bass,10.972738578,10.972738577999998,100
2012,5,10,5,7,5,striped bass,12137.642196889996,6012.004313309252,49.5
2012,5,24,5,3,5,striped bass,202445.50319199995,62479.85513438263,30.9
2012,5,24,5,4,5,striped bass,214.4963432308,213.01521723619396,99.3
2012,5,24,5,5,5,striped bass,8665.765851166001,1793.4427059397738,20.7
2012,5,24,5,7,5,striped bass,325644.0221276203,110974.55136565772,34.1
2012,5,34,5,3,1,striped bass,233739.3136293,90857.30415423386,38.9
2012,5,34,5,3,5,striped bass,195164.38749060003,96359.18968428731,49.4
2012,5,34,5,4,1,striped bass,1535.06045458,1096.1969023759814,71.4
2012,5,34,5,4,2,striped bass,24.5467083596,24.284237057175766,98.9
2012,5,34,5,5,1,striped bass,2947.56602768,513.32746808,17.4
2012,5,34,5,7,1,striped bass,215830.2215946,158043.48310594115,73.2
2012,5,34,5,7,5,striped bass,63267.8924121,20309.37535557431,32.1
2012,5,36,5,3,1,striped bass,211571.68836490004,81651.10460360428,38.6
2012,5,36,5,3,5,striped bass,182381.66231399996,87195.53969133094,47.8
2012,5,36,5,4,1,striped bass,2627.60554168,2627.60554168,100
2012,5,36,5,4,5,striped bass,138.44740562599998,138.44740562599998,100
2012,5,36,5,5,1,striped bass,12869.189933754204,2905.6015367022896,22.6
2012,5,36,5,7,1,striped bass,167474.63523269992,48342.01196499013,28.9
2012,5,36,5,7,5,striped bass,184426.57778169992,55061.039087982805,29.9
2012,5,51,5,4,2,striped bass,66.069899088,66.069899088,100
2012,5,51,5,4,5,striped bass,654.393626656,654.3936266559999,100
2012,5,51,5,7,5,striped bass,37791.2119511,15210.684951744928,40.2
2012,6,10,5,3,1,striped bass,41060.685129499994,20906.875412812762,50.9
2012,6,10,5,3,5,striped bass,27339.60293656,8402.124135038624,30.7
2012,6,10,5,4,5,striped bass,26.118668602999996,26.118668602999996,100
2012,6,10,5,5,1,striped bass,75.2287949478,27.109631517380308,36
2012,6,10,5,5,5,striped bass,526.1342924693004,128.77688107006222,24.5
2012,6,10,5,7,1,striped bass,29828.385604500003,16289.20446398207,54.6
2012,6,10,5,7,2,striped bass,6256.197915139999,4829.441903313078,77.2
2012,6,10,5,7,5,striped bass,42009.65241963,8182.305524015381,19.5
2012,6,24,5,3,5,striped bass,96127.6599687,43485.85139852007,45.2
2012,6,24,5,5,5,striped bass,1190.3274355364003,448.10681978677263,37.6
2012,6,24,5,7,5,striped bass,291474.26777578006,89226.75729463837,30.6
2012,6,34,5,3,1,striped bass,510736.746565,445778.92021999997,87.3
2012,6,34,5,3,5,striped bass,601312.0644080003,274622.236589,45.7
2012,6,34,5,5,2,striped bass,4573.2783762,2687.14381296,58.8
2012,6,34,5,5,5,striped bass,6025.15578623,3256.6113356060728,54.1
2012,6,34,5,7,1,striped bass,25459.366332,25459.366332000005,100
2012,6,34,5,7,2,striped bass,19496.746836,19496.746836,100
2012,6,34,5,7,5,striped bass,701329.682853,237049.0531279049,33.8
2012,6,36,5,3,1,striped bass,392082.983105,39961.82652110588,10.2
2012,6,36,5,4,1,striped bass,437.85319312099995,219.3029809183298,50.1
2012,6,36,5,4,5,striped bass,1516.63738079,1516.6373807899997,100
2012,6,36,5,5,1,striped bass,1199.2873734241998,776.3879194407533,64.7
2012,6,36,5,7,1,striped bass,46233.00192150001,29746.191577874513,64.3
2012,6,36,5,7,5,striped bass,418755.962737,357426.97586366296,85.4
2012,6,51,5,3,1,striped bass,27490.373070199996,8997.795903199998,32.7
2012,6,51,5,3,5,striped bass,81315.68293329998,62387.86934599854,76.7
2012,6,51,5,5,1,striped bass,410.41141044700004,335.5624842772549,81.8
2012,6,51,5,5,5,striped bass,2493.5203692292002,1210.3500392485219,48.5
2012,6,51,5,7,1,striped bass,5248.2821349999995,4590.783593699451,87.5
2012,6,51,5,7,5,striped bass,502201.0131824197,87985.53014234641,17.5
2013,2,10,5,3,1,striped bass,3460.7393771200004,2751.9948410538414,79.5
2013,2,10,5,3,5,striped bass,17886.31750732,7347.575213636123,41.1
2013,2,10,5,7,5,striped bass,32199.820802319995,11321.441585544142,35.2
2013,2,24,5,3,5,striped bass,76903.8968553,46032.45857608617,59.9
2013,2,24,5,5,5,striped bass,7674.876662750001,2727.255353102006,35.5
2013,2,24,5,7,5,striped bass,256009.13197490008,71297.81810342036,27.8
2013,2,34,5,3,1,striped bass,86722.75398756,29912.99217763633,34.5
2013,2,34,5,3,5,striped bass,528768.18777512,377288.8471702232,71.4
2013,2,34,5,4,1,striped bass,1367.9635176870015,391.73613932700005,28.6
2013,2,34,5,4,5,striped bass,1515.53438785,1210.291072974943,79.9
2013,2,34,5,7,5,striped bass,721707.508726,326661.6282069638,45.3
2013,2,36,5,3,1,striped bass,23435.248982,23435.248981999997,100
2013,2,36,5,3,5,striped bass,437402.7196449,322211.4848479123,73.7
2013,2,36,5,4,1,striped bass,387.0346456919999,387.03464569199997,100
2013,2,36,5,7,5,striped bass,128163.81781999998,128163.81782,100
2013,3,10,5,3,1,striped bass,19675.489658720002,5979.167533223116,30.4
2013,3,10,5,3,5,striped bass,85362.08711872,37183.038805060656,43.6
2013,3,10,5,7,1,striped bass,218.79778606,218.79778605999996,100
2013,3,10,5,7,5,striped bass,31385.617036049996,24644.0185439034,78.5
2013,3,24,5,3,5,striped bass,39798.53729427,6660.287563443713,16.7
2013,3,24,5,4,5,striped bass,214.762816665,214.76281666500006,100
2013,3,24,5,5,5,striped bass,30435.55472265,0,0
2013,3,24,5,7,1,striped bass,492.41650965,0,0
2013,3,24,5,7,5,striped bass,344655.1424535199,41918.83265173628,12.2
2013,3,34,5,3,1,striped bass,424828.0556796999,113746.97773599719,26.8
2013,3,34,5,3,5,striped bass,172117.5634976,43338.013863148655,25.2
2013,3,34,5,4,1,striped bass,6995.847064337,2570.911608246215,36.7
2013,3,34,5,4,2,striped bass,259.33080815,259.33080815,100
2013,3,34,5,4,5,striped bass,3302.583618206001,2741.8899830734163,83
2013,3,34,5,5,1,striped bass,12345.326589700002,0,0
2013,3,34,5,7,1,striped bass,22971.403095730002,17215.878183320125,74.9
2013,3,34,5,7,2,striped bass,860.2733543800001,860.27335438,100
2013,3,34,5,7,5,striped bass,134508.98991518,52110.08055650721,38.7
2013,3,36,5,3,1,striped bass,171341.212977,108240.33178256023,63.2
2013,3,36,5,3,5,striped bass,452048.7760574999,175220.05666923887,38.8
2013,3,36,5,4,1,striped bass,2229.45147509,2229.45147509,100
2013,3,36,5,4,2,striped bass,786.58040665,646.798531500385,82.2
2013,3,36,5,4,5,striped bass,3001.45313234,3001.4531323400006,100
2013,3,36,5,5,1,striped bass,16256.25707689,7447.79137750888,45.8
2013,3,36,5,5,5,striped bass,60707.07690290002,20873.012728598613,34.4
2013,3,36,5,7,1,striped bass,76997.41742305,58043.04553736887,75.4
2013,3,36,5,7,5,striped bass,142637.16656341992,39243.365679163275,27.5
2013,3,51,5,3,1,striped bass,24687.416524,0,0
2013,3,51,5,3,5,striped bass,6366.3351632,0,0
2013,3,51,5,7,1,striped bass,222.67461707000004,222.67461707000004,100
2013,3,51,5,7,5,striped bass,22168.574693709998,7334.626303853546,33.1
2013,4,10,5,3,1,striped bass,626.652706924,294.0458622309729,46.9
2013,4,10,5,3,5,striped bass,3616.035981728,1305.6482889158601,36.1
2013,4,10,5,4,5,striped bass,105.17170604000002,105.17170604000002,100
2013,4,10,5,7,2,striped bass,157.70961043,157.70961043000003,100
2013,4,10,5,7,5,striped bass,19440.58963039,8018.1326695192765,41.2
2013,4,24,5,3,1,striped bass,2573.1631076,0,0
2013,4,24,5,3,5,striped bass,102089.23241599998,30006.01878478374,29.4
2013,4,24,5,4,5,striped bass,88.906943019,88.906943019,100
2013,4,24,5,5,5,striped bass,13266.8868314,0,0
2013,4,24,5,7,1,striped bass,1739.70284084,1739.70284084,100
2013,4,24,5,7,5,striped bass,341487.56478054996,89242.36470216178,26.1
2013,4,34,5,3,1,striped bass,183507.41963010002,64785.810769225456,35.3
2013,4,34,5,3,5,striped bass,11589.591504,11589.591504000002,100
2013,4,34,5,4,1,striped bass,1965.1292368200004,1965.1292368200002,100
2013,4,34,5,7,1,striped bass,7478.3100889,5357.886956541658,71.6
2013,4,34,5,7,2,striped bass,4695.486139,4695.486138999999,100
2013,4,34,5,7,5,striped bass,17501.1066103,4695.486138999999,26.8
2013,4,36,5,3,1,striped bass,139832.22780790002,115420.37193815265,82.5
2013,4,36,5,3,5,striped bass,262412.85126739996,191676.38299579272,73
2013,4,36,5,4,1,striped bass,2239.48572252,2239.4857225199985,100
2013,4,36,5,4,2,striped bass,4896.80849584,4896.808495840002,100
2013,4,36,5,4,5,striped bass,548.54094775,394.4621149903758,71.9
2013,4,36,5,5,1,striped bass,33920.487561281,3327.2782644958465,9.8
2013,4,36,5,5,5,striped bass,85819.52250856003,871.6125557399998,1
2013,4,36,5,7,1,striped bass,25828.8370263,16396.54044939116,63.5
