PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,COMPFLAG,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,SPOTTED SEATROUT,200566128711wd,151562005110131155,2005,6,12,31,12,31,155,8,7,3,5,5,0,19,1,2,0,1,0,1,1,2,2,1515620051101008,6,6,3,,,,Y,,1515620051101,,11,wd,1515620051101007,1,,,DUVAL,1405,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,3100.4495702,200566128711wd,,0,1515620051101007,8,32246,03/03/2025
BLACK DRUM,RED DRUM,200566128711wd,1515620051102313031,2005,6,12,31,12,31,3031,8,7,3,5,6,0,44,1,1,1,0,1,0,0,3,1,1515620051102001,6,6,1,,,,Y,,1515620051102,,11,wd,1515620051102001,1,1,0,DUVAL,1350,8,1,1,8,1,1,,03JAN200608:24,8,,,,,,8835440901,8835440801,4199.5817666,200566128711wd,,0,1515620051102001,8,32244,03/03/2025
BLACK DRUM,RED DRUM,200566128711wd,1515620051102313031,2005,6,12,31,12,31,3031,8,7,3,5,6,0,44,1,1,1,1,0,0,1,3,2,1515620051102002,6,6,2,,,,Y,,1515620051102,,11,wd,1515620051102001,1,,,DUVAL,1351,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440901,8835440801,4199.5817666,200566128711wd,,0,1515620051102002,8,32210,03/03/2025
BLACK DRUM,RED DRUM,200566128711wd,1515620051102313031,2005,6,12,19,12,31,3031,8,7,3,5,6,0,44,1,1,1,1,0,0,1,3,2,1515620051102003,6,6,2,,,,Y,,1515620051102,,11,wd,1515620051102001,1,,,CLAY,1352,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440901,8835440801,4199.5817666,200566128711wd,,0,1515620051102003,8,32068,03/03/2025
BLACK DRUM,RED DRUM,200566128711wd,1515620051102313031,2005,6,12,31,12,31,3031,8,7,3,5,4,0,45,3,2,1,1,0,0,0,2,1,1515620051102004,6,6,2,,,,Y,,1515620051102,,11,wd,1515620051102004,1,,,DUVAL,1521,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440901,8835440801,4199.5817666,200566128711wd,,0,1515620051102004,8,32221,03/03/2025
BLACK DRUM,RED DRUM,200566128711wd,1515620051102313031,2005,6,12,31,12,31,3031,8,7,3,5,4,0,14,1,2,1,1,0,0,1,2,2,1515620051102005,6,6,2,,,,Y,,1515620051102,,11,wd,1515620051102004,1,,,DUVAL,1522,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440901,8835440801,4199.5817666,200566128711wd,,0,1515620051102005,8,32221,03/03/2025
LARGEMOUTH BASS,RED DRUM,200566128711wd,1515620051104193035,2005,6,12,19,12,19,3035,8,7,3,5,4,0,29,9,1,1,1,0,0,0,2,1,1515620051104001,6,6,2,,,,Y,,1515620051104,,11,wd,1515620051104001,1,,,CLAY,1458,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440901,8835160602,7048.9759789,200566128711wd,,0,1515620051104001,8,32043,03/03/2025
LARGEMOUTH BASS,RED DRUM,200566128711wd,1515620051104193035,2005,6,13,67,12,19,3035,8,7,3,5,4,0,0,0,1,1,1,0,0,1,2,2,1515620051104002,6,6,2,,,,O,,1515620051104,,11,wd,1515620051104001,1,,,,1459,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440901,8835160602,6460.5838245,200566128711wd,,0,1515620051104002,8,30127,03/03/2025
SUNFISH GENUS,ATLANTIC CROAKER,200566128711we,1515620051105193035,2005,6,12,19,12,19,3035,8,7,3,5,6,0,0,0,1,1,3,0,0,0,1,8,1515620051105001,6,6,2,,,,Y,,1515620051105,,11,we,1515620051105001,1,,,CLAY,1445,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440702,8835160500,2162.1296751,200566128711we,,0,1515620051105001,8,32068,03/03/2025
,SPOTTED SEATROUT,200566128711we,151562005110631147,2005,6,12,31,12,31,147,8,7,3,5,2,,0,0,1,1,0,0,0,0,1,8,1515620051106001,6,6,2,,,,Y,,1515620051106,,11,we,1515620051106001,,,,DUVAL,1315,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,7736.5134823,200566128711we,,0,1515620051106001,8,32207,03/03/2025
,,200566128711we,151562005110631147,2005,6,12,31,12,31,147,8,7,3,5,8,0,50,7,1,1,3,3,0,0,1,8,1515620051106008,6,6,1,,,,Y,,1515620051106,,11,we,1515620051106008,1,8,0,DUVAL,1704,8,1,1,8,1,1,,03JAN200608:24,8,,,,,,,,7736.5134823,200566128711we,,0,1515620051106008,8,32246,03/03/2025
LEFTEYE FLOUNDER GENUS,SPOTTED SEATROUT,200566128711we,151562005110631147,2005,7,12,87,12,31,147,8,7,3,5,4.5,0,50,7,2,2,2,3,0,0,2,1,1515620051106009,6,6,1,,,,O,,1515620051106,,11,we,1515620051106009,1,,,MONROE,1711,8,1,1,2,1,2,,03JAN200608:24,8,,,,,,8835440102,8857030300,7090.7311944,200566128711we,,0,1515620051106009,8,99998,03/03/2025
LEFTEYE FLOUNDER GENUS,SPOTTED SEATROUT,200566128711we,151562005110631147,2005,6,12,89,12,31,147,8,7,3,5,7.5,0,50,7,2,0,1,0,1,1,2,2,1515620051106010,6,6,3,,,,Y,,1515620051106,,11,we,1515620051106009,1,,,NASSAU,1712,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440102,8857030300,7736.5134823,200566128711we,,0,1515620051106009,8,32097,03/03/2025
,,200566128711wd,151562005112210930,2005,6,12,109,12,109,30,8,7,3,5,5,,11,11,1,1,0,0,0,0,3,1,1515620051122003,6,6,2,,,,Y,,1515620051122,,11,wd,1515620051122003,,,,ST JOHNS,1412,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,,,4632.1530057,200566128711wd,,0,1515620051122003,8,32084,03/03/2025
,,200566128711wd,151562005112210930,2005,6,12,109,12,109,30,8,7,3,5,5,0,11,11,1,1,3,3,0,1,3,2,1515620051122004,6,6,1,,,,Y,,1515620051122,,11,wd,1515620051122003,1,,,ST JOHNS,1413,8,1,1,8,1,1,,03JAN200608:24,8,,,,,,,,4632.1530057,200566128711wd,,0,1515620051122004,8,32084,03/03/2025
,,200566128711wd,151562005112210930,2005,6,12,109,12,109,30,8,7,3,5,5,0,23,0,1,1,3,0,0,1,3,2,1515620051122005,6,6,2,,,,Y,,1515620051122,,11,wd,1515620051122003,1,,,ST JOHNS,1414,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,,,4632.1530057,200566128711wd,,0,1515620051122005,8,32084,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128711wd,151562005112331155,2005,6,12,19,12,31,155,8,7,3,5,5,0,20,4,1,1,2,0,0,0,2,1,1515620051123001,6,6,2,,,,Y,,1515620051123,,11,wd,1515620051123001,1,,,CLAY,1254,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440901,8835440102,1139.6247069,200566128711wd,,0,1515620051123001,8,32043,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128711wd,151562005112331155,2005,6,12,19,12,31,155,8,7,3,5,5,0,20,4,1,1,2,3,0,1,2,2,1515620051123002,6,6,1,,,,Y,,1515620051123,,11,wd,1515620051123001,1,2,0,CLAY,1255,8,1,1,8,2,1,,03JAN200608:24,8,,,,,,8835440901,8835440102,1139.6247069,200566128711wd,,0,1515620051123002,8,32043,03/03/2025
,SPOTTED SEATROUT,200566128711wd,151562005112331155,2005,6,12,31,12,31,155,8,7,3,5,3,,30,10,1,1,0,0,0,0,2,1,1515620051123003,6,6,2,,,,Y,,1515620051123,,11,wd,1515620051123003,,,,DUVAL,1319,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440102,,1139.6247069,200566128711wd,,0,1515620051123003,8,32226,03/03/2025
,SPOTTED SEATROUT,200566128711wd,151562005112331155,2005,6,12,31,12,31,155,8,7,3,5,3,0,30,5,1,1,1,0,0,1,2,2,1515620051123004,6,6,2,,,,Y,,1515620051123,,11,wd,1515620051123003,1,,,DUVAL,1320,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440102,,1139.6247069,200566128711wd,,0,1515620051123004,8,32226,03/03/2025
,SHEEPSHEAD,200566128711wd,151562005112331155,2005,6,12,31,12,31,155,8,7,3,5,6,0,50,16,1,2,2,3,0,0,2,1,1515620051123005,6,6,1,,,,Y,,1515620051123,,11,wd,1515620051123005,1,2,0,DUVAL,1536,8,1,1,2,1,2,,03JAN200608:24,8,,,,,,8835430301,,1139.6247069,200566128711wd,,0,1515620051123005,8,32218,03/03/2025
,SHEEPSHEAD,200566128711wd,151562005112331155,2005,6,12,31,12,31,155,8,7,3,5,6,0,50,16,1,0,2,0,1,1,2,2,1515620051123006,6,6,3,,,,Y,,1515620051123,,11,wd,1515620051123005,1,,,DUVAL,1537,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835430301,,1139.6247069,200566128711wd,,0,1515620051123005,8,32218,03/03/2025
,SPOTTED SEATROUT,200566128711wd,151562005112331155,2005,6,12,31,12,31,155,8,7,3,5,4,0,100,3,1,1,2,0,0,0,4,1,1515620051123007,6,6,2,,,,Y,,1515620051123,,11,wd,1515620051123007,1,,,DUVAL,1711,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,1519.4996092,200566128711wd,,0,1515620051123007,8,32226,03/03/2025
,SPOTTED SEATROUT,200566128711wd,151562005112331155,2005,6,12,31,12,31,155,8,7,3,5,4,0,150,14,1,1,3,0,0,1,4,2,1515620051123008,6,6,2,,,,Y,,1515620051123,,11,wd,1515620051123007,1,,,DUVAL,1712,8,1,1,8,1,8,,03JAN200608:24,8,,,,,,8835440102,,1519.4996092,200566128711wd,,0,1515620051123008,8,32244,03/03/2025
,SPOTTED SEATROUT,200566128711wd,151562005112331155,2005,6,12,31,12,31,155,8,7,3,5,4,0,80,6,1,1,1,0,0,1,4,2,1515620051123009,6,6,2,,,,Y,,1515620051123,,11,wd,1515620051123007,1,,,DUVAL,1713,8,1,1,8,2,8,,03JAN200608:24,8,,,,,,8835440102,,1519.4996092,200566128711wd,,0,1515620051123009,8,32244,03/03/2025
,,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,5,0,30,0,1,1,1,0,0,0,3,1,1515620051203001,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203001,1,,,DUVAL,1049,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,1610.6105402,200566128712we,,0,1515620051203001,8,32244,03/03/2025
,,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,5,,30,4,1,1,0,0,0,1,3,2,1515620051203002,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203001,,,,DUVAL,1050,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,1610.6105402,200566128712we,,0,1515620051203002,8,32244,03/03/2025
,,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,5,0,30,2,1,1,2,1,0,1,3,2,1515620051203003,6,6,1,,,,Y,,1515620051203,,12,we,1515620051203001,1,,,DUVAL,1051,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,,,1610.6105402,200566128712we,,0,1515620051203003,8,32212,03/03/2025
,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,1,0,100,5,1,1,1,0,0,0,1,8,1515620051203004,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203004,1,,,DUVAL,1110,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,1610.6105402,200566128712we,,0,1515620051203004,8,32224,03/03/2025
,,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4,0,50,4,2,1,2,0,0,0,2,1,1515620051203005,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203005,1,,,DUVAL,1249,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,1610.6105402,200566128712we,,0,1515620051203005,8,32250,03/03/2025
,,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4,0,5,2,1,1,2,0,0,1,2,2,1515620051203006,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203005,1,,,DUVAL,1250,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,1610.6105402,200566128712we,,0,1515620051203006,8,32224,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4,,200,40,1,1,0,0,0,0,3,1,1515620051203007,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203007,,,,DUVAL,1336,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,1610.6105402,200566128712we,,0,1515620051203007,8,32250,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4,,5,0,1,1,0,0,0,1,3,2,1515620051203008,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203007,,,,DUVAL,1337,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,1610.6105402,200566128712we,,0,1515620051203008,8,32256,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4,0,0,0,1,1,1,0,0,1,3,2,1515620051203009,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203007,1,,,DUVAL,1338,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,1610.6105402,200566128712we,,0,1515620051203009,8,32256,03/03/2025
SHEEPSHEAD,BLACK DRUM,200566128712we,15156200512033116,2005,7,12,21,12,31,16,8,7,3,5,6,0,100,20,1,1,1,1,0,0,2,1,1515620051203010,6,6,1,,,,O,,1515620051203,,12,we,1515620051203010,1,,,COLLIER,1410,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835440801,8835430301,1476.16965,200566128712we,,0,1515620051203010,8,99998,03/03/2025
SHEEPSHEAD,BLACK DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,6,0,50,4,1,1,1,3,0,1,2,2,1515620051203011,6,6,1,,,,Y,,1515620051203,,12,we,1515620051203010,1,1,0,DUVAL,1411,8,1,1,8,2,1,,20JAN200610:42,8,,,,,,8835440801,8835430301,1610.6105402,200566128712we,,0,1515620051203011,8,32250,03/03/2025
RED DRUM,SPOTTED SEATROUT,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,2.5,0,24,4,1,1,4,0,0,0,1,8,1515620051203012,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203012,1,,,DUVAL,1433,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440102,8835440901,1610.6105402,200566128712we,,0,1515620051203012,8,32256,03/03/2025
RED DRUM,SPOTTED SEATROUT,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4.5,0,40,5,1,2,0,3,0,0,2,1,1515620051203013,6,6,1,,,,Y,,1515620051203,,12,we,1515620051203013,1,3,0,DUVAL,1439,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440102,8835440901,2838.6805154,200566128712we,,0,1515620051203013,8,32224,03/03/2025
,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,5.5,0,30,5,1,1,2,0,0,0,2,1,1515620051203014,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203014,1,,,DUVAL,1552,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,1610.6105402,200566128712we,,0,1515620051203014,8,32250,03/03/2025
,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,5.5,0,25,4,1,1,2,2,0,1,2,2,1515620051203015,6,6,1,,,,Y,,1515620051203,,12,we,1515620051203014,1,,,DUVAL,1553,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835440901,,1610.6105402,200566128712we,,0,1515620051203015,8,32216,03/03/2025
,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4,0,50,15,2,1,4,0,0,0,3,1,1515620051203016,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203016,1,,,DUVAL,1556,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,2224.6455278,200566128712we,,0,1515620051203016,8,32207,03/03/2025
,RED DRUM,200566128712we,15156200512033116,2005,5,51,161,12,31,16,8,7,3,5,4,0,0,0,2,1,3,0,0,1,3,2,1515620051203017,6,6,2,,,,O,,1515620051203,,12,we,1515620051203016,1,,,,1557,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440901,,2038.9499064,200566128712we,,0,1515620051203017,8,99998,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4.5,0,30,6,1,1,1,1,0,0,2,1,1515620051203019,6,6,1,,,,Y,,1515620051203,,12,we,1515620051203019,1,1,0,DUVAL,1628,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835440901,8835440102,1610.6105402,200566128712we,,0,1515620051203019,8,32250,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712we,15156200512033116,2005,6,12,31,12,31,16,8,7,3,5,4.5,,3,3,1,1,0,0,0,1,2,2,1515620051203020,6,6,2,,,,Y,,1515620051203,,12,we,1515620051203019,,,,DUVAL,1629,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,1610.6105402,200566128712we,,0,1515620051203020,8,32266,03/03/2025
SPOTTED SEATROUT,STRIPED BASS,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,4,0,150,17,1,1,0,1,0,0,1,8,1515620051204001,6,6,1,,,,Y,,1515620051204,,12,we,1515620051204001,1,1,0,DUVAL,1231,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835020102,8835440102,1502.0097262,200566128712we,,0,1515620051204001,8,32210,03/03/2025
,,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,2.5,0,30,6,1,1,4,1,0,0,1,8,1515620051204002,6,6,1,,,,Y,,1515620051204,,12,we,1515620051204002,1,,,DUVAL,1330,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,,,1502.0097262,200566128712we,,0,1515620051204002,8,32250,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,1.5,,150,12,1,1,0,0,0,0,1,8,1515620051204003,6,6,2,,,,Y,,1515620051204,,12,we,1515620051204003,,,,DUVAL,1334,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,1502.0097262,200566128712we,,0,1515620051204003,8,32244,03/03/2025
BLACK DRUM,STRIPED BASS,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,5,0,90,12,1,1,0,4,0,0,1,8,1515620051204004,6,6,1,,,,Y,,1515620051204,,12,we,1515620051204004,1,3,0,DUVAL,1358,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835020102,8835440801,1502.0097262,200566128712we,,0,1515620051204004,8,32210,03/03/2025
,BLACK DRUM,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,3,,30,3,1,1,0,0,0,0,3,1,1515620051204005,6,6,2,,,,Y,,1515620051204,,12,we,1515620051204005,,,,DUVAL,1506,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440801,,2061.7443069,200566128712we,,0,1515620051204005,8,32222,03/03/2025
,BLACK DRUM,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,3,,30,3,1,1,0,0,0,1,3,2,1515620051204006,6,6,2,,,,Y,,1515620051204,,12,we,1515620051204005,,,,DUVAL,1507,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440801,,2061.7443069,200566128712we,,0,1515620051204006,8,32222,03/03/2025
,SHEEPSHEAD,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,3,,12,4,1,1,0,0,0,0,2,1,1515620051204007,6,6,2,,,,Y,,1515620051204,,12,we,1515620051204007,,,,DUVAL,1613,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835430301,,1502.0097262,200566128712we,,0,1515620051204007,8,32244,03/03/2025
,SHEEPSHEAD,200566128712we,1515620051204313031,2005,6,12,31,12,31,3031,8,7,3,5,3,,0,0,1,1,0,0,0,1,2,2,1515620051204008,6,6,2,,,,Y,,1515620051204,,12,we,1515620051204007,,,,DUVAL,1614,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835430301,,1502.0097262,200566128712we,,0,1515620051204008,8,32244,03/03/2025
,RED DRUM,200566128712wd,15156200512063116,2005,6,12,31,12,31,16,8,7,3,5,2,,100,20,2,1,0,0,0,0,3,1,1515620051206001,6,6,2,,,,Y,,1515620051206,,12,wd,1515620051206001,,,,DUVAL,1418,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,1767.027566,200566128712wd,,0,1515620051206001,8,32250,03/03/2025
,RED DRUM,200566128712wd,15156200512063116,2005,6,12,31,12,31,16,8,7,3,5,2,0,100,10,2,1,2,0,0,1,3,2,1515620051206002,6,6,2,,,,Y,,1515620051206,,12,wd,1515620051206001,1,,,DUVAL,1419,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,1767.027566,200566128712wd,,0,1515620051206002,8,32250,03/03/2025
,RED DRUM,200566128712wd,15156200512063116,2005,6,12,109,12,31,16,8,7,3,5,2,,80,1,2,1,0,0,0,1,3,2,1515620051206003,6,6,2,,,,Y,,1515620051206,,12,wd,1515620051206001,,,,ST JOHNS,1420,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,1767.027566,200566128712wd,,0,1515620051206003,8,32082,03/03/2025
,RED DRUM,200566128712wd,15156200512063116,2005,6,12,31,12,31,16,8,7,3,5,6,0,100,20,1,1,2,0,0,0,2,1,1515620051206004,6,6,2,,,,Y,,1515620051206,,12,wd,1515620051206004,1,,,DUVAL,1438,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,1767.027566,200566128712wd,,0,1515620051206004,8,32250,03/03/2025
,RED DRUM,200566128712wd,15156200512063116,2005,6,12,31,12,31,16,8,7,3,5,6,0,100,25,1,1,3,0,0,1,2,2,1515620051206005,6,6,2,,,,Y,,1515620051206,,12,wd,1515620051206004,1,,,DUVAL,1439,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,,1767.027566,200566128712wd,,0,1515620051206005,8,32224,03/03/2025
,KINGFISH GENUS,200566128712wd,151562005121410950,2005,6,12,19,12,109,50,8,7,3,5,6.5,0,12,3,1,2,2,2,0,0,2,1,1515620051214001,6,6,1,,,,Y,,1515620051214,,12,wd,1515620051214001,1,,,CLAY,1412,8,1,1,2,1,2,,20JAN200610:42,8,,,,,,8835440600,,6686.6183893,200566128712wd,,0,1515620051214001,8,32068,03/03/2025
,KINGFISH GENUS,200566128712wd,151562005121410950,2005,6,12,19,12,109,50,8,7,3,5,6.5,,12,3,1,0,0,0,1,1,2,2,1515620051214002,6,6,3,,,,Y,,1515620051214,,12,wd,1515620051214001,,,,CLAY,1413,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440600,,6686.6183893,200566128712wd,,0,1515620051214001,8,32068,03/03/2025
,SHEEPSHEAD,200566128712we,151562005121731369,2005,6,12,19,12,31,369,8,7,3,5,4,0,250,45,1,1,1,1,0,0,2,1,1515620051217001,6,6,1,,,,Y,,1515620051217,,12,we,1515620051217001,1,,,CLAY,1358,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835430301,,5538.752059,200566128712we,,0,1515620051217001,8,32073,03/03/2025
,SHEEPSHEAD,200566128712we,151562005121731369,2005,6,12,31,12,31,369,8,7,3,5,4,0,250,45,1,1,1,2,0,1,2,2,1515620051217002,6,6,1,,,,Y,,1515620051217,,12,we,1515620051217001,1,,,DUVAL,1359,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,8835430301,,5538.752059,200566128712we,,0,1515620051217002,8,32244,03/03/2025
,,200566128712wd,151562005123031153,2005,0,21,67,12,31,153,8,7,3,5,4,0,2,0,1,1,1,0,0,0,2,1,1515620051230001,6,6,2,,,,O,,1515620051230,,12,wd,1515620051230001,1,,,,1303,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,22409.189261,200566128712wd,,0,1515620051230001,8,40505,03/03/2025
,,200566128712wd,151562005123031153,2005,0,21,67,12,31,153,8,7,3,5,4,0,2,0,1,1,1,0,0,1,2,2,1515620051230002,6,6,2,,,,O,,1515620051230,,12,wd,1515620051230001,1,,,,1304,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,,,22409.189261,200566128712wd,,0,1515620051230002,8,40505,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712wd,151562005123031153,2005,6,12,31,12,31,153,8,7,3,5,4,,20,4,1,1,0,0,0,0,2,1,1515620051230003,6,6,2,,,,Y,,1515620051230,,12,wd,1515620051230003,,,,DUVAL,1326,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,24450.087035,200566128712wd,,0,1515620051230003,8,32277,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712wd,151562005123031153,2005,6,12,31,12,31,153,8,7,3,5,4,,20,4,1,1,0,0,0,1,2,2,1515620051230004,6,6,2,,,,Y,,1515620051230,,12,wd,1515620051230003,,,,DUVAL,1327,8,1,1,8,2,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,24450.087035,200566128712wd,,0,1515620051230004,8,32277,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712wd,151562005123031153,2005,6,12,31,12,31,153,8,7,3,5,4,0,60,16,1,1,1,0,0,0,1,8,1515620051230005,6,6,2,,,,Y,,1515620051230,,12,wd,1515620051230005,1,,,DUVAL,1430,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,24450.087035,200566128712wd,,0,1515620051230005,8,32225,03/03/2025
SPOTTED SEATROUT,RED DRUM,200566128712wd,151562005123031153,2005,6,12,31,12,31,153,8,7,3,5,4,,60,16,1,1,0,0,0,0,1,8,1515620051230006,6,6,2,,,,Y,,1515620051230,,12,wd,1515620051230006,,,,DUVAL,1431,8,1,1,8,1,8,,20JAN200610:42,8,,,,,,8835440901,8835440102,24450.087035,200566128712wd,,0,1515620051230006,8,32256,03/03/2025
,,200566128712wd,151562005123031153,2005,6,12,31,12,31,153,8,7,3,5,5,0,50,0,1,1,0,7,0,0,1,8,1515620051230008,6,6,1,,,,Y,,1515620051230,,12,wd,1515620051230008,1,1,0,DUVAL,1525,8,1,1,8,1,1,,20JAN200610:42,8,,,,,,,,24450.087035,200566128712wd,,0,1515620051230008,8,32207,03/03/2025
