PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,PRIM1,PRIM2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,DATE1,DIST,MODE2001,AREA_NC,MUNI_RES,MUNI_TRP,TSN1,TSN2,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200526458304we,163832005041051173,2005,6,37,121,45,51,173,1,3,1,1,3,,0,0,1,1,0,0,0,0,,,1638320050410010,6,2,2,,0,0,O,,1638320050410,1,04,we,1638320050410010,,,,,1535,,,,1,1,8,2,8,,20060124,1,0,,,,,,2006.4890167,200526458304we,,0,1638320050410010,8,28777,03/03/2025
,,200526458304we,163832005041051173,2005,6,45,33,45,51,173,1,3,1,1,7,0,130,18,1,1,2,0,0,0,,,1638320050410011,6,2,2,,0,0,N,,1638320050410,1,04,we,1638320050410011,1,,,,1610,,,,1,1,8,1,8,,20060124,1,0,,,,,,1811.8192184,200526458304we,,0,1638320050410011,8,29536,03/03/2025
,,200526458304we,163832005041051173,2005,6,37,81,45,51,173,1,3,1,1,2,,0,0,1,1,0,0,0,0,,,1638320050410012,6,2,2,,0,0,O,,1638320050410,1,04,we,1638320050410012,,,,,1645,,,,1,1,8,2,8,,20060124,1,0,,,,,,2006.4890167,200526458304we,,0,1638320050410012,8,27407,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,16388200504295124,2005,6,45,51,45,51,24,1,3,1,1,5,0,90,0,1,1,2,2,0,0,,,1638820050429001,6,2,1,,0,0,Y,,1638820050429,1,04,wd,1638820050429001,1,,,HORRY,930,8835440601,,,1,1,8,1,1,,20060124,1,0,,,,169274,,1614.9845151,200526458304wd,,0,1638820050429001,8,29527,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,16388200504295124,2005,6,45,51,45,51,24,1,3,1,1,4,0,50,6,1,1,1,3,0,0,,,1638820050429002,6,2,1,,0,0,Y,,1638820050429,1,04,wd,1638820050429002,1,3,0,HORRY,1005,8835440601,,,1,1,8,1,1,,20060124,1,0,,,,169274,,1614.9845151,200526458304wd,,0,1638820050429002,8,29575,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,16388200504295124,2005,6,45,51,45,51,24,1,3,1,1,4.5,0,75,4,1,1,2,9,0,0,,,1638820050429003,6,2,1,,0,0,Y,,1638820050429,1,04,wd,1638820050429003,1,10,0,HORRY,1020,8835440601,,,1,1,8,1,1,,20060124,1,0,,,,169274,,1614.9845151,200526458304wd,,0,1638820050429003,8,29575,03/03/2025
,,200526458304wd,16388200504295124,2005,6,45,51,45,51,24,1,3,1,1,5,0,10,3,1,1,1,2,0,0,,,1638820050429004,6,2,1,,0,0,Y,,1638820050429,1,04,wd,1638820050429004,1,2,0,HORRY,1045,,,,1,1,8,1,1,,20060124,1,0,,,,,,1614.9845151,200526458304wd,,0,1638820050429004,8,29575,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,16388200504295124,2005,6,37,119,45,51,24,1,3,1,1,5.5,0,15,4,1,1,2,3,0,0,,,1638820050429005,6,2,1,,0,0,O,,1638820050429,1,04,wd,1638820050429005,1,3,0,,1105,8835440601,,,1,1,8,1,1,,20060124,1,0,,,,169274,,3056.124757,200526458304wd,,0,1638820050429005,8,28212,03/03/2025
SOUTHERN KINGFISH,KING MACKEREL,200526458304wd,16388200504295124,2005,6,37,27,45,51,24,1,3,1,1,6,0,65,26,1,1,1,0,0,0,,,1638820050429006,6,2,2,,0,0,O,,1638820050429,1,04,wd,1638820050429006,1,,,,1120,8850030501,8835440601,,1,1,8,1,8,,20060124,1,0,,,,172435,169274,3056.124757,200526458304wd,,0,1638820050429006,8,28630,03/03/2025
SOUTHERN KINGFISH,KING MACKEREL,200526458304wd,16388200504295124,2005,6,45,77,45,51,24,1,3,1,1,7,0,3,1,1,1,1,0,0,0,,,1638820050429007,6,2,2,,0,0,N,,1638820050429,1,04,wd,1638820050429007,1,,,,1145,8850030501,8835440601,,1,1,8,1,8,,20060124,1,0,,,,172435,169274,2759.6191769,200526458304wd,,0,1638820050429007,8,29640,03/03/2025
,,200526458304wd,16388200504295124,2005,6,45,51,45,51,24,1,3,1,1,5,0,6,4,1,1,1,0,0,0,,,1638820050429008,6,2,2,,0,0,Y,,1638820050429,1,04,wd,1638820050429008,1,,,HORRY,1210,,,,1,1,8,1,8,,20060124,1,0,,,,,,1614.9845151,200526458304wd,,0,1638820050429008,8,29575,03/03/2025
,,200526458304wd,16388200504295124,2005,6,45,51,45,51,24,1,3,1,1,4,,1,0,1,1,0,0,0,0,,,1638820050429009,6,2,2,,0,0,Y,,1638820050429,1,04,wd,1638820050429009,,,,HORRY,1245,,,,1,1,8,2,8,,20060124,1,0,,,,,,1614.9845151,200526458304wd,,0,1638820050429009,8,29575,03/03/2025
,,200526458304wd,16388200504295124,2005,5,36,71,45,51,24,1,3,1,1,4,,1,0,1,1,0,0,0,0,,,1638820050429010,6,2,2,,0,0,O,,1638820050429,1,04,wd,1638820050429010,,,,,1310,,,,1,1,8,1,8,,20060124,1,0,,,,,,3056.124757,200526458304wd,,0,1638820050429010,8,10958,03/03/2025
,,200526458304wd,16388200504295124,2005,6,37,27,45,51,24,1,3,1,1,3,0,0,0,1,1,0,1,0,0,,,1638820050429011,6,2,1,,0,0,O,,1638820050429,1,04,wd,1638820050429011,1,1,0,,1340,,,,1,1,8,1,1,,20060124,1,0,,,,,,3056.124757,200526458304wd,,0,1638820050429011,8,28645,03/03/2025
,,200526458304wd,16388200504295124,2005,6,37,35,45,51,24,1,3,1,1,4,,0,0,1,1,0,0,0,0,,,1638820050429012,6,2,2,,0,0,O,,1638820050429,1,04,wd,1638820050429012,,,,,1400,,,,1,1,8,1,8,,20060124,1,0,,,,,,3056.124757,200526458304wd,,0,1638820050429012,8,28601,03/03/2025
,,200526458304wd,16388200504295124,2005,5,34,3,45,51,24,1,3,1,1,2,,1,0,1,1,0,0,0,0,,,1638820050429013,6,2,2,,0,0,O,,1638820050429,1,04,wd,1638820050429013,,,,BERGEN,1435,,,,1,1,8,1,8,,20060124,1,0,,,,,,3056.124757,200526458304wd,,0,1638820050429013,8,07463,03/03/2025
,,200526458304wd,16388200504295124,2005,5,34,3,45,51,24,1,3,1,1,2,,1,0,1,1,0,0,0,0,,,1638820050429014,6,2,2,,0,0,O,,1638820050429,1,04,wd,1638820050429014,,,,BERGEN,1500,,,,1,1,8,1,8,,20060124,1,0,,,,,,3056.124757,200526458304wd,,0,1638820050429014,8,07463,03/03/2025
,,200526458304wd,16388200504295124,2005,6,37,35,45,51,24,1,3,1,1,6,0,12,1,1,1,1,1,0,0,,,1638820050429015,6,2,1,,0,0,O,,1638820050429,1,04,wd,1638820050429015,1,1,4,,1525,,,,1,1,8,1,1,,20060124,1,0,,,,,,3056.124757,200526458304wd,,0,1638820050429015,8,28602,03/03/2025
,,200526458304wd,16388200504295124,2005,6,37,35,45,51,24,1,3,1,1,7,0,12,4,1,1,1,4,0,0,,,1638820050429016,6,2,1,,0,0,O,,1638820050429,1,04,wd,1638820050429016,1,4,0,,1600,,,,1,1,8,1,1,,20060124,1,0,,,,,,3056.124757,200526458304wd,,0,1638820050429016,8,28602,03/03/2025
,,200526458304we,16389200504165124,2005,0,26,107,45,51,24,1,3,1,1,3,0,0,0,1,1,0,2,0,0,,,1638920050416001,6,2,1,,0,0,O,,1638920050416,1,04,we,1638920050416001,1,2,0,,1130,,,,1,1,8,1,1,,20060124,1,0,,,,,,2525.8115475,200526458304we,,0,1638920050416001,8,49332,03/03/2025
,,200526458304we,16389200504165124,2005,5,36,45,45,51,24,1,3,1,1,4,0,0,0,1,1,0,3,0,0,,,1638920050416002,6,2,1,,0,0,O,,1638920050416,1,04,we,1638920050416002,1,3,0,,1200,,,,1,1,8,1,1,,20060124,1,0,,,,,,2525.8115475,200526458304we,,0,1638920050416002,8,13615,03/03/2025
,,200526458304we,16389200504165124,2005,6,45,45,45,51,24,1,3,1,1,2,0,0,0,1,1,0,1,0,0,,,1638920050416003,6,2,1,,0,0,N,,1638920050416,1,04,we,1638920050416003,1,1,0,,1330,,,,1,1,8,1,1,,20060124,1,0,,,,,,2280.7570167,200526458304we,,0,1638920050416003,8,29617,03/03/2025
,SOUTHERN KINGFISH,200526458304we,16389200504165124,2005,6,37,27,45,51,24,1,3,1,1,6,0,0,0,1,1,0,10,0,0,,,1638920050416004,6,2,1,,0,0,O,,1638920050416,1,04,we,1638920050416004,1,11,0,,1415,8835440601,,,1,1,8,1,1,,20060124,1,0,,,,169274,,2525.8115475,200526458304we,,0,1638920050416004,8,28630,03/03/2025
,,200526458304we,164612005042419211,2005,6,45,19,45,19,211,1,3,1,1,4,,10,0,2,1,0,0,0,0,,,1646120050424001,6,2,2,,0,0,Y,,1646120050424,1,04,we,1646120050424001,,,,CHARLESTON,1420,,,,1,1,8,2,8,,20060124,1,0,,,,,,1494.0323877,200526458304we,,0,1646120050424001,8,29403,03/03/2025
,,200526458304we,164612005042419211,2005,0,99,998,45,19,211,1,3,1,1,2,,0,0,1,1,0,0,0,0,,,1646120050424002,6,2,2,,0,0,O,,1646120050424,1,04,we,1646120050424002,,,,,1447,,,,1,1,8,2,8,,20060124,1,0,,,,,,2827.240339,200526458304we,,0,1646120050424002,8,99997,03/03/2025
,,200526458304we,164612005042419211,2005,0,99,998,45,19,211,1,3,1,1,2,,0,0,1,1,0,0,0,0,,,1646120050424003,6,2,2,,0,0,O,,1646120050424,1,04,we,1646120050424003,,,,,1452,,,,1,1,8,2,8,,20060124,1,0,,,,,,2827.240339,200526458304we,,0,1646120050424003,8,99997,03/03/2025
,,200526458304we,164612005042419211,2005,6,45,19,45,19,211,1,3,1,1,6,0,3,0,1,1,1,0,0,0,,,1646120050424004,6,2,2,,0,0,Y,,1646120050424,1,04,we,1646120050424004,1,,,CHARLESTON,1517,,,,1,1,8,1,8,,20060124,1,0,,,,,,1494.0323877,200526458304we,,0,1646120050424004,8,29418,03/03/2025
,,200526458304we,164612005042419211,2005,6,45,15,45,19,211,1,3,1,1,8,0,0,0,1,1,1,0,0,0,,,1646120050424005,6,2,2,,0,0,Y,,1646120050424,1,04,we,1646120050424005,1,,,BERKELEY,1649,,,,1,1,8,2,8,,20060124,1,0,,,,,,1494.0323877,200526458304we,,0,1646120050424005,8,29445,03/03/2025
,SOUTHERN KINGFISH,200526458304we,164612005042419211,2005,6,37,81,45,19,211,1,3,1,1,6,0,0,0,1,1,2,1,0,0,,,1646120050424006,6,2,1,,0,0,O,,1646120050424,1,04,we,1646120050424006,1,1,4,,1659,8835440601,,,1,1,8,1,1,,20060124,1,0,,,,169274,,2827.240339,200526458304we,,0,1646120050424006,8,27377,03/03/2025
,,200526458304we,164612005042419211,2005,6,45,83,45,19,211,1,3,1,1,6,0,0,0,1,1,3,0,0,0,,,1646120050424007,6,2,2,,0,0,N,,1646120050424,1,04,we,1646120050424007,1,,,,1704,,,,1,1,8,1,8,,20060124,1,0,,,,,,2552.9411517,200526458304we,,0,1646120050424007,8,29377,03/03/2025
,,200526458304we,164612005042419211,2005,6,45,13,45,19,211,1,3,1,1,2.5,0,80,3,1,1,1,0,0,0,,,1646120050424008,6,2,2,,0,0,Y,,1646120050424,1,04,we,1646120050424008,1,,,BEAUFORT,1713,,,,1,1,8,1,8,,20060124,1,0,,,,,,1494.0323877,200526458304we,,0,1646120050424008,8,29906,03/03/2025
,,200526458304we,164612005042419211,2005,6,45,13,45,19,211,1,3,1,1,2.5,,10,1,1,1,0,0,0,0,,,1646120050424009,6,2,2,,0,0,Y,,1646120050424,1,04,we,1646120050424009,,,,BEAUFORT,1717,,,,1,1,8,1,8,,20060124,1,0,,,,,,1494.0323877,200526458304we,,0,1646120050424009,8,29906,03/03/2025
,SOUTHERN KINGFISH,200526458304we,164612005042419211,2005,6,45,19,45,19,211,1,3,1,1,11,0,100,30,1,1,1,0,0,0,,,1646120050424010,6,2,2,,0,0,Y,,1646120050424,1,04,we,1646120050424010,1,,,CHARLESTON,1721,8835440601,,,1,1,8,1,8,,20060124,1,0,,,,169274,,1494.0323877,200526458304we,,0,1646120050424010,8,29455,03/03/2025
,,200526458304wd,1628320050413131900,2005,6,45,13,45,13,1900,1,3,3,5,4.5,0,8,1,1,1,3,0,0,0,,,1628320050413001,6,2,2,,0,0,Y,,1628320050413,1,04,wd,1628320050413001,2,0,2,BEAUFORT,1205,,,,1,1,8,1,8,,20060124,8,1,,,,,,7135.7200497,200526458304wd,,0,1628320050413001,8,08691,03/03/2025
,,200526458304wd,1628320050413131900,2005,6,45,13,45,13,1900,1,3,3,5,1.5,,3,0,1,1,0,0,0,0,,,1628320050413002,6,2,2,,0,0,Y,,1628320050413,1,04,wd,1628320050413002,,,,BEAUFORT,1335,,,,1,1,8,1,8,,20060124,8,1,,,,,,7135.7200497,200526458304wd,,0,1628320050413002,8,29926,03/03/2025
,,200526458304wd,1628320050413131900,2005,6,45,13,45,13,1900,1,3,3,5,1.5,,0,0,1,1,0,0,0,0,,,1628320050413003,6,2,2,,0,0,Y,,1628320050413,1,04,wd,1628320050413003,,,,BEAUFORT,1337,,,,1,1,8,1,8,,20060124,8,1,,,,,,7135.7200497,200526458304wd,,0,1628320050413003,8,29926,03/03/2025
,,200526458304wd,1628320050413131900,2005,6,13,97,45,13,1900,1,3,3,5,1.5,0,0,0,1,1,1,0,0,0,,,1628320050413004,6,2,2,,0,0,O,,1628320050413,1,04,wd,1628320050413004,2,,,,1350,,,,1,1,8,1,8,,20060124,8,1,,,,,,13503.318762,200526458304wd,,0,1628320050413004,8,30122,03/03/2025
,,200526458304wd,1628320050413131900,2005,6,13,143,45,13,1900,1,3,3,5,1.5,,1,0,1,1,0,0,0,0,,,1628320050413005,6,2,2,,0,0,O,,1628320050413,1,04,wd,1628320050413005,,,,,1353,,,,1,1,8,1,8,,20060124,8,1,,,,,,13503.318762,200526458304wd,,0,1628320050413005,8,30110,03/03/2025
,,200526458304wd,1628320050413131900,2005,6,45,13,45,13,1900,1,3,3,5,2,,0,0,1,1,0,0,0,0,,,1628320050413006,6,2,2,,0,0,Y,,1628320050413,1,04,wd,1628320050413006,,,,BEAUFORT,1400,,,,1,1,8,2,8,,20060124,8,1,,,,,,7135.7200497,200526458304wd,,0,1628320050413006,8,29926,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,162832005041313183,2005,6,45,13,45,13,183,1,3,3,5,2,,4,2,1,1,0,0,0,0,,,1628320050413007,6,2,2,,0,0,Y,,1628320050413,1,04,wd,1628320050413007,,,,BEAUFORT,1510,8835440601,,,1,1,8,1,8,,20060124,8,0,,,,169274,,521.66062593,200526458304wd,,0,1628320050413007,8,29904,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,162832005041313183,2005,6,45,13,45,13,183,1,3,3,5,2,0,2,1,1,1,1,0,0,0,,,1628320050413008,6,2,2,,0,0,Y,,1628320050413,1,04,wd,1628320050413008,2,0,1,BEAUFORT,1512,8835440601,,,1,1,8,1,8,,20060124,8,0,,,,169274,,521.66062593,200526458304wd,,0,1628320050413008,8,29909,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,162832005041313183,2005,6,45,13,45,13,183,1,3,3,5,3,0,80,10,1,1,0,1,0,0,,,1628320050413009,6,2,1,,0,0,Y,,1628320050413,1,04,wd,1628320050413009,2,5,0,BEAUFORT,1525,8835440601,,,1,1,8,2,1,,20060124,8,0,,,,169274,,521.66062593,200526458304wd,,0,1628320050413009,8,29902,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,162832005041313183,2005,6,45,13,45,13,183,1,3,3,5,3.5,0,200,0,1,1,0,3,0,0,,,1628320050413010,6,2,1,,0,0,Y,,1628320050413,1,04,wd,1628320050413010,2,3,0,BEAUFORT,1540,8835440601,,,1,1,8,1,1,,20060124,8,0,,,,169274,,521.66062593,200526458304wd,,0,1628320050413010,8,29920,03/03/2025
,SOUTHERN KINGFISH,200526458304wd,162832005041313183,2005,6,45,13,45,13,183,1,3,3,5,4,0,200,30,1,1,0,3,0,0,,,1628320050413011,6,2,1,,0,0,Y,,1628320050413,1,04,wd,1628320050413011,2,4,0,BEAUFORT,1550,8835440601,,,1,1,8,1,1,,20060124,8,0,,,,169274,,521.66062593,200526458304wd,,0,1628320050413011,8,29902,03/03/2025
,,200526458303wd,163862005032519210,2005,6,45,19,45,19,210,1,3,3,5,3,0,5,0,1,1,1,0,0,0,,,1638620050325001,6,2,2,,0,0,Y,,1638620050325,1,03,wd,1638620050325001,2,,,CHARLESTON,1540,,,,1,1,8,1,8,,20060124,8,0,,,,,,13029.87847,200526458303wd,,0,1638620050325001,8,29464,03/03/2025
,,200526458303wd,163862005032519210,2005,6,45,19,45,19,210,1,3,3,5,3,,2,0,1,1,0,0,0,0,,,1638620050325002,6,2,2,,0,0,Y,,1638620050325,1,03,wd,1638620050325002,,,,CHARLESTON,1546,,,,1,1,8,1,8,,20060124,8,0,,,,,,13029.87847,200526458303wd,,0,1638620050325002,8,29464,03/03/2025
,,200526458303wd,163862005032519210,2005,6,45,19,45,19,210,1,3,3,5,3,,1,0,1,1,0,0,0,0,,,1638620050325003,6,2,2,,0,0,Y,,1638620050325,1,03,wd,1638620050325003,,,,CHARLESTON,1557,,,,1,1,8,1,8,,20060124,8,0,,,,,,13029.87847,200526458303wd,,0,1638620050325003,8,29464,03/03/2025
,,200526458303we,1638920050313131744,2005,7,48,497,45,13,1744,1,3,4,5,2,,0,0,2,1,0,0,0,0,,,1638920050313001,6,2,2,,0,0,O,,1638920050313,1,03,we,1638920050313001,,,,,1110,,,,1,1,8,2,8,,20060124,8,0,,,,,,14029.42209,200526458303we,,0,1638920050313001,8,99998,03/03/2025
,,200526458303we,1638920050313131744,2005,7,48,497,45,13,1744,1,3,4,5,2,,0,0,2,1,0,0,0,0,,,1638920050313002,6,2,2,,0,0,O,,1638920050313,1,03,we,1638920050313002,,,,,1115,,,,1,1,8,2,8,,20060124,8,0,,,,,,14029.42209,200526458303we,,0,1638920050313002,8,99998,03/03/2025
,,200526458303we,1638920050313131744,2005,0,20,173,45,13,1744,1,3,4,5,1,,0,0,1,1,0,0,0,0,,,1638920050313003,6,2,2,,0,0,O,,1638920050313,1,03,we,1638920050313003,,,,,1300,,,,1,1,8,2,8,,20060124,8,0,,,,,,14029.42209,200526458303we,,0,1638920050313003,8,29902,03/03/2025
,,200526458303we,164612005031319129,2005,5,42,83,45,19,129,1,3,3,5,6,,1,0,1,1,0,0,0,0,,,1646120050313001,6,2,2,,0,0,O,,1646120050313,1,03,we,1646120050313001,,,,,1605,,,,1,1,8,1,8,,20060124,8,0,,,,,,793.30117495,200526458303we,,0,1646120050313001,8,16743,03/03/2025
,,200526458303we,164612005031319129,2005,6,45,43,45,19,129,1,3,3,5,6,0,55,5,1,1,1,0,0,0,,,1646120050313002,6,2,2,,0,0,Y,,1646120050313,1,03,we,1646120050313002,2,,,GEORGETOWN,1611,,,,1,1,8,1,8,,20060124,8,0,,,,,,419.21361699,200526458303we,,0,1646120050313002,8,29477,03/03/2025
,,200526458303we,164612005031319129,2005,6,45,19,45,19,129,1,3,3,5,2.5,,1,1,1,1,0,0,0,0,,,1646120050313003,6,2,2,,0,0,Y,,1646120050313,1,03,we,1646120050313003,,,,CHARLESTON,1632,,,,1,1,8,1,8,,20060124,8,0,,,,,,419.21361699,200526458303we,,0,1646120050313003,8,29449,03/03/2025
,,200526458303we,164612005031319129,2005,6,45,19,45,19,129,1,3,3,5,2,,0,0,1,1,0,0,0,0,,,1646120050313004,6,2,2,,0,0,Y,,1646120050313,1,03,we,1646120050313004,,,,CHARLESTON,1640,,,,1,1,8,1,8,,20060124,8,0,,,,,,419.21361699,200526458303we,,0,1646120050313004,8,29455,03/03/2025
,,200526458304we,1646120050410131459,2005,6,45,49,45,13,1459,1,3,3,5,3.5,0,0,0,1,1,2,0,0,0,,,1646120050410001,6,2,2,,0,0,Y,,1646120050410,1,04,we,1646120050410001,2,0,3,HAMPTON,1542,,,,1,1,8,2,8,,20060124,8,0,,,,,,10288.504848,200526458304we,,0,1646120050410001,8,29944,03/03/2025
,,200526458304we,1646120050410131459,2005,6,13,245,45,13,1459,1,3,3,5,4,0,50,6,1,1,2,1,0,0,,,1646120050410002,6,2,1,,0,0,O,,1646120050410,1,04,we,1646120050410002,2,12,0,,1612,,,,1,1,8,1,1,,20060124,8,0,,,,,,19469.508274,200526458304we,,0,1646120050410002,8,30815,03/03/2025
,,200526458304we,1646120050410131459,2005,6,45,37,45,13,1459,1,3,3,5,1,0,2,1,1,1,2,0,0,0,,,1646120050410003,6,2,2,,0,0,N,,1646120050410,1,04,we,1646120050410003,2,0,1,,1635,,,,1,1,8,2,8,,20060124,8,0,,,,,,17580.574312,200526458304we,,0,1646120050410003,8,29824,03/03/2025
,,200526458304we,1646120050410131459,2005,6,45,13,45,13,1459,1,3,3,5,3.5,0,50,0,1,1,2,0,0,0,,,1646120050410004,6,2,2,,0,0,Y,,1646120050410,1,04,we,1646120050410004,2,0,6,BEAUFORT,1643,,,,1,1,8,2,8,,20060124,8,0,,,,,,10288.504848,200526458304we,,0,1646120050410004,8,29906,03/03/2025
,,200526458304we,1646120050410131459,2005,6,45,53,45,13,1459,1,3,3,5,2,0,0,0,1,3,0,1,0,0,,,1646120050410005,6,2,1,,0,0,Y,,1646120050410,1,04,we,1646120050410005,2,10,0,JASPER,1658,,,,1,1,2,1,2,,20060124,8,0,,,,,,10288.504848,200526458304we,,0,1646120050410005,8,29936,03/03/2025
,,200526458304we,1646120050410131459,2005,6,45,53,45,13,1459,1,3,3,5,2,,0,0,1,0,0,0,1,0,,,1646120050410006,6,2,3,,0,0,Y,,1646120050410,1,04,we,1646120050410005,,,,JASPER,1705,,,,1,1,8,1,8,,20060124,8,0,,,,,,10288.504848,200526458304we,,0,1646120050410005,8,29936,03/03/2025
,,200526458304wd,164622005042019124,2005,6,45,19,45,19,124,5,3,3,5,4,0.5,12,2,1,1,1,1,0,0,,,1646220050420001,6,2,1,,0,0,Y,,1646220050420,1,04,wd,1646220050420001,2,2,0,CHARLESTON,1230,,,,1,1,8,1,1,,20060124,8,5,,,,,,20018.137384,200526458304wd,,0,1646220050420001,8,29405,03/03/2025
,,200526458304wd,164622005042019124,2005,6,45,19,45,19,124,5,3,3,5,4,0,998,98,1,1,3,0,0,0,,,1646220050420002,6,2,2,,0,0,Y,,1646220050420,1,04,wd,1646220050420002,2,,,CHARLESTON,1235,,,,1,1,8,1,8,,20060124,8,5,,,,,,20018.137384,200526458304wd,,0,1646220050420002,8,29405,03/03/2025
,,200526458304wd,164622005042019124,2005,6,45,19,45,19,124,5,3,3,5,4.5,0,2,0,1,1,0,0,0,0,,,1646220050420003,6,2,2,,0,0,Y,,1646220050420,1,04,wd,1646220050420003,,,,CHARLESTON,1315,,,,1,1,8,1,8,,20060124,8,5,,,,,,20018.137384,200526458304wd,,0,1646220050420003,8,29464,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426001,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426002,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426003,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426004,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426005,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426006,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426007,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426008,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426009,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426010,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426011,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426012,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426013,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426014,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426015,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426016,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050426017,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050428001,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050428002,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050428003,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050428004,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050428005,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
,,,,2005,,,,45,,,,4,,,,,,,,,,,,,,,1628320050428006,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,03/03/2025
