PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,MONITOR,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201266378211wd,110642012110955500,2012,5,51,185,37,55,500,5,3,1,1,7,0,0,0,1,1,0,0,0,0,,,1106420121109003,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109003,,,,,,,1332,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,2738.4137616,201266378211wd,,0,1106420121109003,8,24651,03/03/2025
,,201266378211wd,110642012110955500,2012,5,51,185,37,55,500,5,3,1,1,7,0,0,0,1,1,0,0,0,0,,,1106420121109004,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109004,,,,,,,1336,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,2738.4137616,201266378211wd,,0,1106420121109004,8,24651,03/03/2025
,,201266378211wd,110642012110955500,2012,5,51,109,37,55,500,5,3,1,1,7,0,0,0,1,1,0,0,0,0,,,1106420121109005,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109005,,,,,,,1340,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,2738.4137616,201266378211wd,,0,1106420121109005,8,23093,03/03/2025
,,201266378211wd,110642012110955802,2012,6,37,55,37,55,802,5,3,1,1,5,0,17,10,1,1,0,0,0,0,,,1106420121109006,6,6,2,8,0,0,Y,8,1106420121109,1,11,wd,1106420121109006,,,,DARE,,,1412,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4568.1157728,201266378211wd,,0,1106420121109006,8,27948,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,161,37,55,802,5,3,1,1,4,0,4,0,1,1,0,0,0,0,,,1106420121109007,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109007,,,,,,,1419,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109007,8,24018,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,161,37,55,802,5,3,1,1,4,0,4,0,1,1,0,0,0,0,,,1106420121109008,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109008,,,,,,,1423,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109008,8,24018,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,161,37,55,802,5,3,1,1,4,0,4,0,1,1,0,0,0,0,,,1106420121109009,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109009,,,,,,,1427,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109009,8,24018,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,161,37,55,802,5,3,1,1,4,0,4,0,1,1,0,0,0,0,,,1106420121109010,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109010,,,,,,,1431,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109010,8,24018,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,87,37,55,802,5,3,1,1,3,0,60,10,1,1,0,0,0,0,,,1106420121109011,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109011,,,,HENRICO,,,1440,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109011,8,23233,03/03/2025
,RED DRUM,201266378211wd,110642012110955802,2012,5,51,760,37,55,802,5,3,1,1,6,0,4,0,1,1,0,0,0,0,,,1106420121109012,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109012,,,,RICHMOND CITY,169290,,1447,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109012,8,23235,03/03/2025
,RED DRUM,201266378211wd,110642012110955802,2012,5,51,41,37,55,802,5,3,1,1,6,6,4,0,1,1,0,0,0,0,,,1106420121109013,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109013,,,,CHESTERFIELD,169290,,1451,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109013,8,23114,03/03/2025
,RED DRUM,201266378211wd,110642012110955802,2012,5,51,87,37,55,802,5,3,1,1,6,0,0,0,1,1,0,0,0,0,,,1106420121109014,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109014,,,,HENRICO,169290,,1455,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109014,8,23238,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,41,37,55,802,5,3,1,1,2,0,40,10,1,1,0,0,0,0,,,1106420121109015,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109015,,,,CHESTERFIELD,,,1506,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109015,8,23322,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,41,37,55,802,5,3,1,1,2,0,40,10,1,1,0,0,0,0,,,1106420121109016,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109016,,,,CHESTERFIELD,,,1510,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109016,8,23322,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,760,37,55,802,5,3,1,1,2.5,0,4,0,1,1,0,0,0,0,,,1106420121109017,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109017,,,,RICHMOND CITY,,,1523,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109017,8,23235,03/03/2025
,,201266378211wd,110642012110955802,2012,5,51,760,37,55,802,5,3,1,1,2.5,0,4,0,1,1,0,0,0,0,,,1106420121109018,6,6,2,8,0,0,O,8,1106420121109,1,11,wd,1106420121109018,,,,RICHMOND CITY,,,1527,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,4063.1732665,201266378211wd,,0,1106420121109018,8,23235,03/03/2025
,,201266378211we,110642012111055264,2012,5,42,17,37,55,264,5,3,1,1,5.5,0,3,0,1,1,4,0,0,0,,,1106420121110001,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110001,2,,,,,,1314,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110001,8,18974,03/03/2025
,,201266378211we,110642012111055264,2012,5,42,91,37,55,264,5,3,1,1,5.5,0,3,0,1,1,4,0,0,0,,,1106420121110002,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110002,2,,,,,,1318,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110002,8,19040,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,57,37,55,264,5,3,1,1,6,0,0,0,1,1,1,0,0,0,,,1106420121110003,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110003,2,,,,,,1326,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110003,8,27239,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,57,37,55,264,5,3,1,1,6,0,0,0,1,1,1,0,0,0,,,1106420121110004,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110004,2,,,,,,1330,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110004,8,27239,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,57,37,55,264,5,3,1,1,6,0,0,0,1,1,1,0,0,0,,,1106420121110005,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110005,2,,,,,,1334,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110005,8,27239,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,85,37,55,264,5,3,1,1,5,0,4,0,1,1,5,0,0,0,,,1106420121110006,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110006,2,,,HANOVER,,,1345,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110006,8,23116,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,85,37,55,264,5,3,1,1,5,0,4,0,1,1,5,0,0,0,,,1106420121110007,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110007,2,,,HANOVER,,,1349,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110007,8,23111,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,85,37,55,264,5,3,1,1,5,0,0,0,1,1,5,0,0,0,,,1106420121110008,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110008,2,,,HANOVER,,,1353,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110008,8,23005,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,145,37,55,264,5,3,1,1,5,0,0,0,1,1,5,0,0,0,,,1106420121110009,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110009,2,,,,,,1357,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110009,8,23139,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,87,37,55,264,5,3,1,1,5,0,0,0,1,1,5,0,0,0,,,1106420121110010,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110010,2,,,HENRICO,,,1401,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110010,8,23060,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,41,37,55,264,5,3,1,1,5,0,0,0,1,1,5,0,0,0,,,1106420121110011,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110011,2,,,CHESTERFIELD,,,1405,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110011,8,23235,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,85,37,55,264,5,3,1,1,4,0,2,0,1,1,1,0,0,0,,,1106420121110012,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110012,2,,,HANOVER,,,1413,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110012,8,23005,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,85,37,55,264,5,3,1,1,4,0,2,0,1,1,0,0,0,0,,,1106420121110013,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110013,,,,HANOVER,,,1417,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110013,8,23005,03/03/2025
,,201266378211we,110642012111055264,2012,5,51,85,37,55,264,5,3,1,1,4,0,2,0,1,1,1,0,0,0,,,1106420121110014,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110014,2,,,HANOVER,,,1421,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,688.79262836,201266378211we,,0,1106420121110014,8,23005,03/03/2025
,RED DRUM,201266378211we,110642012111055264,2012,6,37,67,37,55,264,5,3,1,1,6.5,0,6,0,1,1,2,0,0,0,,,1106420121110015,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110015,2,,,,169290,,1434,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,930.4274183,201266378211we,,0,1106420121110015,8,27019,03/03/2025
,RED DRUM,201266378211we,110642012111055264,2012,6,37,67,37,55,264,5,3,1,1,6.5,0,6,0,1,1,1,0,0,0,,,1106420121110016,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110016,2,,,,169290,,1438,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,930.4274183,201266378211we,,0,1106420121110016,8,27050,03/03/2025
,RED DRUM,201266378211we,110642012111055264,2012,6,37,67,37,55,264,5,3,1,1,6.5,0,6,0,1,1,2,0,0,0,,,1106420121110017,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110017,2,,,,169290,,1442,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,930.4274183,201266378211we,,0,1106420121110017,8,27050,03/03/2025
,RED DRUM,201266378211we,110642012111055264,2012,6,37,67,37,55,264,5,3,1,1,6.5,0,0,0,1,1,2,0,0,0,,,1106420121110018,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110018,2,,,,169290,,1446,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,930.4274183,201266378211we,,0,1106420121110018,8,27050,03/03/2025
,RED DRUM,201266378211we,110642012111055264,2012,6,37,67,37,55,264,5,3,1,1,6.5,0,0,0,1,1,1,0,0,0,,,1106420121110019,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110019,2,,,,169290,,1450,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,930.4274183,201266378211we,,0,1106420121110019,8,27050,03/03/2025
,RED DRUM,201266378211we,110642012111055264,2012,6,37,67,37,55,264,5,3,1,1,6.5,0,6,0,1,1,2,0,0,0,,,1106420121110020,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110020,2,,,,169290,,1454,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,930.4274183,201266378211we,,0,1106420121110020,8,27019,03/03/2025
LEFTEYE FLOUNDER GENUS,RED DRUM,201266378211we,110642012111055264,2012,3,53,53,37,55,264,5,3,1,1,6,0,60,10,1,1,2,0,0,0,,,1106420121110021,6,6,2,8,0,0,O,8,1106420121110,1,11,we,1106420121110021,2,,,PIERCE,169290,172734,1501,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,8857030300,5,8,,,,688.79262836,201266378211we,,0,1106420121110021,8,98333,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,183,37,55,264,5,3,1,1,7,0,70,3,1,1,1,0,0,0,,,1106420121110022,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110022,2,,,,,,1508,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110022,8,27606,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,123,37,55,264,5,3,1,1,8,0,20,10,1,1,2,0,0,0,,,1106420121110023,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110023,2,,,,,,1517,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110023,8,27371,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,81,37,55,264,5,3,1,1,8,0,14,3,1,1,2,0,0,0,,,1106420121110024,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110024,2,,,,,,1521,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110024,8,27282,03/03/2025
,RED DRUM,201266378211we,110642012111055264,2012,6,37,55,37,55,264,5,3,1,1,7,0,150,10,1,1,1,0,0,0,,,1106420121110025,6,6,2,8,0,0,Y,8,1106420121110,1,11,we,1106420121110025,2,,,DARE,169290,,1528,,1,1,8,1,8,,,,29MAR201315:43,1,8835440901,,5,8,,,,774.39091651,201266378211we,,0,1106420121110025,8,27920,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,183,37,55,264,5,3,1,1,6,0,14,3,1,1,1,0,0,0,,,1106420121110026,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110026,2,,,,,,1539,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110026,8,27523,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,183,37,55,264,5,3,1,1,6,0,6,2,1,1,1,0,0,0,,,1106420121110027,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110027,2,,,,,,1543,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110027,8,27523,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,183,37,55,264,5,3,1,1,6,0,6,2,1,1,1,0,0,0,,,1106420121110028,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110028,2,,,,,,1547,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110028,8,27523,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,183,37,55,264,5,3,1,1,6,0,6,2,1,1,2,0,0,0,,,1106420121110029,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110029,2,,,,,,1551,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110029,8,27523,03/03/2025
,,201266378211we,110642012111055264,2012,6,37,81,37,55,264,5,3,1,1,7,0,5,0,1,1,2,0,0,0,,,1106420121110030,6,6,2,8,0,0,N,8,1106420121110,1,11,we,1106420121110030,2,,,,,,1558,,1,1,8,1,8,,,,29MAR201315:43,1,,,5,8,,,,930.4274183,201266378211we,,0,1106420121110030,8,27408,03/03/2025
,,201266378111wd,110642012111655800,2012,6,37,63,37,55,800,3,3,1,1,6,0,8,2,1,1,1,0,0,0,,,1106420121116011,6,6,2,8,0,0,N,8,1106420121116,4,11,wd,1106420121116011,1,,,,,,1432,,1,1,8,1,8,,,,29MAR201315:43,1,,,3,8,,,,1922.1420448,201266378111wd,,0,1106420121116011,8,27703,03/03/2025
,,201266378111wd,110642012112055427,2012,5,42,125,37,55,427,1,3,1,1,6.5,0,5,0,1,1,1,0,0,0,,,1106420121120018,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120018,1,,,,,,1348,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120018,8,15063,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,137,37,55,427,1,3,1,1,3,0,7,0,1,1,1,0,0,0,,,1106420121120019,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120019,1,,,,,,1406,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120019,8,22942,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,155,37,55,427,1,3,1,1,3,,7,0,1,1,0,0,0,0,,,1106420121120020,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120020,,,,,,,1410,,1,1,8,0,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120020,8,24031,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,137,37,55,427,1,3,1,1,3,,7,0,1,1,0,0,0,0,,,1106420121120021,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120021,,,,,,,1414,,1,1,8,0,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120021,8,22942,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,155,37,55,427,1,3,1,1,3,0,7,0,1,1,1,0,0,0,,,1106420121120022,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120022,1,,,,,,1418,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120022,8,24031,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,83,37,55,427,1,3,1,1,4.5,,10,3,1,1,0,0,0,0,,,1106420121120023,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120023,,,,,,,1425,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120023,8,24520,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,83,37,55,427,1,3,1,1,4.5,,10,3,1,1,0,0,0,0,,,1106420121120024,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120024,,,,,,,1429,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120024,8,24520,03/03/2025
,,201266378111wd,110642012112055427,2012,6,37,51,37,55,427,1,3,1,1,6,,15,2,1,1,0,0,0,0,,,1106420121120025,6,6,2,8,0,0,N,8,1106420121120,4,11,wd,1106420121120025,,,,,,,1438,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1500.9685686,201266378111wd,,0,1106420121120025,8,28306,03/03/2025
,,201266378111wd,110642012112055427,2012,6,37,51,37,55,427,1,3,1,1,6,,3,0,1,1,0,0,0,0,,,1106420121120026,6,6,2,8,0,0,N,8,1106420121120,4,11,wd,1106420121120026,,,,,,,1442,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1500.9685686,201266378111wd,,0,1106420121120026,8,28306,03/03/2025
,,201266378111wd,110642012112055427,2012,6,37,51,37,55,427,1,3,1,1,6,,3,0,1,1,0,0,0,0,,,1106420121120027,6,6,2,8,0,0,N,8,1106420121120,4,11,wd,1106420121120027,,,,,,,1446,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1500.9685686,201266378111wd,,0,1106420121120027,8,28306,03/03/2025
,,201266378111wd,110642012112055427,2012,6,37,51,37,55,427,1,3,1,1,6,,10,2,1,1,0,0,0,0,,,1106420121120028,6,6,2,8,0,0,N,8,1106420121120,4,11,wd,1106420121120028,,,,,,,1450,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1500.9685686,201266378111wd,,0,1106420121120028,8,28306,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,67,37,55,427,1,3,1,1,6,,8,2,1,1,0,0,0,0,,,1106420121120029,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120029,,,,,,,1454,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120029,8,24151,03/03/2025
,,201266378111wd,110642012112055427,2012,5,51,67,37,55,427,1,3,1,1,6,,8,2,1,1,0,0,0,0,,,1106420121120030,6,6,2,8,0,0,O,8,1106420121120,4,11,wd,1106420121120030,,,,,,,1458,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,1551.3568586,201266378111wd,,0,1106420121120030,8,24151,03/03/2025
,,201266378111we,110642012112455428,2012,6,37,53,37,55,428,1,3,1,1,2.5,,150,20,1,1,0,0,0,0,,,1106420121124001,6,6,2,8,0,0,Y,8,1106420121124,4,11,we,1106420121124001,,,,CURRITUCK,,,1109,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,3064.2540065,201266378111we,,0,1106420121124001,8,27966,03/03/2025
,,201266378111we,110642012112455428,2012,6,37,37,37,55,428,1,3,1,1,2,0,2,0,1,1,1,0,0,0,,,1106420121124002,6,6,2,8,0,0,N,8,1106420121124,4,11,we,1106420121124002,1,,,,,,1116,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,2193.8338494,201266378111we,,0,1106420121124002,8,27330,03/03/2025
,,201266378111we,110642012112455428,2012,5,51,179,37,55,428,1,3,1,1,2,,8,0,1,1,0,0,0,0,,,1106420121124003,6,6,2,8,0,0,O,8,1106420121124,4,11,we,1106420121124003,,,,STAFFORD,,,1120,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,2267.4819846,201266378111we,,0,1106420121124003,8,22556,03/03/2025
,,201266378111we,110642012112455428,2012,5,24,45,37,55,428,1,3,1,1,8,,6,0,1,1,0,0,0,0,,,1106420121124004,6,6,2,8,0,0,O,8,1106420121124,4,11,we,1106420121124004,,,,WICOMICO,,,1133,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,2267.4819846,201266378111we,,0,1106420121124004,8,21804,03/03/2025
,,201266378111we,110642012112455428,2012,6,37,123,37,55,428,1,3,1,1,4,,6,0,1,1,0,0,0,0,,,1106420121124005,6,6,2,8,0,0,N,8,1106420121124,4,11,we,1106420121124005,,,,,,,1146,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,2193.8338494,201266378111we,,0,1106420121124005,8,28031,03/03/2025
,,201266378111we,110642012112455428,2012,6,37,123,37,55,428,1,3,1,1,4,,6,0,1,1,0,0,0,0,,,1106420121124006,6,6,2,8,0,0,N,8,1106420121124,4,11,we,1106420121124006,,,,,,,1150,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,2193.8338494,201266378111we,,0,1106420121124006,8,28031,03/03/2025
,,201266378111we,110642012112455428,2012,6,37,123,37,55,428,1,3,1,1,4,,0,0,1,1,0,0,0,0,,,1106420121124007,6,6,2,8,0,0,N,8,1106420121124,4,11,we,1106420121124007,,,,,,,1154,,1,1,8,1,8,,,,29MAR201315:43,1,,,0,8,,,,2193.8338494,201266378111we,,0,1106420121124007,8,28031,03/03/2025
RED DRUM,STRIPED BASS,201266378111we,110642012112455428,2012,5,51,740,37,55,428,1,3,1,1,2.5,,15,3,1,1,0,0,0,0,,,1106420121124008,6,6,2,8,0,0,O,8,1106420121124,4,11,we,1106420121124008,,,,PORTSMOUTH CITY,167680,169290,1205,,1,1,8,1,8,,,,29MAR201315:43,1,8835020102,8835440901,0,8,,,,2267.4819846,201266378111we,,0,1106420121124008,8,23704,03/03/2025
RED DRUM,STRIPED BASS,201266378111we,110642012112455428,2012,6,37,81,37,55,428,1,3,1,1,2.5,,8,1,1,1,0,0,0,0,,,1106420121124009,6,6,2,8,0,0,N,8,1106420121124,4,11,we,1106420121124009,,,,,167680,169290,1209,,1,1,8,1,8,,,,29MAR201315:43,1,8835020102,8835440901,0,8,,,,2193.8338494,201266378111we,,0,1106420121124009,8,27403,03/03/2025
,SPOTTED SEATROUT,201266378111we,110642012112455394,2012,6,37,55,37,55,394,1,3,1,1,1.5,,300,20,1,1,0,0,0,0,,,1106420121124010,6,6,2,8,0,0,Y,8,1106420121124,4,11,we,1106420121124010,,,,DARE,169239,,1304,,1,1,8,1,8,,,,29MAR201315:43,1,8835440102,,0,8,,,,7621.0568665,201266378111we,,0,1106420121124010,8,27959,03/03/2025
,SPOTTED SEATROUT,201266378111we,110642012112455394,2012,5,51,760,37,55,394,1,3,1,1,1.5,,100,10,1,1,0,0,0,0,,,1106420121124011,6,6,2,8,0,0,O,8,1106420121124,4,11,we,1106420121124011,,,,RICHMOND CITY,169239,,1308,,1,1,8,1,8,,,,29MAR201315:43,1,8835440102,,0,8,,,,5639.4179828,201266378111we,,0,1106420121124011,8,23226,03/03/2025
