PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,STRIPED BASS,200916378701we,110922009011855151,2009,6,37,55,37,55,151,8,7,1,1,3,0,40,15,1,1,0,1,0,0,1,8,1109220090118009,6,1,1,,0,7,Y,,1109220090118,3,01,we,1109220090118009,1,1,0,DARE,1445,167680,,,1,1,8,1,1,,1,,20090724,1,8835020102,,8,1,8,,52,1,,1,2,3,,,789.91205307,200916378701we,,0,1109220090118009,8,27959,03/03/2025
,STRIPED BASS,200916378701we,110922009011855151,2009,6,37,183,37,55,151,8,7,1,1,3,,30,7,1,1,0,0,0,0,4,1,1109220090118010,6,1,2,,0,7.5,N,,1109220090118,3,01,we,1109220090118010,,,,,1515,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,27,1,,1,2,3,,,846.78891072,200916378701we,,0,1109220090118010,8,27587,03/03/2025
,STRIPED BASS,200916378701we,110922009011855151,2009,6,37,183,37,55,151,8,7,1,1,3,,40,7,1,1,0,0,0,1,4,2,1109220090118011,6,1,2,,0,7.5,N,,1109220090118,3,01,we,1109220090118010,,,,,1520,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,55,1,,1,2,3,,,846.78891072,200916378701we,,0,1109220090118011,8,27587,03/03/2025
,STRIPED BASS,200916378701we,110922009011855151,2009,5,51,59,37,55,151,8,7,1,1,3.5,,6,6,1,1,0,0,0,1,4,2,1109220090118012,6,1,2,,0,4,O,,1109220090118,3,01,we,1109220090118010,,,,,1525,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,52,1,,1,2,3,,,777.33084092,200916378701we,,0,1109220090118012,8,20101,03/03/2025
,STRIPED BASS,200916378701we,110922009011855151,2009,5,24,3,37,55,151,8,7,1,1,3.5,,11,11,1,1,0,0,0,1,4,2,1109220090118013,6,1,2,,0,4,O,,1109220090118,3,01,we,1109220090118010,,,,ANNE ARUNDEL,1535,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,57,1,,1,2,3,,,777.33084092,200916378701we,,0,1109220090118013,8,21401,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,195,37,55,151,8,7,1,1,3,,20,1,1,1,0,0,0,0,2,1,1109220090207001,6,1,2,,0,5,Y,,1109220090207,3,02,we,1109220090207001,,,,WILSON,1255,167680,,,1,1,8,1,8,,3,,20090724,1,8835020102,,8,1,8,,30,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207001,8,27896,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,195,37,55,151,8,7,1,1,3,,45,3,1,1,0,0,0,1,2,2,1109220090207002,6,1,2,,0,5,Y,,1109220090207,3,02,we,1109220090207001,,,,WILSON,1300,167680,,,1,1,8,1,8,,3,,20090724,1,8835020102,,8,1,8,,63,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207002,8,27896,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,147,37,55,151,8,7,1,1,5,,20,2,1,1,0,0,0,0,3,1,1109220090207003,6,1,2,,0,7,Y,,1109220090207,3,02,we,1109220090207003,,,,PITT,1310,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,25,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207003,8,27858,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,147,37,55,151,8,7,1,1,5,,20,1,1,1,0,0,0,1,3,2,1109220090207004,6,1,2,,0,7,Y,,1109220090207,3,02,we,1109220090207003,,,,PITT,1315,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,47,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207004,8,27858,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,147,37,55,151,8,7,1,1,5,,20,1,1,1,0,0,0,1,3,2,1109220090207005,6,1,2,,0,7,Y,,1109220090207,3,02,we,1109220090207003,,,,PITT,1320,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,50,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207005,8,27858,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,55,37,55,151,8,7,1,1,1,,75,15,1,1,0,0,0,0,2,1,1109220090207006,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207006,,,,DARE,1330,167680,,,1,1,8,1,8,,3,,20090724,1,8835020102,,8,1,8,,30,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207006,8,27948,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,55,37,55,151,8,7,1,1,1,,60,18,1,1,0,0,0,1,2,2,1109220090207007,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207006,,,,DARE,1335,167680,,,1,1,8,1,8,,3,,20090724,1,8835020102,,8,1,8,,39,1,,2,2,3,,,661.41258344,200916378702we,,0,1109220090207007,8,27948,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,13,37,55,151,8,7,1,1,2,,12,1,2,1,0,0,0,0,2,1,1109220090207008,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207008,,,,BEAUFORT,1345,167680,,,1,1,8,2,8,,1,,20090724,1,8835020102,,8,1,8,,49,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207008,8,27889,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,13,37,55,151,8,7,1,1,2,,12,2,1,1,0,0,0,1,2,2,1109220090207009,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207008,,,,BEAUFORT,1350,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,58,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207009,8,27889,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,55,37,55,151,8,7,1,1,3,,1,0,1,1,0,0,0,0,2,1,1109220090207010,6,1,2,,0,7,Y,,1109220090207,3,02,we,1109220090207010,,,,DARE,1355,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,45,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207010,8,27954,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,55,37,55,151,8,7,1,1,3,,50,1,1,1,0,0,0,1,2,2,1109220090207011,6,1,2,,0,5,Y,,1109220090207,3,02,we,1109220090207010,,,,DARE,1400,167680,,,1,1,8,2,8,,1,,20090724,1,8835020102,,8,1,8,,38,1,,2,2,3,,,661.41258344,200916378702we,,0,1109220090207011,8,27959,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,147,37,55,151,8,7,1,1,3,0,62,4,1,1,1,0,0,0,2,1,1109220090207012,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207012,1,,,PITT,1405,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,35,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207012,8,27834,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,147,37,55,151,8,7,1,1,3,,62,5,1,1,0,0,0,1,2,2,1109220090207013,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207012,,,,PITT,1410,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,37,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207013,8,27834,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,15,37,55,151,8,7,1,1,3,,20,1,1,1,0,0,0,0,2,1,1109220090207014,6,1,2,,0,5,Y,,1109220090207,3,02,we,1109220090207014,,,,BERTIE,1415,167680,,,1,1,8,1,8,,3,,20090724,1,8835020102,,8,1,8,,47,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207014,8,27983,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,117,37,55,151,8,7,1,1,3,,25,1,1,1,0,0,0,1,2,2,1109220090207015,6,1,2,,0,5,Y,,1109220090207,3,02,we,1109220090207014,,,,MARTIN,1420,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,52,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207015,8,27846,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,5,51,59,37,55,151,8,7,1,1,4,,1,1,1,1,0,0,0,0,2,1,1109220090207016,6,1,2,,0,6,O,,1109220090207,3,02,we,1109220090207016,,,,,1425,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,47,1,,1,2,3,,,650.87802837,200916378702we,,0,1109220090207016,8,22043,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,5,51,9,37,55,151,8,7,1,1,4,,2,2,1,1,0,0,0,1,2,2,1109220090207017,6,1,2,,0,6,O,,1109220090207,3,02,we,1109220090207016,,,,,1430,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,45,1,,1,2,3,,,650.87802837,200916378702we,,0,1109220090207017,8,22003,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,183,37,55,151,8,7,1,1,6,,30,3,1,1,0,0,0,0,2,1,1109220090207018,6,1,2,,0,9,N,,1109220090207,3,02,we,1109220090207018,,,,,1440,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,63,1,,1,2,3,,,709.03696037,200916378702we,,0,1109220090207018,8,27587,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,5,51,550,37,55,151,8,7,1,1,6,,1,1,1,1,0,0,0,1,2,2,1109220090207019,6,1,2,,0,9,O,,1109220090207,3,02,we,1109220090207018,,,,CHESAPEAKE CITY,1445,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,41,1,,1,2,3,,,650.87802837,200916378702we,,0,1109220090207019,8,23325,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,55,37,55,151,8,7,1,1,4.5,,30,5,1,1,0,0,0,0,3,1,1109220090207020,6,1,2,,0,9,Y,,1109220090207,3,02,we,1109220090207020,,,,DARE,1505,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,51,1,,1,2,3,,,1069.9151437,200916378702we,,0,1109220090207020,8,27948,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,57,37,55,151,8,7,1,1,4,,2,2,1,1,0,0,0,0,2,1,1109220090207021,6,1,2,,0,8,N,,1109220090207,3,02,we,1109220090207021,,,,,1510,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,52,1,,1,2,3,,,709.03696037,200916378702we,,0,1109220090207021,8,27360,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,57,37,55,151,8,7,1,1,4,0,4,4,1,1,1,0,0,1,2,2,1109220090207022,6,1,2,,0,8,N,,1109220090207,3,02,we,1109220090207021,1,,,,1515,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,53,1,,1,2,3,,,709.03696037,200916378702we,,0,1109220090207022,8,27239,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,37,37,55,151,8,7,1,1,4.5,0,12,1,1,1,1,0,0,0,2,1,1109220090207023,6,1,2,,0,8,N,,1109220090207,3,02,we,1109220090207023,1,,,,1530,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,48,1,,1,2,3,,,709.03696037,200916378702we,,0,1109220090207023,8,27312,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,85,37,55,151,8,7,1,1,4.5,0,4,1,1,1,1,0,0,1,2,2,1109220090207024,6,1,2,,0,8,N,,1109220090207,3,02,we,1109220090207023,1,,,,1535,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,32,1,,1,2,3,,,709.03696037,200916378702we,,0,1109220090207024,8,27501,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,5,51,47,37,55,151,8,7,1,1,2,,30,2,1,1,0,0,0,0,1,8,1109220090207025,6,1,2,,0,4,O,,1109220090207,3,02,we,1109220090207025,,,,,1555,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,58,1,,1,2,3,,,650.87802837,200916378702we,,0,1109220090207025,8,22701,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,55,37,55,151,8,7,1,1,6,,100,10,1,1,0,0,0,0,2,1,1109220090207026,6,1,2,,0,10,Y,,1109220090207,3,02,we,1109220090207026,,,,DARE,1615,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,44,1,,1,2,3,,,865.66386355,200916378702we,,0,1109220090207026,8,27949,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,139,37,55,151,8,7,1,1,5,,12,2,1,1,0,0,0,0,2,1,1109220090207027,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207027,,,,PASQUOTANK,1625,167680,,,1,1,8,1,8,,1,,20090724,1,8835020102,,8,1,8,,39,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207027,8,27909,03/03/2025
,STRIPED BASS,200916378702we,110922009020755151,2009,6,37,139,37,55,151,8,7,1,1,5,,2,1,1,1,0,0,0,1,2,2,1109220090207028,6,1,2,,0,6,Y,,1109220090207,3,02,we,1109220090207027,,,,PASQUOTANK,1630,167680,,,1,1,8,1,8,,2,,20090724,1,8835020102,,8,1,8,,59,1,,1,2,3,,,661.41258344,200916378702we,,0,1109220090207028,8,27909,03/03/2025
,SEATROUT GENUS,200916378701we,110932009011031393,2009,6,37,195,37,31,393,8,7,1,1,5,0,1,1,1,1,1,0,0,0,3,1,1109320090110001,6,1,2,,0,6,Y,,1109320090110,3,01,we,1109320090110001,1,,,WILSON,1333,169238,,,1,1,8,1,8,,1,,20090724,1,8835440100,,8,1,8,,56,1,,1,2,3,,,764.61576569,200916378701we,,0,1109320090110001,8,27822,03/03/2025
,SEATROUT GENUS,200916378701we,110932009011031393,2009,6,37,195,37,31,393,8,7,1,1,5,,1,1,1,1,0,0,0,1,3,2,1109320090110002,6,1,2,,0,6,Y,,1109320090110,3,01,we,1109320090110001,,,,WILSON,1335,169238,,,1,1,8,1,8,,1,,20090724,1,8835440100,,8,1,8,,36,1,,1,2,3,,,764.61576569,200916378701we,,0,1109320090110002,8,27822,03/03/2025
,SEATROUT GENUS,200916378701we,110932009011031393,2009,6,37,183,37,31,393,8,7,1,1,6,,25,5,1,1,0,0,0,0,1,8,1109320090110008,6,1,2,,0,7,N,,1109320090110,3,01,we,1109320090110008,,,,,1532,169238,,,1,1,8,2,8,,3,,20090724,1,8835440100,,8,1,8,,99,1,,1,2,3,,,687.753742,200916378701we,,0,1109320090110008,8,27502,03/03/2025
,GROUPER GENUS (EPINEPHELUS),200916378701we,1105220090104129492,2009,6,37,141,37,129,492,8,7,1,2,5.5,0,135,5,1,3,3,9,0,0,3,1,1105220090104001,6,1,1,,0,9,Y,,1105220090104,3,01,we,1105220090104001,1,0,12,PENDER,1726,167694,,,1,1,2,1,2,,1,,20090724,2,8835020400,,8,1,8,,46,,98,1,2,1,,,1663.9602033,200916378701we,,0,1105220090104001,8,28457,03/03/2025
,,200916378702we,1105220090207129492,2009,6,37,141,37,129,492,8,7,1,2,4.5,0,190,10,1,4,3,11,0,0,4,1,1105220090207004,6,1,1,,0,8,Y,,1105220090207,3,02,we,1105220090207004,1,4,15,PENDER,1712,,,,1,1,2,1,2,,1,,20090724,2,,,8,1,8,,46,,98,1,2,3,,,979.67188522,200916378702we,,0,1105220090207004,8,28457,03/03/2025
,BLACKFIN TUNA,200916378702we,1105220090207129492,2009,6,37,129,37,129,492,8,7,1,2,5,0,200,20,2,2,1,6,0,0,2,1,1105220090207005,6,1,1,,0,14,Y,,1105220090207,3,02,we,1105220090207005,1,,,NEW HANOVER,1726,172427,,,1,1,2,1,2,,1,,20090724,2,8850030404,,8,1,8,,99,1,,1,2,3,,,979.67188522,200916378702we,,0,1105220090207005,8,28411,03/03/2025
,GROUPER GENUS (EPINEPHELUS),200916378702wd,1105220090225129492,2009,6,37,141,37,129,492,8,7,1,2,3.5,0,175,6,1,4,4,9,0,0,4,1,1105220090225004,6,1,1,,0,9,Y,,1105220090225,3,02,wd,1105220090225004,1,4,0,PENDER,1655,167694,,,1,1,2,1,2,,1,,20090724,2,8835020400,,8,1,8,,46,1,,1,2,1,,,1728.2345323,200916378702wd,,0,1105220090225004,8,28457,03/03/2025
,BLACKFIN TUNA,200916378702wd,1105220090225129492,2009,6,37,129,37,129,492,8,7,1,2,6,0,200,15,2,2,2,10,0,0,2,1,1105220090225005,6,1,1,,0,12,Y,,1105220090225,3,02,wd,1105220090225005,1,3,0,NEW HANOVER,1737,172427,,,1,1,2,1,2,,1,,20090724,2,8850030404,,8,1,8,,99,1,,1,2,1,,,5840.6817295,200916378702wd,,0,1105220090225005,8,28411,03/03/2025
YELLOWFIN TUNA,WAHOO,200916378701we,110582009011031482,2009,6,37,137,37,31,482,8,7,1,2,7,0,75,0,1,1,3,0,0,0,1,8,1105820090110003,6,1,2,,0,10.5,Y,,1105820090110,3,01,we,1105820090110003,1,,,PAMLICO,1435,172451,172423,,1,1,8,1,8,,1,,20090724,2,8850030601,8850030403,8,1,8,,36,1,,1,2,3,,,1290.2151127,200916378701we,,0,1105820090110003,8,28510,03/03/2025
SEA BASS GENUS,GROUPER GENUS (EPINEPHELUS),200916378702we,110582009020731393,2009,6,37,31,37,31,393,8,7,1,2,4,0,200,3,1,4,2,1,0,0,4,1,1105820090207006,6,1,1,,0,8,Y,,1105820090207,3,02,we,1105820090207006,1,,,CARTERET,1415,167694,167686,,1,1,2,1,2,,1,,20090724,2,8835020400,8835020300,8,1,8,,19,,14,1,2,3,,,731.81399971,200916378702we,,0,1105820090207006,8,28560,03/03/2025
SEA BASS GENUS,GROUPER GENUS (EPINEPHELUS),200916378702we,110582009020731393,2009,6,37,49,37,31,393,8,7,1,2,4,0,20,2,1,0,2,0,1,1,4,2,1105820090207007,6,1,3,,0,8,Y,,1105820090207,3,02,we,1105820090207006,1,,,CRAVEN,1420,167694,167686,,1,1,8,1,8,,1,,20090724,2,8835020400,8835020300,8,1,8,,58,,14,1,2,3,,,731.81399971,200916378702we,,0,1105820090207006,8,28560,03/03/2025
SEA BASS GENUS,GROUPER GENUS (EPINEPHELUS),200916378702we,110582009020731393,2009,6,37,49,37,31,393,8,7,1,2,4,0,30,2,1,0,1,0,1,1,4,2,1105820090207008,6,1,3,,0,8,Y,,1105820090207,3,02,we,1105820090207006,1,,,CRAVEN,1425,167694,167686,,1,1,8,2,8,,2,,20090724,2,8835020400,8835020300,8,1,8,,7,,14,1,2,3,,,731.81399971,200916378702we,,0,1105820090207006,8,28560,03/03/2025
SEA BASS GENUS,GROUPER GENUS (EPINEPHELUS),200916378702we,110582009020731393,2009,6,37,49,37,31,393,8,7,1,2,4,0,30,2,1,0,1,0,1,1,4,2,1105820090207009,6,1,3,,0,8,Y,,1105820090207,3,02,we,1105820090207006,1,,,CRAVEN,1430,167694,167686,,1,1,8,1,8,,1,,20090724,2,8835020400,8835020300,8,1,8,,43,,14,1,2,3,,,731.81399971,200916378702we,,0,1105820090207006,8,28560,03/03/2025
,SEA BASS GENUS,200916378702we,110582009022131393,2009,6,37,31,37,31,393,8,7,1,2,4,0,200,10,1,1,3,0,0,0,3,1,1105820090221008,6,1,2,,0,6,Y,,1105820090221,3,02,we,1105820090221008,1,0,7,CARTERET,1510,167686,,,1,1,8,1,8,,3,,20090724,2,8835020300,,8,1,8,,42,1,,1,2,3,,,593.81364601,200916378702we,,0,1105820090221008,8,28570,03/03/2025
,SEA BASS GENUS,200916378702we,110582009022131393,2009,6,37,57,37,31,393,8,7,1,2,4,0,30,4,1,1,3,0,0,1,3,2,1105820090221009,6,1,2,,0,6,N,,1105820090221,3,02,we,1105820090221008,1,0,7,,1511,167686,,,1,1,8,1,8,,1,,20090724,2,8835020300,,8,1,8,,55,1,,1,2,3,,,636.57062647,200916378702we,,0,1105820090221009,8,27107,03/03/2025
,SEA BASS GENUS,200916378702we,110582009022131393,2009,6,37,25,37,31,393,8,7,1,2,4,0,15,2,1,1,3,0,0,1,3,2,1105820090221010,6,1,2,,0,6,N,,1105820090221,3,02,we,1105820090221008,1,0,7,,1512,167686,,,1,1,8,1,8,,1,,20090724,2,8835020300,,8,1,8,,55,1,,1,2,3,,,636.57062647,200916378702we,,0,1105820090221010,8,28025,03/03/2025
,,200916378702we,110582009022131393,2009,6,37,147,37,31,393,8,7,1,2,3.5,0,20,4,1,1,2,0,0,0,2,1,1105820090221013,6,1,2,,0,7.5,Y,,1105820090221,3,02,we,1105820090221013,1,,,PITT,1537,,,,1,1,8,1,8,,2,,20090724,2,,,8,1,8,,25,1,,1,2,3,,,593.81364601,200916378702we,,0,1105820090221013,8,27834,03/03/2025
,,200916378702we,110582009022131393,2009,6,37,147,37,31,393,8,7,1,2,3.5,0,35,4,2,1,3,0,0,1,2,2,1105820090221014,6,1,2,,0,7.5,Y,,1105820090221,3,02,we,1105820090221013,1,,,PITT,1538,,,,1,1,8,2,8,,,,20090724,2,,,8,1,8,,25,1,,1,2,3,,,593.81364601,200916378702we,,0,1105820090221014,8,27834,03/03/2025
,BLACK SEA BASS,200916378702wd,110582009022631469,2009,6,37,133,37,31,469,8,7,1,2,4,0,6,0,1,1,1,1,0,0,3,1,1105820090226004,6,1,1,,0,5,Y,,1105820090226,3,02,wd,1105820090226004,1,,,ONSLOW,1550,167687,,,1,1,8,1,1,,1,,20090724,2,8835020301,,8,1,8,,62,1,,1,2,3,,,621.46482201,200916378702wd,,0,1105820090226004,8,28584,03/03/2025
,BLACK SEA BASS,200916378702wd,110582009022631469,2009,6,37,31,37,31,469,8,7,1,2,4,0,6,4,1,1,1,0,0,1,3,2,1105820090226005,6,1,2,,0,5,Y,,1105820090226,3,02,wd,1105820090226004,1,,,CARTERET,1551,167687,,,1,1,8,1,8,,3,,20090724,2,8835020301,,8,1,8,,46,1,,1,2,3,,,621.46482201,200916378702wd,,0,1105820090226005,8,28584,03/03/2025
,BLACK SEA BASS,200916378702wd,110582009022631469,2009,6,37,133,37,31,469,8,7,1,2,4,0,2,2,1,1,1,0,0,1,3,2,1105820090226006,6,1,2,,0,5,Y,,1105820090226,3,02,wd,1105820090226004,1,,,ONSLOW,1552,167687,,,1,1,8,1,8,,1,,20090724,2,8835020301,,8,1,8,,59,1,,1,2,3,,,621.46482201,200916378702wd,,0,1105820090226006,8,28539,03/03/2025
,YELLOWFIN TUNA,200916378702we,110922009020755151,2009,5,51,41,37,55,151,8,7,1,2,7,0,3,1,1,1,2,0,0,0,2,1,1109220090207029,6,1,2,,0,10,O,,1109220090207,3,02,we,1109220090207029,1,,,CHESTERFIELD,1640,172423,,,1,1,8,1,8,,1,,20090724,2,8850030403,,8,1,8,,36,1,,1,2,3,,,709.28046976,200916378702we,,0,1109220090207029,8,23832,03/03/2025
,YELLOWFIN TUNA,200916378702we,110922009020755151,2009,5,51,85,37,55,151,8,7,1,2,7,0,10,1,1,1,2,0,0,1,2,2,1109220090207030,6,1,2,,0,10,O,,1109220090207,3,02,we,1109220090207029,1,,,HANOVER,1645,172423,,,1,1,8,1,8,,1,,20090724,2,8850030403,,8,1,8,,28,1,,1,2,3,,,709.28046976,200916378702we,,0,1109220090207030,8,23111,03/03/2025
,BLACK SEA BASS,200916378701we,110932009010331469,2009,6,37,31,37,31,469,8,7,1,2,5,0,10,0,1,2,2,5,0,0,2,1,1109320090103006,6,1,1,,0,6,Y,,1109320090103,3,01,we,1109320090103006,1,,,CARTERET,1530,167687,,,1,1,2,2,2,,1,,20090724,2,8835020301,,8,1,8,,99,98,,2,2,3,,,1318.8831701,200916378701we,,0,1109320090103006,8,28594,03/03/2025
,GROUPER GENUS (EPINEPHELUS),200916378701we,110932009010331469,2009,6,37,133,37,31,469,8,7,1,2,5,0,15,10,2,1,2,0,0,0,1,8,1109320090103008,6,1,2,,0,6,Y,,1109320090103,3,01,we,1109320090103008,1,,,ONSLOW,1544,167694,,,1,1,8,1,8,,1,,20090724,2,8835020400,,8,1,8,,99,,18,1,2,3,,,1090.3695677,200916378701we,,0,1109320090103008,8,28584,03/03/2025
,,200916378701we,110932009011031393,2009,6,37,1,37,31,393,8,7,1,2,3.5,0,150,20,1,1,1,0,0,0,2,1,1109320090110005,6,1,2,,0,5,N,,1109320090110,3,01,we,1109320090110005,1,0,1,,1400,,,,1,1,8,1,8,,1,,20090724,2,,,8,1,8,,49,1,,2,2,3,,,1036.9734491,200916378701we,,0,1109320090110005,8,27215,03/03/2025
GROUPER GENUS (EPINEPHELUS),SEA BASS GENUS,200916378701we,110932009011031393,2009,6,37,31,37,31,393,8,7,1,2,4,0,12,3,1,1,3,0,0,0,2,1,1109320090110007,6,1,2,,0,8,Y,,1109320090110,3,01,we,1109320090110007,1,,,CARTERET,1423,167686,167694,,1,1,8,1,8,,3,,20090724,2,8835020300,8835020400,8,1,8,,48,,18,1,2,3,,,967.32233478,200916378701we,,0,1109320090110007,8,28557,03/03/2025
,STRIPED BASS,200916378701wd,1105220090107129751,2009,6,37,129,37,129,751,8,7,3,5,5,0,300,50,2,1,2,0,0,0,2,1,1105220090107001,6,1,2,,0,6.5,Y,,1105220090107,3,01,wd,1105220090107001,1,,,NEW HANOVER,1311,167680,,,1,1,8,2,8,,1,,20090724,8,8835020102,,8,8,8,,36,1,,1,2,3,,,2154.1564999,200916378701wd,,0,1105220090107001,8,28411,03/03/2025
,STRIPED BASS,200916378701wd,1105220090107129751,2009,6,37,163,37,129,751,8,7,3,5,6.5,0,5,1,1,1,1,0,0,0,1,8,1105220090107002,6,1,2,,0,7.5,Y,,1105220090107,3,01,wd,1105220090107002,1,,,SAMPSON,1552,167680,,,1,1,8,1,8,,1,,20090724,8,8835020102,,8,8,8,,35,1,,1,2,3,,,1403.5537578,200916378701wd,,0,1105220090107002,8,28328,03/03/2025
,STRIPED BASS,200916378701wd,1105220090107129751,2009,6,37,129,37,129,751,8,7,3,5,6,0,300,45,1,1,1,0,0,0,1,8,1105220090107003,6,1,2,,0,8,Y,,1105220090107,3,01,wd,1105220090107003,1,,,NEW HANOVER,1610,167680,,,1,1,8,1,8,,1,,20090724,8,8835020102,,8,8,8,,99,1,,1,2,3,,,1403.5537578,200916378701wd,,0,1105220090107003,8,28411,03/03/2025
