COMMON,STRAT_ID,PSU_ID,YEAR,ST,ID_CODE,WAVE,SUB_REG,MODE_FX,AREA_X,KOD,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,TOT_LEN_A,WGT_A,TOT_LEN_B1,WGT_B1,REGION,MONTH,WP_INT,FL_REG,WP_CATCH,TOT_CAT,WGT_AB1,TOT_LEN,LANDING,VAR_ID,ARX_METHOD,ALT_FLAG,DATE_PUBLISHED
VERMILION SNAPPER,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228001,1,7,5,2,we,8835360501,11.5,0,0,23,0,0,3112.6666667,4.4083333333,0,0,1,02,35.958291836,8,35.958291836,11.5,4.4083333333,3112.6666667,11.5,202502115weS:8AM-8PM,,0,02/19/2026
RED PORGY,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228001,1,7,5,2,we,8835430602,5,0,0,10,0,0,1286,1.975,0,0,1,02,35.958291836,8,35.958291836,5,1.975,1286,5,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228001,1,7,5,2,we,8860020201,0,1,0,0,0,1,0,0,0,0,1,02,35.958291836,8,35.958291836,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228002,1,7,5,2,we,8835360107,0,5,0,0,0,5,0,0,0,0,1,02,35.958291836,8,35.958291836,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228002,1,7,5,2,we,8860020201,0,2,0,0,0,2,0,0,0,0,1,02,35.958291836,8,35.958291836,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228003,1,7,5,2,we,8835360107,0,5,0,0,0,5,0,0,0,0,1,02,35.958291836,8,35.958291836,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228003,1,7,5,2,we,8860020201,0,1,0,0,0,1,0,0,0,0,1,02,35.958291836,8,35.958291836,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228004,1,7,5,2,we,8835360107,0,5,0,0,0,5,0,0,0,0,1,02,35.958291836,8,35.958291836,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151579920250228,2025,1,1579920250228004,1,7,5,2,we,8860020201,0,1,0,0,0,1,0,0,0,0,1,02,35.958291836,8,35.958291836,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GREATER AMBERJACK,202501115weS:8AM-8PM,202511151583420250112,2025,1,1583420250112001,1,7,5,2,we,8835280801,0,1,0,0,0,1,0,0,0,0,1,01,88.333810781,8,88.333810781,1,0,0,0,202501115weS:8AM-8PM,,0,02/19/2026
YELLOWFIN TUNA,202501115weS:8AM-8PM,202511151583420250112,2025,1,1583420250112001,1,7,5,2,we,8850030403,1,0,0,1,0,0,1011,17.886246038,0,0,1,01,88.333810781,8,88.333810781,1,17.886246038,1011,1,202501115weS:8AM-8PM,,0,02/19/2026
,202501115weS:8AM-8PM,202511151583420250112,2025,1,1583420250112002,1,7,5,2,we,,0,0,0,0,0,0,0,0,0,0,1,01,88.333810781,8,88.333810781,0,0,0,0,202501115weS:8AM-8PM,,0,02/19/2026
,202501115weS:8AM-8PM,202511151583420250112,2025,1,1583420250112003,1,7,5,2,we,,0,0,0,0,0,0,0,0,0,0,1,01,88.333810781,8,88.333810781,0,0,0,0,202501115weS:8AM-8PM,,0,02/19/2026
SCAMP,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201006,1,7,5,2,we,8835020505,1,0,0,1,0,0,384,0.85,0,0,1,02,13.996735134,8,13.996735134,1,0.85,384,1,202502115weS:8AM-8PM,,0,02/19/2026
SAND PERCH,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201006,1,7,5,2,we,8835021002,1,0,0,1,0,0,175,0.1,0,0,1,02,13.996735134,8,13.996735134,1,0.1,175,1,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201006,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,13.996735134,8,13.996735134,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
LANE SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201006,1,7,5,2,we,8835360112,1,0,0,1,0,0,304,0.5,0,0,1,02,13.996735134,8,13.996735134,1,0.5,304,1,202502115weS:8AM-8PM,,0,02/19/2026
VERMILION SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201006,1,7,5,2,we,8835360501,41,0,0,41,0,0,11342.357143,15.375,0,0,1,02,13.996735134,8,13.996735134,41,15.375,11342.357143,41,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201006,1,7,5,2,we,8860020201,0,1,0,0,0,1,0,0,0,0,1,02,13.996735134,8,13.996735134,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201007,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,13.996735134,8,13.996735134,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201008,1,7,5,2,we,8835360107,0,3,0,0,0,3,0,0,0,0,1,02,13.996735134,8,13.996735134,3,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201009,1,7,5,2,we,8835360107,0,1,0,0,0,1,0,0,0,0,1,02,13.996735134,8,13.996735134,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201009,1,7,5,2,we,8860020201,0,1,0,0,0,1,0,0,0,0,1,02,13.996735134,8,13.996735134,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201010,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,13.996735134,8,13.996735134,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201011,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,13.996735134,8,13.996735134,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201011,1,7,5,2,we,8860020201,0,1,0,0,0,1,0,0,0,0,1,02,13.996735134,8,13.996735134,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201012,1,7,5,2,we,8835360107,0,3,0,0,0,3,0,0,0,0,1,02,13.996735134,8,13.996735134,3,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201012,1,7,5,2,we,8860020201,0,1,0,0,0,1,0,0,0,0,1,02,13.996735134,8,13.996735134,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GREATER AMBERJACK,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217001,1,7,5,2,we,8835280801,0,5,0,0,0,5,0,0,0,0,1,02,87.579394163,8,87.579394163,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217001,1,7,5,2,we,8835360107,0,1,0,0,0,1,0,0,0,0,1,02,87.579394163,8,87.579394163,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
VERMILION SNAPPER,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217001,1,7,5,2,we,8835360501,60,0,0,60,0,0,16675.714286,23.357142857,0,0,1,02,87.579394163,8,87.579394163,60,23.357142857,16675.714286,60,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217001,1,7,5,2,we,8860020201,0,5,0,0,0,5,0,0,0,0,1,02,87.579394163,8,87.579394163,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GREATER AMBERJACK,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217002,1,7,5,2,we,8835280801,0,5,0,0,0,5,0,0,0,0,1,02,87.579394163,8,87.579394163,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217002,1,7,5,2,we,8835360107,0,1,0,0,0,1,0,0,0,0,1,02,87.579394163,8,87.579394163,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217002,1,7,5,2,we,8860020201,0,4,0,0,0,4,0,0,0,0,1,02,87.579394163,8,87.579394163,4,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GREATER AMBERJACK,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217003,1,7,5,2,we,8835280801,0,5,0,0,0,5,0,0,0,0,1,02,87.579394163,8,87.579394163,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217003,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,87.579394163,8,87.579394163,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217003,1,7,5,2,we,8860020201,0,4,0,0,0,4,0,0,0,0,1,02,87.579394163,8,87.579394163,4,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GREATER AMBERJACK,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217004,1,7,5,2,we,8835280801,0,5,0,0,0,5,0,0,0,0,1,02,87.579394163,8,87.579394163,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217004,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,87.579394163,8,87.579394163,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217004,1,7,5,2,we,8860020201,0,4,0,0,0,4,0,0,0,0,1,02,87.579394163,8,87.579394163,4,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GREATER AMBERJACK,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217005,1,7,5,2,we,8835280801,0,5,0,0,0,5,0,0,0,0,1,02,87.579394163,8,87.579394163,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217005,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,87.579394163,8,87.579394163,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217005,1,7,5,2,we,8860020201,0,4,0,0,0,4,0,0,0,0,1,02,87.579394163,8,87.579394163,4,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GREATER AMBERJACK,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217006,1,7,5,2,we,8835280801,0,5,0,0,0,5,0,0,0,0,1,02,87.579394163,8,87.579394163,5,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217006,1,7,5,2,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,87.579394163,8,87.579394163,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY TRIGGERFISH,202502115weS:8AM-8PM,202511151597420250217,2025,1,1597420250217006,1,7,5,2,we,8860020201,0,4,0,0,0,4,0,0,0,0,1,02,87.579394163,8,87.579394163,4,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
YELLOWFIN TUNA,202502115wdS:8AM-8PM,202511151601020250205,2025,1,1601020250205005,1,7,5,2,wd,8850030403,1,0,0,1,0,0,1102,22.347654936,0,0,1,02,364.62227527,8,364.62227527,1,22.347654936,1102,1,202502115wdS:8AM-8PM,,0,02/19/2026
,202502115wdS:8AM-8PM,202511151601020250205,2025,1,1601020250205006,1,7,5,2,wd,,0,0,0,0,0,0,0,0,0,0,1,02,364.62227527,8,364.62227527,0,0,0,0,202502115wdS:8AM-8PM,,0,02/19/2026
PINFISH,202502115weS:8AM-8PM,202511151579920250201,2025,1,1579920250201013,1,7,5,5,we,8835430201,0,1,0,0,0,1,0,0,0,0,1,02,49.331121887,8,49.331121887,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
PINFISH,202502115weS:8AM-8PM,202511151579920250201,2025,1,1579920250201014,1,7,5,5,we,8835430201,0,1,0,0,0,1,0,0,0,0,1,02,49.331121887,8,49.331121887,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GAG,202502115weS:8AM-8PM,202511151583320250207,2025,1,1583320250207001,1,7,5,5,we,8835020501,0,1,0,0,0,1,0,0,0,0,1,02,26.581523756,8,26.581523756,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY SNAPPER,202502115weS:8AM-8PM,202511151583320250207,2025,1,1583320250207001,1,7,5,5,we,8835360102,2,6,0,2,0,6,621,1.05,0,0,1,02,26.581523756,8,26.581523756,8,1.05,621,2,202502115weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,202502115weS:8AM-8PM,202511151583320250207,2025,1,1583320250207001,1,7,5,5,we,8835440102,8,0,0,8,0,0,3293,4.9,0,0,1,02,26.581523756,8,26.581523756,8,4.9,3293,8,202502115weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,202502115weS:8AM-8PM,202511151583320250207,2025,1,1583320250207001,1,7,5,5,we,8835440801,2,0,0,2,0,0,851,2.4,0,0,1,02,26.581523756,8,26.581523756,2,2.4,851,2,202502115weS:8AM-8PM,,0,02/19/2026
SOUTHERN FLOUNDER,202502115weS:8AM-8PM,202511151583320250207,2025,1,1583320250207001,1,7,5,5,we,8857030304,0,1,0,0,0,1,0,0,0,0,1,02,26.581523756,8,26.581523756,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY SNAPPER,202502115weS:8AM-8PM,202511151583320250207,2025,1,1583320250207002,1,7,5,5,we,8835360102,0,6,0,0,0,6,0,0,0,0,1,02,26.581523756,8,26.581523756,6,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201001,1,7,5,5,we,8835430301,4,0,0,4,0,0,1837,9.4,0,0,1,02,23.983140455,8,23.983140455,4,9.4,1837,4,202502115weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201001,1,7,5,5,we,8835440801,3,1,0,3,0,1,1677,7.2,0,0,1,02,23.983140455,8,23.983140455,4,7.2,1677,3,202502115weS:8AM-8PM,,0,02/19/2026
RED DRUM,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201001,1,7,5,5,we,8835440901,1,0,0,1,0,0,570,2.1,0,0,1,02,23.983140455,8,23.983140455,1,2.1,570,1,202502115weS:8AM-8PM,,0,02/19/2026
,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201002,1,7,5,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,23.983140455,8,23.983140455,0,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
ATLANTIC STINGRAY,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201003,1,7,5,5,we,8713050105,0,1,0,0,0,1,0,0,0,0,1,02,23.983140455,8,23.983140455,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201004,1,7,5,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,23.983140455,8,23.983140455,0,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
,202502115weS:8AM-8PM,202511151585020250201,2025,1,1585020250201005,1,7,5,5,we,,0,0,0,0,0,0,0,0,0,0,1,02,23.983140455,8,23.983140455,0,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,202501115wdS:8AM-8PM,202511151601420250101,2025,1,1601420250101005,1,7,5,5,wd,8835440102,1,1,0,1,0,1,391,0.6,0,0,1,01,230.32845395,8,230.32845395,2,0.6,391,1,202501115wdS:8AM-8PM,,0,02/19/2026
BLACK DRUM,202501115wdS:8AM-8PM,202511151601420250101,2025,1,1601420250101005,1,7,5,5,wd,8835440801,1,0,0,1,0,0,411,0.9,0,0,1,01,230.32845395,8,230.32845395,1,0.9,411,1,202501115wdS:8AM-8PM,,0,02/19/2026
RED DRUM,202501115wdS:8AM-8PM,202511151601420250101,2025,1,1601420250101005,1,7,5,5,wd,8835440901,6,2,0,6,0,2,3384,13.25,0,0,1,01,230.32845395,8,230.32845395,8,13.25,3384,6,202501115wdS:8AM-8PM,,0,02/19/2026
LARGEMOUTH BASS,202501115wdS:8AM-8PM,202511151601420250101,2025,1,1601420250101006,1,7,5,5,wd,8835160602,0,1,0,0,0,1,0,0,0,0,1,01,230.32845395,8,230.32845395,1,0,0,0,202501115wdS:8AM-8PM,,0,02/19/2026
RED DRUM,202501115wdS:8AM-8PM,202511151601420250101,2025,1,1601420250101006,1,7,5,5,wd,8835440901,0,1,0,0,0,1,0,0,0,0,1,01,230.32845395,8,230.32845395,1,0,0,0,202501115wdS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214001,1,7,5,5,we,8835430301,1,0,0,1,0,0,404,1.45,0,0,1,02,23.801099865,8,23.801099865,1,1.45,404,1,202502115weS:8AM-8PM,,0,02/19/2026
ATLANTIC CROAKER,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214001,1,7,5,5,we,8835440702,0,1,0,0,0,1,0,0,0,0,1,02,23.801099865,8,23.801099865,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214001,1,7,5,5,we,8835440801,4,0,0,4,0,0,1549,3.65,0,0,1,02,23.801099865,8,23.801099865,4,3.65,1549,4,202502115weS:8AM-8PM,,0,02/19/2026
RED DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214001,1,7,5,5,we,8835440901,3,1,0,3,0,1,1550,4.75,0,0,1,02,23.801099865,8,23.801099865,4,4.75,1550,3,202502115weS:8AM-8PM,,0,02/19/2026
RED DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214002,1,7,5,5,we,8835440901,0,2,0,0,0,2,0,0,0,0,1,02,23.801099865,8,23.801099865,2,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
GRAY SNAPPER,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214003,1,7,5,5,we,8835360102,0,1,0,0,0,1,0,0,0,0,1,02,23.801099865,8,23.801099865,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
PINFISH,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214003,1,7,5,5,we,8835430201,0,1,0,0,0,1,0,0,0,0,1,02,23.801099865,8,23.801099865,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214003,1,7,5,5,we,8835440102,0,1,2,0,2,1,0,0,860,1.4,1,02,23.801099865,8,23.801099865,3,1.4,860,2,202502115weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214003,1,7,5,5,we,8835440801,0,2,1,0,1,2,0,0,475,1.8,1,02,23.801099865,8,23.801099865,3,1.8,475,1,202502115weS:8AM-8PM,,0,02/19/2026
GRAY SNAPPER,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214004,1,7,5,5,we,8835360102,0,1,1,0,1,1,0,0,467,1.7,1,02,23.801099865,8,23.801099865,2,1.7,467,1,202502115weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214004,1,7,5,5,we,8835440102,0,0,2,0,2,0,0,0,808,1.35,1,02,23.801099865,8,23.801099865,2,1.35,808,2,202502115weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214004,1,7,5,5,we,8835440801,0,1,1,0,1,1,0,0,371,0.65,1,02,23.801099865,8,23.801099865,2,0.65,371,1,202502115weS:8AM-8PM,,0,02/19/2026
BLUEFISH,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214005,1,7,5,5,we,8835250101,0,1,0,0,0,1,0,0,0,0,1,02,23.801099865,8,23.801099865,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
BLACK DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214005,1,7,5,5,we,8835440801,1,0,0,1,0,0,554,2.3,0,0,1,02,23.801099865,8,23.801099865,1,2.3,554,1,202502115weS:8AM-8PM,,0,02/19/2026
RED DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214005,1,7,5,5,we,8835440901,2,4,0,2,0,4,906,2,0,0,1,02,23.801099865,8,23.801099865,6,2,906,2,202502115weS:8AM-8PM,,0,02/19/2026
BLUEFISH,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214006,1,7,5,5,we,8835250101,0,1,0,0,0,1,0,0,0,0,1,02,23.801099865,8,23.801099865,1,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED DRUM,202502115weS:8AM-8PM,202511151601420250214,2025,1,1601420250214006,1,7,5,5,we,8835440901,0,4,0,0,0,4,0,0,0,0,1,02,23.801099865,8,23.801099865,4,0,0,0,202502115weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502117weS:8AM-8PM,202511171579920250209,2025,1,1579920250209002,1,7,7,1,we,8835360107,0,1,0,0,0,1,0,0,0,0,1,02,818.41217265,8,818.41217265,1,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502117weS:8AM-8PM,202511171579920250209,2025,1,1579920250209003,1,7,7,1,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,818.41217265,8,818.41217265,2,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
,202502117weS:8AM-8PM,202511171579920250209,2025,1,1579920250209004,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,818.41217265,8,818.41217265,0,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502117weS:8AM-8PM,202511171579920250209,2025,1,1579920250209005,1,7,7,1,we,8835360107,0,1,0,0,0,1,0,0,0,0,1,02,818.41217265,8,818.41217265,1,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
RED SNAPPER,202502117weS:8AM-8PM,202511171579920250209,2025,1,1579920250209006,1,7,7,1,we,8835360107,0,2,0,0,0,2,0,0,0,0,1,02,818.41217265,8,818.41217265,2,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
SPOTTED SEATROUT,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112004,1,7,7,1,we,8835440102,6,17,0,6,0,17,2421,3.55,0,0,1,01,260.69540069,8,260.69540069,23,3.55,2421,6,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112005,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,260.69540069,8,260.69540069,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112006,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,260.69540069,8,260.69540069,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112009,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,391.12610813,8,391.12610813,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112010,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,391.12610813,8,391.12610813,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112011,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,391.12610813,8,391.12610813,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112012,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,391.12610813,8,391.12610813,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112013,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,391.12610813,8,391.12610813,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202501117weS:8AM-8PM,202511171593720250112,2025,1,1593720250112014,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,01,391.12610813,8,391.12610813,0,0,0,0,202501117weS:8AM-8PM,,0,02/19/2026
,202502117weS:8AM-8PM,202511171593720250222,2025,1,1593720250222001,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,210.27252751,8,210.27252751,0,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
,202502117weS:8AM-8PM,202511171593720250222,2025,1,1593720250222002,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,210.27252751,8,210.27252751,0,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
,202502117weS:8AM-8PM,202511171593720250222,2025,1,1593720250222003,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,210.27252751,8,210.27252751,0,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
,202502117weS:8AM-8PM,202511171593720250222,2025,1,1593720250222004,1,7,7,1,we,,0,0,0,0,0,0,0,0,0,0,1,02,210.27252751,8,210.27252751,0,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,202502117weS:8AM-8PM,202511171593720250222,2025,1,1593720250222005,1,7,7,1,we,8835430301,10,1,0,10,0,1,4420,21.5,0,0,1,02,210.27252751,8,210.27252751,11,21.5,4420,10,202502117weS:8AM-8PM,,0,02/19/2026
SHEEPSHEAD,202502117weS:8AM-8PM,202511171593720250222,2025,1,1593720250222006,1,7,7,1,we,8835430301,0,2,0,0,0,2,0,0,0,0,1,02,210.27252751,8,210.27252751,2,0,0,0,202502117weS:8AM-8PM,,0,02/19/2026
