PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,TELEFON,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,LICENSE,DATE1,DIST,PRIM1,PRIM2,MODE2001,AREA_NC,MONITOR,COMPFLAG,AGE,ART_REEF,REEFCODE,SEX,TOURN,TURTLE,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,200866378511wd,110692008112455150,2008,5,51,19,37,55,150,7,5,1,2,5,0,7,3,1,3,0,3,0,0,6,1,1106920081124022,6,6,1,1,0,9,O,1,1106920081124,5,11,wd,1106920081124022,1,3,0,,1605,,,,1,1,2,1,2,,2,20090325,2,,,7,1,8,,50,1,,1,2,3,,,14.299631834,200866378511wd,,0,1106920081124022,8,24503,03/03/2025
,,200866378511wd,110692008112455150,2008,5,51,87,37,55,150,7,5,1,2,5,,1,1,1,1,0,0,0,1,6,2,1106920081124023,6,6,2,1,0,9,O,1,1106920081124,5,11,wd,1106920081124022,,,,HENRICO,1613,,,,1,1,8,1,8,,2,20090325,2,,,7,1,8,,49,1,,1,2,3,,,14.299631834,200866378511wd,,0,1106920081124023,8,23233,03/03/2025
,,200866378511wd,110692008112455150,2008,5,51,101,37,55,150,7,5,1,2,5,,1,1,1,0,0,0,1,1,6,2,1106920081124024,6,6,3,1,0,9,O,1,1106920081124,5,11,wd,1106920081124022,,,,KING WILLIAM,1618,,,,1,1,8,1,8,,2,20090325,2,,,7,1,8,,51,1,,1,2,3,,,14.299631834,200866378511wd,,0,1106920081124022,8,23009,03/03/2025
,,200866378511wd,110692008112455150,2008,6,37,163,37,55,150,7,5,1,2,5,,1,1,1,1,0,0,0,1,6,2,1106920081124025,6,6,2,1,0,9,Y,1,1106920081124,5,11,wd,1106920081124022,,,,SAMPSON,1622,,,,1,1,8,1,8,,2,20090325,2,,,7,1,8,,55,1,,1,2,3,,,13.947697082,200866378511wd,,0,1106920081124025,8,28328,03/03/2025
,,200866378511wd,110692008112455150,2008,6,37,163,37,55,150,7,5,1,2,5,,1,1,1,0,0,0,1,1,6,2,1106920081124026,6,6,3,1,0,9,Y,1,1106920081124,5,11,wd,1106920081124022,,,,SAMPSON,1626,,,,1,1,8,2,8,,2,20090325,2,,,7,1,8,,52,1,,1,2,3,,,13.947697082,200866378511wd,,0,1106920081124022,8,28328,03/03/2025
,,200866378511wd,110692008112455150,2008,6,37,163,37,55,150,7,5,1,2,5,,1,1,1,1,0,0,0,1,6,2,1106920081124027,6,6,2,1,0,9,Y,1,1106920081124,5,11,wd,1106920081124022,,,,SAMPSON,1629,,,,1,1,8,2,8,,2,20090325,2,,,7,1,8,,46,1,,1,2,3,,,13.947697082,200866378511wd,,0,1106920081124027,8,28328,03/03/2025
,TUNA GENUS,200866378512we,110692008120655150,2008,6,37,81,37,55,150,7,5,1,2,5,0,25,1,1,6,0,16,0,0,6,1,1106920081206007,6,6,1,1,0,5,N,1,1106920081206,5,12,we,1106920081206007,1,18,0,,1553,172418,,,1,1,2,1,2,,1,20090325,2,8850030400,,7,1,8,,58,1,,1,2,3,,,22.178382528,200866378512we,,0,1106920081206007,8,27265,03/03/2025
,TUNA GENUS,200866378512we,110692008120655150,2008,6,37,183,37,55,150,7,5,1,2,5,,1,1,1,0,0,0,1,1,6,2,1106920081206008,6,6,3,1,0,9,N,1,1106920081206,5,12,we,1106920081206007,,,,,1601,172418,,,1,1,8,1,8,,2,20090325,2,8850030400,,7,1,8,,45,1,,1,2,3,,,22.178382528,200866378512we,,0,1106920081206007,8,27603,03/03/2025
,TUNA GENUS,200866378512we,110692008120655150,2008,6,37,63,37,55,150,7,5,1,2,5,,20,6,1,0,0,0,1,1,6,2,1106920081206009,6,6,3,1,0,9,N,1,1106920081206,5,12,we,1106920081206007,,,,,1606,172418,,,1,1,8,1,8,,2,20090325,2,8850030400,,7,1,8,,51,1,,1,2,3,,,22.178382528,200866378512we,,0,1106920081206007,8,27705,03/03/2025
,TUNA GENUS,200866378512we,110692008120655150,2008,6,37,139,37,55,150,7,5,1,2,5,,25,1,1,0,0,0,1,1,6,2,1106920081206010,6,6,3,1,0,9,Y,1,1106920081206,5,12,we,1106920081206007,,,,PASQUOTANK,1611,172418,,,1,1,8,1,8,,2,20090325,2,8850030400,,7,1,8,,45,1,,1,2,3,,,26.418965775,200866378512we,,0,1106920081206007,8,27909,03/03/2025
,TUNA GENUS,200866378512we,110692008120655150,2008,6,37,55,37,55,150,7,5,1,2,5,,2,1,1,0,0,0,1,1,6,2,1106920081206011,6,6,3,1,0,9,Y,1,1106920081206,5,12,we,1106920081206007,,,,DARE,1615,172418,,,1,1,8,1,8,,2,20090325,2,8850030400,,7,1,8,,52,1,,1,2,3,,,26.418965775,200866378512we,,0,1106920081206007,8,27949,03/03/2025
,TUNA GENUS,200866378512we,110692008120655150,2008,6,37,183,37,55,150,7,5,1,2,5,,1,1,1,0,0,0,1,1,6,2,1106920081206012,6,6,3,1,0,9,N,1,1106920081206,5,12,we,1106920081206007,,,,,1620,172418,,,1,1,8,1,8,,2,20090325,2,8850030400,,7,1,8,,37,1,,1,2,3,,,22.178382528,200866378512we,,0,1106920081206007,8,27529,03/03/2025
,BLACKFIN TUNA,200866378512we,110922008122755206,2008,5,51,37,37,55,206,7,5,1,2,5,0,30,1,1,5,0,10,0,0,5,1,1109220081227001,6,6,1,1,0,7.5,O,1,1109220081227,5,12,we,1109220081227001,1,31,0,,1450,172427,,,1,1,2,1,2,,1,20090325,2,8850030404,,7,1,8,,39,1,,1,2,3,,,58.338271007,200866378512we,,0,1109220081227001,8,23967,03/03/2025
,BLACKFIN TUNA,200866378512we,110922008122755206,2008,5,51,37,37,55,206,7,5,1,2,5,,10,1,1,0,0,0,1,1,5,2,1109220081227002,6,6,3,1,0,7.5,O,1,1109220081227,5,12,we,1109220081227001,,,,,1455,172427,,,1,1,8,1,8,,1,20090325,2,8850030404,,7,1,8,,37,1,,1,2,3,,,58.338271007,200866378512we,,0,1109220081227001,8,23923,03/03/2025
,BLACKFIN TUNA,200866378512we,110922008122755206,2008,5,51,159,37,55,206,7,5,1,2,5,,8,1,1,0,0,0,1,1,5,2,1109220081227003,6,6,3,1,0,7.5,O,1,1109220081227,5,12,we,1109220081227001,,,,RICHMOND,1500,172427,,,1,1,8,1,8,,,20090325,2,8850030404,,7,1,8,,44,1,,1,2,2,,,58.338271007,200866378512we,,0,1109220081227001,8,23150,03/03/2025
,BLACKFIN TUNA,200866378512we,110922008122755206,2008,5,51,87,37,55,206,7,5,1,2,5,,30,10,1,0,0,0,1,1,5,2,1109220081227004,6,6,3,1,0,7.5,O,1,1109220081227,5,12,we,1109220081227001,,,,HENRICO,1505,172427,,,1,1,8,1,8,,2,20090325,2,8850030404,,7,1,8,,22,1,,1,2,3,,,58.338271007,200866378512we,,0,1109220081227001,8,23150,03/03/2025
,BLACKFIN TUNA,200866378512we,110922008122755206,2008,5,51,37,37,55,206,7,5,1,2,5,,6,1,1,0,0,0,1,1,5,2,1109220081227005,6,6,3,1,0,7.5,O,1,1109220081227,5,12,we,1109220081227001,,,,,1510,172427,,,1,1,8,1,8,,2,20090325,2,8850030404,,7,1,8,,14,1,,1,2,3,,,58.338271007,200866378512we,,0,1109220081227001,8,23923,03/03/2025
,KING MACKEREL,200866378511we,110932008110131639,2008,5,51,121,37,31,639,7,5,1,2,6,0,0,0,2,5,1,1,0,0,5,1,1109320081101001,6,6,1,1,0,12,O,1,1109320081101,5,11,we,1109320081101001,1,,,,1645,172435,,,1,1,2,2,2,,2,20090325,2,8850030501,,7,1,8,,20,1,,1,2,3,,,63.268927426,200866378511we,,0,1109320081101001,8,24860,03/03/2025
,KING MACKEREL,200866378511we,110932008110131639,2008,5,51,141,37,31,639,7,5,1,2,6,0,0,0,1,0,1,0,1,1,5,2,1109320081101002,6,6,3,1,0,12,O,1,1109320081101,5,11,we,1109320081101001,1,,,,1652,172435,,,1,1,8,1,8,,2,20090325,2,8850030501,,7,1,8,,67,1,,1,2,3,,,63.268927426,200866378511we,,0,1109320081101001,8,24076,03/03/2025
,,200866378511we,110932008110131548,2008,6,37,67,37,31,548,7,5,1,2,5,0,1,0,1,6,0,12,0,0,6,1,1109320081101003,6,6,1,1,0,12,N,1,1109320081101,5,11,we,1109320081101003,1,1,0,,1700,,,,1,1,2,1,2,,2,20090325,2,,,7,1,8,,42,1,,1,2,3,,,51.806252791,200866378511we,,0,1109320081101003,8,27106,03/03/2025
,,200866378511we,110932008110131548,2008,6,37,67,37,31,548,7,5,1,2,5,,1,0,1,0,0,0,1,1,6,2,1109320081101004,6,6,3,1,0,12,N,1,1109320081101,5,11,we,1109320081101003,,,,,1710,,,,1,1,8,1,8,,3,20090325,2,,,7,1,8,,42,1,,1,2,3,,,51.806252791,200866378511we,,0,1109320081101003,8,27104,03/03/2025
,WAHOO,200866378511wd,110932008112431390,2008,6,37,25,37,31,390,7,5,1,2,6,0,2,1,1,6,0,1,0,0,6,1,1109320081124001,6,6,1,1,0,12,N,1,1109320081124,5,11,wd,1109320081124001,1,7,0,,1630,172451,,,1,1,2,1,2,,1,20090325,2,8850030601,,7,1,8,,43,1,,2,2,1,,,37.144283922,200866378511wd,,0,1109320081124001,8,28025,03/03/2025
,,200866378511wd,110932008112431390,2008,6,37,25,37,31,390,7,5,1,2,5,,7,6,2,0,0,0,1,1,6,2,1109320081124002,6,6,3,1,0,12,N,1,1109320081124,5,11,wd,1109320081124001,,,,,1632,,,,1,1,8,1,8,,3,20090325,2,,,7,1,8,,49,1,,1,2,1,,,37.144283922,200866378511wd,,0,1109320081124001,8,28025,03/03/2025
,,200866378511wd,110862008110512935,2008,0,26,5,37,129,35,7,5,3,5,5.5,0,0,0,1,3,2,12,0,0,3,1,1108620081105001,6,6,1,2,0,6,O,2,1108620081105,5,11,wd,1108620081105001,1,,,,1645,,,,1,1,2,1,2,,2,20090325,8,,,7,8,8,,65,1,,1,2,3,,,1702.5030168,200866378511wd,,0,1108620081105001,8,49348,03/03/2025
,,200866378511wd,110862008110512935,2008,6,37,183,37,129,35,7,5,3,5,5.5,0,0,0,1,0,2,0,1,1,3,2,1108620081105002,6,6,3,2,0,6,N,2,1108620081105,5,11,wd,1108620081105001,1,,,,1650,,,,1,1,8,1,8,,2,20090325,8,,,7,8,8,,39,1,,1,2,3,,,1394.0540049,200866378511wd,,0,1108620081105001,8,27612,03/03/2025
,,200866378511wd,110862008110512935,2008,6,37,183,37,129,35,7,5,3,5,5.5,0,14,0,2,0,1,0,1,1,3,2,1108620081105003,6,6,3,2,0,6,N,2,1108620081105,5,11,wd,1108620081105001,1,,,,1655,,,,1,1,8,1,8,,1,20090325,8,,,7,8,8,,29,1,,1,2,3,,,1394.0540049,200866378511wd,,0,1108620081105001,8,49348,03/03/2025
,SPANISH MACKEREL,200866378711we,1105220081108129682,2008,6,37,129,37,129,682,8,7,1,1,4.5,,25,4,1,1,0,0,0,0,4,1,1105220081108003,6,6,2,,0,6.5,Y,,1105220081108,3,11,we,1105220081108003,,,,NEW HANOVER,1347,172436,,,1,1,8,1,8,,3,20090325,1,8850030502,,8,1,8,,67,1,,1,2,3,,,2071.7339399,200866378711we,,0,1105220081108003,8,28428,03/03/2025
,RED DRUM,200866378711we,1105220081108129682,2008,6,37,129,37,129,682,8,7,1,1,2.5,0,175,30,1,1,1,0,0,0,2,1,1105220081108006,6,6,2,,0,5,Y,,1105220081108,3,11,we,1105220081108006,1,,,NEW HANOVER,1412,169290,,,1,1,8,1,8,,1,20090325,1,8835440901,,8,1,8,,36,1,,1,2,3,,,1035.86697,200866378711we,,0,1105220081108006,8,28412,03/03/2025
,,200866378712wd,1105220081203129492,2008,6,37,129,37,129,492,8,7,1,1,2,,20,3,1,1,0,0,0,0,1,8,1105220081203003,6,6,2,,0,3,Y,,1105220081203,3,12,wd,1105220081203003,,,,NEW HANOVER,1545,,,,1,1,8,1,8,,1,20090325,1,,,8,1,8,,44,98,,1,2,3,,,619.4064755,200866378712wd,,0,1105220081203003,8,28409,03/03/2025
,,200866378712we,1105220081206129492,2008,6,37,129,37,129,492,8,7,1,1,1.5,0,6,0,2,1,3,0,0,0,3,1,1105220081206007,6,6,2,,0,6,Y,,1105220081206,3,12,we,1105220081206007,1,,,NEW HANOVER,1703,,,,1,1,8,1,8,,2,20090325,1,,,8,1,8,,39,98,,1,2,3,,,725.84815156,200866378712we,,0,1105220081206007,8,28411,03/03/2025
,,200866378711we,1105620081102312,2008,6,37,183,37,31,2,8,7,1,1,4,0,998,98,1,1,1,0,0,0,3,1,1105620081102010,6,6,2,,0,6,N,,1105620081102,3,11,we,1105620081102010,1,0,1,,1415,,,,1,1,8,1,8,,,20090325,1,,,8,1,8,,45,1,,1,2,3,,,676.42761169,200866378711we,,0,1105620081102010,8,27609,03/03/2025
,,200866378711we,1105620081102312,2008,6,37,183,37,31,2,8,7,1,1,4,0,998,98,1,1,1,0,0,1,3,2,1105620081102011,6,6,2,,0,6,N,,1105620081102,3,11,we,1105620081102010,1,0,1,,1420,,,,1,1,8,1,8,,,20090325,1,,,8,1,8,,17,1,,1,2,3,,,676.42761169,200866378711we,,0,1105620081102011,8,27609,03/03/2025
,,200866378711we,1105620081102312,2008,6,37,183,37,31,2,8,7,1,1,4,,998,98,1,1,0,0,0,1,3,2,1105620081102012,6,6,2,,0,6,N,,1105620081102,3,11,we,1105620081102010,,,,,1425,,,,1,1,8,1,8,,,20090325,1,,,8,1,8,,15,1,,1,2,3,,,676.42761169,200866378711we,,0,1105620081102012,8,27609,03/03/2025
,SEATROUT GENUS,200866378711we,110572008110131482,2008,6,37,31,37,31,482,8,7,1,1,2.5,0,24,8,1,1,1,0,0,0,2,1,1105720081101015,6,6,2,,0,3,Y,,1105720081101,3,11,we,1105720081101015,1,,,CARTERET,1445,169238,,,1,1,8,1,8,,1,20090325,1,8835440100,,8,1,8,,29,1,,1,2,3,,,305.76262297,200866378711we,,0,1105720081101015,8,28557,03/03/2025
,SEATROUT GENUS,200866378711we,110572008110131482,2008,6,37,31,37,31,482,8,7,1,1,2.5,,15,7,1,1,0,0,0,1,2,2,1105720081101016,6,6,2,,0,3,Y,,1105720081101,3,11,we,1105720081101015,,,,CARTERET,1450,169238,,,1,1,8,1,8,,2,20090325,1,8835440100,,8,1,8,,7,1,,1,2,3,,,305.76262297,200866378711we,,0,1105720081101016,8,28557,03/03/2025
,SEATROUT GENUS,200866378711we,110572008110931467,2008,6,37,31,37,31,467,8,7,1,1,3.5,0,50,15,1,1,1,1,0,0,2,1,1105720081109013,6,6,1,,0,4.5,Y,,1105720081109,3,11,we,1105720081109013,1,,,CARTERET,1455,169238,,,1,1,8,1,1,,1,20090325,1,8835440100,,8,1,8,,60,1,,1,2,3,,,608.05734538,200866378711we,,0,1105720081109013,8,28594,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,31,37,31,817,8,7,1,1,6,0,100,20,1,2,1,17,0,0,2,1,1105720081123001,6,6,1,,0,8,Y,,1105720081123,3,11,we,1105720081123001,1,20,0,CARTERET,1440,169238,,,1,1,2,1,2,,1,20090325,1,8835440100,,8,1,8,,56,1,,1,2,3,,,364.06585414,200866378711we,,0,1105720081123001,8,28524,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,31,37,31,817,8,7,1,1,6,0,10,2,1,0,1,0,1,1,2,2,1105720081123002,6,6,3,,0,8,Y,,1105720081123,3,11,we,1105720081123001,1,,,CARTERET,1450,169238,,,1,1,8,1,8,,3,20090325,1,8835440100,,8,1,8,,11,1,,1,2,3,,,364.06585414,200866378711we,,0,1105720081123001,8,28524,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,65,37,31,817,8,7,1,1,4,0,10,5,1,1,1,8,0,0,1,8,1105720081123004,6,6,1,,0,5,Y,,1105720081123,3,11,we,1105720081123004,1,8,0,EDGECOMBE,1520,169238,,,1,1,8,1,1,,1,20090325,1,8835440100,,8,1,8,,63,1,,1,2,3,,,364.06585414,200866378711we,,0,1105720081123004,8,27864,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,31,37,31,817,8,7,1,1,2,0,30,4,1,1,1,0,0,0,1,8,1105720081123005,6,6,2,,0,2.5,Y,,1105720081123,3,11,we,1105720081123005,1,,,CARTERET,1530,169238,,,1,1,8,1,8,,1,20090325,1,8835440100,,8,1,8,,26,1,,1,2,3,,,364.06585414,200866378711we,,0,1105720081123005,8,28516,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,183,37,31,817,8,7,1,1,4,0,80,10,1,1,1,0,0,0,4,1,1105720081123006,6,6,2,,0,5,N,,1105720081123,3,11,we,1105720081123006,1,,,,1540,169238,,,1,1,8,1,8,,3,20090325,1,8835440100,,8,1,8,,42,1,,1,2,3,,,390.28006581,200866378711we,,0,1105720081123006,8,27616,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,183,37,31,817,8,7,1,1,4,,50,10,1,1,0,0,0,1,4,2,1105720081123007,6,6,2,,0,5,N,,1105720081123,3,11,we,1105720081123006,,,,,1545,169238,,,1,1,8,1,8,,3,20090325,1,8835440100,,8,1,8,,18,1,,1,2,3,,,390.28006581,200866378711we,,0,1105720081123007,8,27616,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,145,37,31,817,8,7,1,1,4,,50,20,1,1,0,0,0,1,4,2,1105720081123008,6,6,2,,0,5,N,,1105720081123,3,11,we,1105720081123006,,,,,1550,169238,,,1,1,8,1,8,,1,20090325,1,8835440100,,8,1,8,,56,1,,1,2,3,,,390.28006581,200866378711we,,0,1105720081123008,8,27574,03/03/2025
,SEATROUT GENUS,200866378711we,110572008112331817,2008,6,37,69,37,31,817,8,7,1,1,4,,2,0,1,1,0,0,0,1,4,2,1105720081123009,6,6,2,,0,5,N,,1105720081123,3,11,we,1105720081123006,,,,,1555,169238,,,1,1,8,1,8,,1,20090325,1,8835440100,,8,1,8,,19,1,,1,2,3,,,390.28006581,200866378711we,,0,1105720081123009,8,27525,03/03/2025
,SEATROUT GENUS,200866378711we,11057200811293112,2008,6,37,25,37,31,12,8,7,1,1,3.5,0,35,6,1,2,2,1,0,0,3,1,1105720081129008,6,6,1,,0,4,N,,1105720081129,3,11,we,1105720081129008,1,,,,1445,169238,,,1,1,2,1,2,,1,20090325,1,8835440100,,8,1,8,,28,1,,2,2,3,,,1127.1258198,200866378711we,,0,1105720081129008,8,28124,03/03/2025
,SEATROUT GENUS,200866378711we,11057200811293112,2008,6,37,25,37,31,12,8,7,1,1,3.5,,35,6,1,0,0,0,1,1,3,2,1105720081129009,6,6,3,,0,4,N,,1105720081129,3,11,we,1105720081129008,,,,,1500,169238,,,1,1,8,1,8,,1,20090325,1,8835440100,,8,1,8,,29,1,,1,2,3,,,1127.1258198,200866378711we,,0,1105720081129008,8,28124,03/03/2025
RED DRUM,SEATROUT GENUS,200866378712we,110572008120631482,2008,6,37,31,37,31,482,8,7,1,1,7,0,48,20,1,2,2,2,0,0,2,1,1105720081206010,6,6,1,,0,8,Y,,1105720081206,3,12,we,1105720081206010,1,2,0,CARTERET,1415,169238,169290,,1,1,2,1,2,,1,20090325,1,8835440100,8835440901,8,1,8,,34,1,,1,2,3,,,160.99578666,200866378712we,,0,1105720081206010,8,28557,03/03/2025
RED DRUM,SEATROUT GENUS,200866378712we,110572008120631482,2008,6,37,31,37,31,482,8,7,1,1,7,0,48,20,1,0,2,0,1,1,2,2,1105720081206011,6,6,3,,0,8,Y,,1105720081206,3,12,we,1105720081206010,1,,,CARTERET,1425,169238,169290,,1,1,8,1,8,,1,20090325,1,8835440100,8835440901,8,1,8,,35,1,,1,2,3,,,160.99578666,200866378712we,,0,1105720081206010,8,28557,03/03/2025
,RED DRUM,200866378712we,1105720081207133161,2008,6,37,133,37,133,161,8,7,1,1,5.5,0,50,10,1,3,1,3,0,0,3,1,1105720081207001,6,6,1,,0,6.5,Y,,1105720081207,3,12,we,1105720081207001,1,3,0,ONSLOW,1345,169290,,,1,1,2,1,2,,3,20090325,1,8835440901,,8,1,8,,48,1,,1,2,3,,,215.90833795,200866378712we,,0,1105720081207001,8,28546,03/03/2025
,RED DRUM,200866378712we,1105720081207133161,2008,6,37,133,37,133,161,8,7,1,1,5.5,0,12,4,1,0,1,0,1,1,3,2,1105720081207002,6,6,3,,0,6.5,Y,,1105720081207,3,12,we,1105720081207001,1,,,ONSLOW,1350,169290,,,1,1,8,1,8,,1,20090325,1,8835440901,,8,1,8,,49,1,,1,2,3,,,215.90833795,200866378712we,,0,1105720081207001,8,28546,03/03/2025
,RED DRUM,200866378712we,1105720081207133161,2008,6,37,61,37,133,161,8,7,1,1,5.5,0,50,14,1,0,1,0,1,1,3,2,1105720081207003,6,6,3,,0,6.5,Y,,1105720081207,3,12,we,1105720081207001,1,,,DUPLIN,1405,169290,,,1,1,8,1,8,,1,20090325,1,8835440901,,8,1,8,,30,1,,1,2,3,,,215.90833795,200866378712we,,0,1105720081207001,8,28518,03/03/2025
,,200866378712we,110572008121331393,2008,6,37,101,37,31,393,8,7,1,1,4.5,0,30,2,1,3,2,17,0,0,3,1,1105720081213006,6,6,1,,0,5.5,N,,1105720081213,3,12,we,1105720081213006,1,8,0,,1420,,,,1,1,2,1,2,,1,20090325,1,,,8,1,8,,35,1,,1,2,3,,,170.72424056,200866378712we,,0,1105720081213006,8,27542,03/03/2025
,,200866378712we,110572008121331393,2008,6,37,101,37,31,393,8,7,1,1,4.5,,30,1,1,0,0,0,1,1,3,2,1105720081213007,6,6,3,,0,5.5,N,,1105720081213,3,12,we,1105720081213006,,,,,1430,,,,1,1,8,1,8,,1,20090325,1,,,8,1,8,,38,1,,1,2,3,,,170.72424056,200866378712we,,0,1105720081213006,8,27569,03/03/2025
,,200866378712we,110572008121331393,2008,6,37,101,37,31,393,8,7,1,1,4.5,,1,1,1,0,0,0,1,1,3,2,1105720081213008,6,6,3,,0,5.5,N,,1105720081213,3,12,we,1105720081213006,,,,,1440,,,,1,1,8,1,8,,1,20090325,1,,,8,1,8,,41,1,,1,2,3,,,170.72424056,200866378712we,,0,1105720081213006,8,27542,03/03/2025
,,200866378712we,110572008121331393,2008,6,37,31,37,31,393,8,7,1,1,5,0,25,15,1,1,2,0,0,0,2,1,1105720081213012,6,6,2,,0,6,Y,,1105720081213,3,12,we,1105720081213012,1,,,CARTERET,1540,,,,1,1,8,1,8,,1,20090325,1,,,8,1,8,,44,1,,1,2,3,,,159.25708717,200866378712we,,0,1105720081213012,8,28570,03/03/2025
,,200866378712we,110572008121331393,2008,6,37,31,37,31,393,8,7,1,1,5,,20,10,1,1,0,0,0,1,2,2,1105720081213013,6,6,2,,0,6,Y,,1105720081213,3,12,we,1105720081213012,,,,CARTERET,1545,,,,1,1,8,1,8,,2,20090325,1,,,8,1,8,,9,1,,1,2,3,,,159.25708717,200866378712we,,0,1105720081213013,8,28570,03/03/2025
,SEATROUT GENUS,200866378712we,110572008121431393,2008,6,37,147,37,31,393,8,7,1,1,1,0,50,4,1,1,0,1,0,0,3,1,1105720081214005,6,6,1,,0,2,Y,,1105720081214,3,12,we,1105720081214005,1,1,0,PITT,1345,169238,,,1,1,8,1,1,,1,20090325,1,8835440100,,8,1,8,,19,1,,1,2,3,,,164.90206986,200866378712we,,0,1105720081214005,8,27858,03/03/2025
,SEATROUT GENUS,200866378712we,110572008121431393,2008,6,37,31,37,31,393,8,7,1,1,1,,50,5,1,1,0,0,0,1,3,2,1105720081214006,6,6,2,,0,2,Y,,1105720081214,3,12,we,1105720081214005,,,,CARTERET,1355,169238,,,1,1,8,1,8,,1,20090325,1,8835440100,,8,1,8,,22,1,,1,2,3,,,164.90206986,200866378712we,,0,1105720081214006,8,28584,03/03/2025
,SEATROUT GENUS,200866378712we,110572008121431393,2008,6,37,147,37,31,393,8,7,1,1,1,,50,4,1,1,0,0,0,1,3,2,1105720081214007,6,6,2,,0,2,Y,,1105720081214,3,12,we,1105720081214005,,,,PITT,1400,169238,,,1,1,8,1,8,,1,20090325,1,8835440100,,8,1,8,,19,1,,2,2,3,,,164.90206986,200866378712we,,0,1105720081214007,8,27858,03/03/2025
,SEA BASS GENUS,200866378712we,110572008121431393,2008,6,37,133,37,31,393,8,7,1,1,7,0,30,10,2,1,2,0,0,0,2,1,1105720081214015,6,6,2,,0,8,Y,,1105720081214,3,12,we,1105720081214015,1,,,ONSLOW,1545,167686,,,1,1,8,1,8,,1,20090325,1,8835020300,,8,1,8,,25,,,1,2,3,,,164.90206986,200866378712we,,0,1105720081214015,8,28545,03/03/2025
,SEA BASS GENUS,200866378712we,110572008121431393,2008,6,37,133,37,31,393,8,7,1,1,7,0,30,10,2,1,2,0,0,1,2,2,1105720081214016,6,6,2,,0,8,Y,,1105720081214,3,12,we,1105720081214015,1,,,ONSLOW,1555,167686,,,1,1,8,1,8,,1,20090325,1,8835020300,,8,1,8,,24,,,1,2,3,,,164.90206986,200866378712we,,0,1105720081214016,8,28545,03/03/2025
RED DRUM,SEATROUT GENUS,200866378712we,110572008122031482,2008,6,37,31,37,31,482,8,7,1,1,4,0,30,8,1,1,1,0,0,0,2,1,1105720081220003,6,6,2,,0,5,Y,,1105720081220,3,12,we,1105720081220003,1,,,CARTERET,1200,169238,169290,,1,1,8,1,8,,1,20090325,1,8835440100,8835440901,8,1,8,,46,1,,1,2,3,,,161.67717142,200866378712we,,0,1105720081220003,8,28570,03/03/2025
RED DRUM,SEATROUT GENUS,200866378712we,110572008122031482,2008,6,37,31,37,31,482,8,7,1,1,4,0,20,8,1,1,2,0,0,1,2,2,1105720081220004,6,6,2,,0,5,Y,,1105720081220,3,12,we,1105720081220003,1,,,CARTERET,1210,169238,169290,,1,1,8,1,8,,2,20090325,1,8835440100,8835440901,8,1,8,,10,1,,1,2,3,,,161.67717142,200866378712we,,0,1105720081220004,8,28570,03/03/2025
,SPOTTED SEATROUT,200866378712we,1106020081214129492,2008,6,37,183,37,129,492,8,7,1,1,7,,15,3,1,1,0,0,0,0,3,1,1106020081214002,6,6,2,,0,8,N,,1106020081214,3,12,we,1106020081214002,,,,,1512,169239,,,1,1,8,1,8,,1,20090325,1,8835440102,,8,1,8,,63,1,,1,2,3,,,547.57613836,200866378712we,,0,1106020081214002,8,27591,03/03/2025
,,200866378712we,1106020081214129492,2008,6,37,129,37,129,492,8,7,1,1,2,,30,6,1,1,0,0,0,0,4,1,1106020081214003,6,6,2,,0,3.5,Y,,1106020081214,3,12,we,1106020081214003,,,,NEW HANOVER,1533,,,,1,1,8,1,8,,1,20090325,1,,,8,1,8,,40,1,,1,2,3,,,653.11016477,200866378712we,,0,1106020081214003,8,28409,03/03/2025
