PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,TELEFON,NUM_TYP9,BOAT_HRS,COASTAL,NEW_LIST,ASG_CODE,MODE_ASG,MONTH,KOD,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,COUNTY,TSN1,TSN2,TIME,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,RIG,HRS_DTD,DATE1,DIST,PRIM1,PRIM2,MODE2001,MONITOR,COMPFLAG,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,ZIP,DATE_PUBLISHED
,,201317123502we,155792013021687243,2013,4,33,17,12,87,243,7,5,1,3,2.5,0,0,0,0,4,0,1,1,2,2,1557920130216023,7,1,3,1,,,,O,1,1557920130216,,02,we,1557920130216022,1,,,STRAFFORD,,,1409,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,43.202808239,201317123502we,,0,1557920130216022,3,03867,03/03/2025
,,201317123502wd,155792013022087562,2013,0,99,998,12,87,562,7,5,1,3,1,0,0,0,2,1,5,0,0,2,1,1557920130220001,7,1,1,1,,,,O,1,1557920130220,,02,wd,1557920130220001,1,1,0,,,,1300,1,1,1,2,2,2,,,22MAR201307:43,3,,,,,,,,33.252704222,201317123502wd,,0,1557920130220001,3,99997,03/03/2025
,,201317123502wd,155792013022087562,2013,0,99,998,12,87,562,7,5,1,3,1,0,0,0,0,1,0,1,1,2,2,1557920130220002,7,1,3,1,,,,O,1,1557920130220,,02,wd,1557920130220001,1,,,,,,1301,1,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,33.252704222,201317123502wd,,0,1557920130220001,3,99997,03/03/2025
BONEFISH,ATLANTIC TARPON,201317123502wd,155792013022087562,2013,0,8,101,12,87,562,7,5,1,3,4,0,0,0,1,1,0,0,0,1,8,1557920130220003,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220003,1,,,,161116,161121,1347,3,1,1,8,2,8,,,22MAR201307:43,3,8738020201,8739010101,,,,,,33.252704222,201317123502wd,,0,1557920130220003,3,81001,03/03/2025
,GREAT BARRACUDA,201317123502wd,155792013022087562,2013,5,42,45,12,87,562,7,5,1,3,3.5,0,0,0,1,3,0,0,0,2,1,1557920130220004,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220004,1,,,,170429,,1403,3,1,1,8,1,8,,,22MAR201307:43,3,8837010104,,,,,,,33.252704222,201317123502wd,,0,1557920130220004,3,19063,03/03/2025
,GREAT BARRACUDA,201317123502wd,155792013022087562,2013,5,42,45,12,87,562,7,5,1,3,3.5,0,0,0,1,3,0,0,1,2,2,1557920130220005,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220004,1,,,,170429,,1404,3,1,1,8,2,8,,,22MAR201307:43,3,8837010104,,,,,,,33.252704222,201317123502wd,,0,1557920130220005,3,19063,03/03/2025
,ATLANTIC TARPON,201317123502wd,155792013022087562,2013,7,1,3,12,87,562,7,5,1,3,5,0,0,0,1,5,0,0,0,3,1,1557920130220006,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220006,1,,,BALDWIN,161116,,1538,3,1,1,8,1,8,,,22MAR201307:43,3,8738020201,,,,,,,33.252704222,201317123502wd,,0,1557920130220006,3,36532,03/03/2025
,ATLANTIC TARPON,201317123502wd,155792013022087562,2013,7,1,3,12,87,562,7,5,1,3,5,0,30,30,1,5,0,0,1,3,2,1557920130220007,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220006,1,,,BALDWIN,161116,,1539,3,1,1,8,2,8,,,22MAR201307:43,3,8738020201,,,,,,,33.252704222,201317123502wd,,0,1557920130220007,3,36532,03/03/2025
,ATLANTIC TARPON,201317123502wd,155792013022087562,2013,7,1,3,12,87,562,7,5,1,3,5,0,2,0,1,5,0,0,1,3,2,1557920130220008,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220006,1,,,BALDWIN,161116,,1540,3,1,1,8,2,8,,,22MAR201307:43,3,8738020201,,,,,,,33.252704222,201317123502wd,,0,1557920130220008,3,36532,03/03/2025
,,201317123502wd,155792013022087562,2013,6,13,161,12,87,562,7,5,1,3,3.5,0,50,49,1,4,0,0,0,4,1,1557920130220009,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220009,1,,,,,,1553,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,33.252704222,201317123502wd,,0,1557920130220009,3,31532,03/03/2025
,,201317123502wd,155792013022087562,2013,6,13,161,12,87,562,7,5,1,3,3.5,0,52,49,1,4,0,0,1,4,2,1557920130220010,7,1,2,1,,,,O,1,1557920130220,,02,wd,1557920130220009,1,,,,,,1554,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,33.252704222,201317123502wd,,0,1557920130220010,3,31532,03/03/2025
,,201317123502wd,155792013022087562,2013,7,12,113,12,87,562,7,5,1,3,3.5,0,45,45,1,3,0,0,1,4,2,1557920130220011,7,1,2,1,,,,Y,1,1557920130220,,02,wd,1557920130220009,1,,,SANTA ROSA,,,1555,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,38.443159702,201317123502wd,,0,1557920130220011,3,32571,03/03/2025
,,201317123502wd,155792013022087562,2013,7,12,91,12,87,562,7,5,1,3,3.5,0,20,0,1,3,0,0,1,4,2,1557920130220012,7,1,2,1,,,,Y,1,1557920130220,,02,wd,1557920130220009,1,,,OKALOOSA,,,1556,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,38.443159702,201317123502wd,,0,1557920130220012,3,32541,03/03/2025
,PERMIT,201317123502wd,155792013022087243,2013,4,9,9,12,87,243,7,5,1,3,6,,10,10,1,0,0,0,0,1,8,1557920130220017,7,1,2,2,,,,O,2,1557920130220,,02,wd,1557920130220017,,,,NEW HAVEN,168709,,1755,3,1,1,8,2,8,,,22MAR201307:43,3,8835280902,,,,,,,43.698381324,201317123502wd,,0,1557920130220017,3,06477,03/03/2025
,,201317123502wd,155792013022887243,2013,5,24,27,12,87,243,7,5,1,3,2.5,0,0,0,5,2,11,0,0,5,1,1557920130228007,7,1,1,1,,,,O,1,1557920130228,,02,wd,1557920130228007,1,1,0,HOWARD,,,1323,3,1,1,2,2,2,,,22MAR201307:43,3,,,,,,,,12.684661217,201317123502wd,,0,1557920130228007,3,21045,03/03/2025
,,201317123502wd,155792013022887243,2013,5,34,7,12,87,243,7,5,1,3,2.5,0,1,1,0,3,0,1,1,5,2,1557920130228008,7,1,3,1,,,,O,1,1557920130228,,02,wd,1557920130228007,1,,,CAMDEN,,,1324,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,12.684661217,201317123502wd,,0,1557920130228007,3,08012,03/03/2025
,,201317123502wd,155792013022887243,2013,5,34,21,12,87,243,7,5,1,3,2.5,0,0,0,0,2,0,1,1,5,2,1557920130228009,7,1,3,1,,,,O,1,1557920130228,,02,wd,1557920130228007,1,,,MERCER,,,1325,3,1,1,8,1,8,,,22MAR201307:43,3,,,,,,,,12.684661217,201317123502wd,,0,1557920130228007,3,08520,03/03/2025
,,201317123502wd,155792013022887243,2013,4,25,17,12,87,243,7,5,1,3,2.5,0,0,0,0,2,0,1,1,5,2,1557920130228010,7,1,3,1,,,,O,1,1557920130228,,02,wd,1557920130228007,1,,,MIDDLESEX,,,1326,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,12.684661217,201317123502wd,,0,1557920130228007,3,01886,03/03/2025
,,201317123502wd,155792013022887243,2013,4,25,17,12,87,243,7,5,1,3,2.5,0,0,0,0,4,0,1,1,5,2,1557920130228011,7,1,3,1,,,,O,1,1557920130228,,02,wd,1557920130228007,1,,,MIDDLESEX,,,1327,3,1,1,8,1,8,,,22MAR201307:43,3,,,,,,,,12.684661217,201317123502wd,,0,1557920130228007,3,01886,03/03/2025
,UNIDENTIFIED SHARK OR RAY,201317123502wd,155792013022887243,2013,5,34,27,12,87,243,7,5,1,3,2.5,0,0,0,3,5,2,0,0,3,1,1557920130228025,7,1,1,1,,,,O,1,1557920130228,,02,wd,1557920130228025,1,,,MORRIS,159785,,1640,1,1,1,2,2,2,,,22MAR201307:43,3,8701000000,,,,,,,12.684661217,201317123502wd,,0,1557920130228025,3,07869,03/03/2025
,UNIDENTIFIED SHARK OR RAY,201317123502wd,155792013022887243,2013,5,34,7,12,87,243,7,5,1,3,2.5,0,0,0,0,5,0,1,1,3,2,1557920130228026,7,1,3,1,,,,O,1,1557920130228,,02,wd,1557920130228025,1,,,CAMDEN,159785,,1641,1,1,1,8,1,8,,,22MAR201307:43,3,8701000000,,,,,,,12.684661217,201317123502wd,,0,1557920130228025,3,08012,03/03/2025
,UNIDENTIFIED SHARK OR RAY,201317123502wd,155792013022887243,2013,5,34,7,12,87,243,7,5,1,3,2.5,0,0,0,0,5,0,1,1,3,2,1557920130228027,7,1,3,1,,,,O,1,1557920130228,,02,wd,1557920130228025,1,,,CAMDEN,159785,,1642,1,1,1,8,2,8,,,22MAR201307:43,3,8701000000,,,,,,,12.684661217,201317123502wd,,0,1557920130228025,3,08012,03/03/2025
,,201317123502wd,155792013022887243,2013,0,21,111,12,87,243,7,5,1,3,2.5,0,0,0,2,3,6,0,0,2,1,1557920130228028,7,1,1,1,,,,O,1,1557920130228,,02,wd,1557920130228028,1,1,0,,,,1705,3,1,1,2,1,2,,,22MAR201307:43,3,,,,,,,,12.684661217,201317123502wd,,0,1557920130228028,3,40222,03/03/2025
,,201317123502wd,155792013022887243,2013,0,21,111,12,87,243,7,5,1,3,2.5,0,0,0,0,3,0,1,1,2,2,1557920130228029,7,1,3,1,,,,O,1,1557920130228,,02,wd,1557920130228028,1,,,,,,1706,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,12.684661217,201317123502wd,,0,1557920130228028,3,40222,03/03/2025
,,201317121501we,155802013011291599,2013,3,41,29,12,91,599,7,5,1,3,2.5,0,0,0,3,2,9,0,0,3,1,1558020130112001,7,1,1,1,,,,O,1,1558020130112,,01,we,1558020130112001,1,,,JACKSON,,,1226,3,1,1,2,1,2,,,20FEB201311:19,3,,,,,,,,49.422164212,201317121501we,,0,1558020130112001,1,97501,03/03/2025
,,201317121501we,155802013011291599,2013,7,12,113,12,91,599,7,5,1,3,2.5,0,3,0,0,2,0,1,1,3,2,1558020130112002,7,1,3,1,,,,Y,1,1558020130112,,01,we,1558020130112001,1,,,SANTA ROSA,,,1227,3,1,1,8,1,8,,,20FEB201311:19,3,,,,,,,,39.86588906,201317121501we,,0,1558020130112001,1,32566,03/03/2025
,,201317121501we,155802013011291599,2013,3,41,29,12,91,599,7,5,1,3,2.5,0,0,0,0,1,0,1,1,3,2,1558020130112003,7,1,3,1,,,,O,1,1558020130112,,01,we,1558020130112001,1,,,JACKSON,,,1228,3,1,1,8,1,8,,,20FEB201311:19,3,,,,,,,,49.422164212,201317121501we,,0,1558020130112001,1,97501,03/03/2025
,,201317121501we,155802013012191599,2013,0,55,27,12,91,599,7,5,1,3,1.5,0,0,0,6,2,20,0,0,6,1,1558020130121001,7,1,1,1,,,,O,1,1558020130121,,01,we,1558020130121001,1,,,,,,1232,3,1,1,2,1,2,,,20FEB201311:19,3,,,,,,,,33.700766512,201317121501we,,0,1558020130121001,1,53050,03/03/2025
,,201317121501we,155802013012191599,2013,0,55,27,12,91,599,7,5,1,3,1.5,0,0,0,0,2,0,1,1,6,2,1558020130121002,7,1,3,1,,,,O,1,1558020130121,,01,we,1558020130121001,1,,,,,,1233,3,1,1,8,1,8,,,20FEB201311:19,3,,,,,,,,33.700766512,201317121501we,,0,1558020130121001,1,53050,03/03/2025
,,201317121501we,155802013012191599,2013,6,37,183,12,91,599,7,5,1,3,1.5,0,0,0,0,2,0,1,1,6,2,1558020130121003,7,1,3,1,,,,O,1,1558020130121,,01,we,1558020130121001,1,,,,,,1234,3,1,1,8,1,8,,,20FEB201311:19,3,,,,,,,,33.700766512,201317121501we,,0,1558020130121001,1,27518,03/03/2025
,,201317121501we,155802013012191599,2013,6,37,183,12,91,599,7,5,1,3,1.5,0,0,0,0,2,0,1,1,6,2,1558020130121004,7,1,3,1,,,,O,1,1558020130121,,01,we,1558020130121001,1,,,,,,1235,3,1,1,8,1,8,,,20FEB201311:19,3,,,,,,,,33.700766512,201317121501we,,0,1558020130121001,1,27518,03/03/2025
,,201317121501we,155802013012191599,2013,7,12,63,12,91,599,7,5,1,3,1.5,0,0,0,0,1,0,1,1,6,2,1558020130121005,7,1,3,1,,,,Y,1,1558020130121,,01,we,1558020130121001,1,,,JACKSON,,,1236,3,1,1,8,1,8,,,20FEB201311:19,3,,,,,,,,27.184382563,201317121501we,,0,1558020130121001,1,32446,03/03/2025
,,201317121501we,155802013012191599,2013,7,12,63,12,91,599,7,5,1,3,1.5,0,0,0,0,2,0,1,1,6,2,1558020130121006,7,1,3,1,,,,Y,1,1558020130121,,01,we,1558020130121001,1,,,JACKSON,,,1237,3,1,1,8,1,8,,,20FEB201311:19,3,,,,,,,,27.184382563,201317121501we,,0,1558020130121001,1,32446,03/03/2025
,RED DRUM,201317121501we,155802013012691693,2013,7,1,69,12,91,693,7,5,1,3,2,0,50,9,2,1,22,0,0,2,1,1558020130126013,7,1,1,1,,,,O,1,1558020130126,,01,we,1558020130126013,1,3,0,,169290,,1704,3,1,1,2,1,2,,,20FEB201311:19,3,8835440901,,,,,,,42.559553638,201317121501we,,0,1558020130126013,1,36303,03/03/2025
,RED DRUM,201317121501we,155802013012691693,2013,7,1,69,12,91,693,7,5,1,3,2,0,50,9,0,1,0,1,1,2,2,1558020130126014,7,1,3,1,,,,O,1,1558020130126,,01,we,1558020130126013,1,,,,169290,,1705,3,1,1,8,1,8,,,20FEB201311:19,3,8835440901,,,,,,,42.559553638,201317121501we,,0,1558020130126013,1,36303,03/03/2025
,,201317121502we,155802013020291122,2013,0,20,173,12,91,122,7,5,1,3,2.5,0,0,0,1,1,4,0,0,1,8,1558020130202001,7,1,1,1,,,,O,1,1558020130202,,02,we,1558020130202001,1,1,0,,,,1216,3,1,1,8,1,1,,,22MAR201307:43,3,,,,,,,,57.431274787,201317121502we,,0,1558020130202001,1,67052,03/03/2025
,,201317121502we,155802013020991693,2013,0,21,83,12,91,693,7,5,1,3,2,0,1,0,1,1,0,0,0,4,1,1558020130209001,7,1,2,1,,,,O,1,1558020130209,,02,we,1558020130209001,1,,,,,,1219,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,49.547462915,201317121502we,,0,1558020130209001,1,42069,03/03/2025
,,201317121502we,155802013020991693,2013,7,12,91,12,91,693,7,5,1,3,2,0,1,0,3,3,6,0,1,4,2,1558020130209002,7,1,1,1,,,,Y,1,1558020130209,,02,we,1558020130209001,1,,,OKALOOSA,,,1220,3,1,1,2,2,2,,,22MAR201307:43,3,,,,,,,,39.966959993,201317121502we,,0,1558020130209002,1,32536,03/03/2025
,,201317121502we,155802013020991693,2013,0,21,145,12,91,693,7,5,1,3,2,0,0,0,0,1,0,1,1,4,2,1558020130209003,7,1,3,1,,,,O,1,1558020130209,,02,we,1558020130209001,1,,,,,,1221,3,1,1,8,2,8,,,22MAR201307:43,3,,,,,,,,49.547462915,201317121502we,,0,1558020130209002,1,42001,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130113103524,2013,0,39,35,12,103,524,7,5,1,4,3.5,0,1,0,2,2,11,0,0,2,1,1297920130113008,7,1,1,1,,,,O,1,1297920130113,,01,we,1297920130113008,1,2,0,,167702,169059,1430,4,1,1,2,1,2,,,20FEB201311:19,4,8835020408,8835400102,,,,,,180.14530668,201317122501we,,0,1297920130113008,2,44145,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130113103524,2013,0,39,35,12,103,524,7,5,1,4,3.5,0,1,0,0,2,0,1,1,2,2,1297920130113009,7,1,3,1,,,,O,1,1297920130113,,01,we,1297920130113008,1,,,,167702,169059,1432,4,1,1,8,2,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,180.14530668,201317122501we,,0,1297920130113008,2,44145,03/03/2025
,RED GROUPER,201317122501we,1297920130113103524,2013,7,12,103,12,103,524,7,5,1,4,6,0,10,2,6,1,9,0,0,6,1,1297920130113012,7,1,1,1,,,,Y,1,1297920130113,,01,we,1297920130113012,1,2,0,PINELLAS,167702,,1640,4,1,1,2,1,2,,,20FEB201311:19,4,8835020408,,,,,,,149.99451002,201317122501we,,0,1297920130113012,2,99998,03/03/2025
,RED GROUPER,201317122501we,1297920130113103524,2013,7,12,103,12,103,524,7,5,1,4,6,0,20,3,0,2,0,1,1,6,2,1297920130113013,7,1,3,1,,,,Y,1,1297920130113,,01,we,1297920130113012,1,,,PINELLAS,167702,,1642,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,,,,,,,149.99451002,201317122501we,,0,1297920130113012,2,34684,03/03/2025
,RED GROUPER,201317122501we,1297920130113103524,2013,5,42,17,12,103,524,7,5,1,4,6,0,12,2,0,1,0,1,1,6,2,1297920130113014,7,1,3,1,,,,O,1,1297920130113,,01,we,1297920130113012,1,,,,167702,,1644,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,,,,,,,180.14530668,201317122501we,,0,1297920130113012,2,19053,03/03/2025
,RED GROUPER,201317122501we,1297920130113103524,2013,0,27,109,12,103,524,7,5,1,4,6,0,6,3,0,1,0,1,1,6,2,1297920130113015,7,1,3,1,,,,O,1,1297920130113,,01,we,1297920130113012,1,,,,167702,,1646,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,,,,,,,180.14530668,201317122501we,,0,1297920130113012,2,55906,03/03/2025
,RED GROUPER,201317122501we,1297920130113103524,2013,0,27,109,12,103,524,7,5,1,4,6,0,6,3,0,1,0,1,1,6,2,1297920130113016,7,1,3,1,,,,O,1,1297920130113,,01,we,1297920130113012,1,,,,167702,,1648,4,1,1,8,2,8,,,20FEB201311:19,4,8835020408,,,,,,,180.14530668,201317122501we,,0,1297920130113012,2,55906,03/03/2025
,RED GROUPER,201317122501we,1297920130113103524,2013,7,12,103,12,103,524,7,5,1,4,6,0,20,3,0,1,0,1,1,6,2,1297920130113017,7,1,3,1,,,,Y,1,1297920130113,,01,we,1297920130113012,1,,,PINELLAS,167702,,1650,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,,,,,,,149.99451002,201317122501we,,0,1297920130113012,2,34683,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,7,12,57,12,103,524,7,5,1,4,3,0,5,0,6,2,4,0,0,6,1,1297920130119001,7,1,1,1,,,,Y,1,1297920130119,,01,we,1297920130119001,1,1,0,HILLSBOROUGH,167702,169059,1400,4,1,1,2,2,2,,,20FEB201311:19,4,8835020408,8835400102,,,,,,156.09252808,201317122501we,,0,1297920130119001,2,33610,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,7,12,57,12,103,524,7,5,1,4,3,0,0,0,0,2,0,1,1,6,2,1297920130119002,7,1,3,1,,,,Y,1,1297920130119,,01,we,1297920130119001,1,,,HILLSBOROUGH,167702,169059,1402,4,1,1,8,2,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,156.09252808,201317122501we,,0,1297920130119001,2,33610,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,7,12,57,12,103,524,7,5,1,4,3,0,2,0,0,2,0,1,1,6,2,1297920130119003,7,1,3,1,,,,Y,1,1297920130119,,01,we,1297920130119001,1,,,HILLSBOROUGH,167702,169059,1404,4,1,1,8,2,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,156.09252808,201317122501we,,0,1297920130119001,2,33610,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,7,12,57,12,103,524,7,5,1,4,2,0,0,0,0,1,0,1,1,6,2,1297920130119004,7,1,3,1,,,,Y,1,1297920130119,,01,we,1297920130119001,1,,,HILLSBOROUGH,167702,169059,1406,4,1,1,8,2,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,156.09252808,201317122501we,,0,1297920130119001,2,33610,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,55,129,12,103,524,7,5,1,4,2.5,0,0,0,6,1,2,0,0,6,1,1297920130119005,7,1,1,1,,,,O,1,1297920130119,,01,we,1297920130119005,1,1,0,,167702,169059,1530,4,1,1,2,1,2,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119005,2,54888,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,55,129,12,103,524,7,5,1,4,2.5,0,0,0,0,3,0,1,1,6,2,1297920130119006,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119005,1,,,,167702,169059,1532,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119005,2,54888,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,55,129,12,103,524,7,5,1,4,2.5,0,0,0,0,2,0,1,1,6,2,1297920130119007,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119005,1,,,,167702,169059,1534,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119005,2,54888,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,55,129,12,103,524,7,5,1,4,2.5,0,0,0,0,2,0,1,1,6,2,1297920130119008,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119005,1,,,,167702,169059,1536,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119005,2,54888,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,55,129,12,103,524,7,5,1,4,2.5,0,0,0,0,1,0,1,1,6,2,1297920130119009,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119005,1,,,,167702,169059,1538,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119005,2,54888,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,55,129,12,103,524,7,5,1,4,2.5,0,0,0,0,1,0,1,1,6,2,1297920130119010,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119005,1,,,,167702,169059,1540,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119005,2,99998,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,26,117,12,103,524,7,5,1,4,2,0,0,0,6,2,1,0,0,6,1,1297920130119011,7,1,1,1,,,,O,1,1297920130119,,01,we,1297920130119011,1,,,,167702,169059,1545,4,1,1,2,1,2,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119011,2,99998,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,26,37,12,103,524,7,5,1,4,2,0,0,0,0,2,0,1,1,6,2,1297920130119012,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119011,1,,,,167702,169059,1547,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119011,2,99998,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,26,37,12,103,524,7,5,1,4,2,0,0,0,0,2,0,1,1,6,2,1297920130119013,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119011,1,,,,167702,169059,1549,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119011,2,48835,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,26,151,12,103,524,7,5,1,4,2,,0,0,0,0,0,1,1,6,2,1297920130119014,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119011,,,,,167702,169059,1551,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119011,2,99998,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,26,81,12,103,524,7,5,1,4,2,0,0,0,0,2,0,1,1,6,2,1297920130119015,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119011,1,,,,167702,169059,1553,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119011,2,99998,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,26,157,12,103,524,7,5,1,4,2,0,0,0,0,2,0,1,1,6,2,1297920130119016,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119011,1,,,,167702,169059,1555,4,1,1,8,2,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119011,2,48726,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,17,43,12,103,524,7,5,1,4,5,0,1,1,3,3,6,0,0,3,1,1297920130119017,7,1,1,1,,,,O,1,1297920130119,,01,we,1297920130119017,1,3,0,,167702,169059,1647,4,1,1,2,1,2,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119017,2,60532,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,26,77,12,103,524,7,5,1,4,5,0,1,1,0,2,0,1,1,3,2,1297920130119018,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119017,1,,,,167702,169059,1649,4,1,1,8,1,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119017,2,49002,03/03/2025
WHITE GRUNT,RED GROUPER,201317122501we,1297920130119103524,2013,0,17,31,12,103,524,7,5,1,4,5,0,5,1,0,2,0,1,1,3,2,1297920130119019,7,1,3,1,,,,O,1,1297920130119,,01,we,1297920130119017,1,,,,167702,169059,1650,4,1,1,8,2,8,,,20FEB201311:19,4,8835020408,8835400102,,,,,,179.41657066,201317122501we,,0,1297920130119017,2,99998,03/03/2025
,WHITE GRUNT,201317122502we,1297920130210103524,2013,0,18,29,12,103,524,7,5,1,4,4.5,0,0,0,6,1,5,0,0,6,1,1297920130210003,7,1,1,1,,,,O,1,1297920130210,,02,we,1297920130210003,1,,,,169059,,1330,4,1,1,2,1,2,,,22MAR201307:43,4,8835400102,,,,,,,187.15955444,201317122502we,,0,1297920130210003,2,99998,03/03/2025
,WHITE GRUNT,201317122502we,1297920130210103524,2013,0,16,17,12,103,524,7,5,1,4,4.5,0,0,0,0,1,0,1,1,6,2,1297920130210004,7,1,3,1,,,,O,1,1297920130210,,02,we,1297920130210003,1,,,,169059,,1332,4,1,1,8,1,8,,,22MAR201307:43,4,8835400102,,,,,,,187.15955444,201317122502we,,0,1297920130210003,2,83852,03/03/2025
,WHITE GRUNT,201317122502we,1297920130210103524,2013,0,27,109,12,103,524,7,5,1,4,4.5,,0,0,0,0,0,1,1,6,2,1297920130210005,7,1,3,1,,,,O,1,1297920130210,,02,we,1297920130210003,,,,,169059,,1334,4,1,1,8,1,8,,,22MAR201307:43,4,8835400102,,,,,,,187.15955444,201317122502we,,0,1297920130210003,2,55901,03/03/2025
