PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,IMP_REC,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,DISTKEYS,REEF,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
SPANISH MACKEREL,BLUEFISH,2021043723wdS:8AM-8PM,2021237231791120210428,2021,6,37,135,37,1791120210428008,1,5.00,0.00,3,0,2,6,1,1,3,2,1,,,0,0,4,0,1,,133,,,,N,,wd,1791120210428,4,1791120210428008,1,,2,S:8AM-8PM,27516,04,0,6,,1344,0,1,1,168559,172436,,1,69,2,1,8,8,11MAR22:10:09,8835250101,8850030502,1,,1,,,,,5854.4922331,2021043723wdS:8AM-8PM,,0,1791120210428008,03/03/2025
,STRIPED MULLET,2021033733wdS:8AM-8PM,2021237331791220210304,2021,6,37,61,37,1791220210304001,1,3.00,,54,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,wd,1791220210304,4,1791220210304001,,,3,S:8AM-8PM,28521,03,,,DUPLIN,1211,0,1,1,170335,,,1,63,2,1,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,1286.8340138,2021033733wdS:8AM-8PM,,0,1791220210304001,03/03/2025
,STRIPED MULLET,2021033733wdS:8AM-8PM,2021237331791220210304,2021,6,37,61,37,1791220210304002,1,3.00,,54,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,wd,1791220210304,4,1791220210304002,,,3,S:8AM-8PM,28521,03,,,DUPLIN,1212,0,1,1,170335,,,1,63,2,2,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,1286.8340138,2021033733wdS:8AM-8PM,,0,1791220210304002,03/03/2025
,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,195,37,1791220210313001,1,5.00,0.00,10,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313001,1,,3,S:8AM-8PM,27896,03,,,WILSON,1109,0,1,1,170335,,,1,52,2,1,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313001,03/03/2025
,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,195,37,1791220210313002,1,5.00,,20,8,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313002,,,3,S:8AM-8PM,27896,03,,,WILSON,1109,0,1,1,170335,,,1,27,2,2,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313002,03/03/2025
STRIPED MULLET,PUFFER FAMILY,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,105,37,1791220210313003,1,5.00,,4,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313003,,,3,S:8AM-8PM,27332,03,,,,1118,0,1,1,173283,170335,,2,38,2,1,8,8,11MAR22:10:09,8861010000,8836010101,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313003,03/03/2025
STRIPED MULLET,PUFFER FAMILY,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,105,37,1791220210313004,1,5.00,,4,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313004,,,3,S:8AM-8PM,27332,03,,,,1120,0,1,1,173283,170335,,1,45,2,2,8,8,11MAR22:10:09,8861010000,8836010101,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313004,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,49,37,1791220210313005,1,1.00,,10,2,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313005,,,3,S:8AM-8PM,28527,03,,,CRAVEN,1124,0,1,1,,,,1,35,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313005,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,49,37,1791220210313006,1,1.00,,10,2,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313006,,,3,S:8AM-8PM,28527,03,,,CRAVEN,1124,0,1,1,,,,1,10,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313006,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,85,37,1791220210313007,1,5.50,,25,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313007,,,3,S:8AM-8PM,28334,03,,,,1131,0,1,1,,,,1,29,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313007,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,85,37,1791220210313008,1,5.50,,25,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313008,,,3,S:8AM-8PM,28334,03,,,,1132,0,1,1,,,,1,38,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313008,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,3,37,1791220210313009,1,5.50,,15,2,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313009,,,3,S:8AM-8PM,27577,03,,,,1135,0,1,1,,,,2,35,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313009,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,3,37,1791220210313010,1,5.50,,15,2,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313010,,,3,S:8AM-8PM,27577,03,,,,1136,0,1,1,,,,2,37,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313010,03/03/2025
,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313011,1,3.00,0.00,200,40,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313011,1,,3,S:8AM-8PM,28443,03,0,6,PENDER,1138,0,1,1,170335,,,1,26,2,2,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313011,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,133,37,1791220210313012,1,6.00,,200,8,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313012,,,3,S:8AM-8PM,28445,03,,,ONSLOW,1147,0,1,1,,,,2,57,2,1,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313012,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,133,37,1791220210313013,1,6.00,,200,8,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313013,,,3,S:8AM-8PM,28445,03,,,ONSLOW,1154,0,1,1,,,,2,60,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313013,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,51,37,1791220210313015,1,6.50,,200,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313015,,,3,S:8AM-8PM,28348,03,,,,1217,0,1,1,,,,1,56,2,1,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313015,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,127,37,1791220210313017,1,1.00,,16,5,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313017,,,3,S:8AM-8PM,27809,03,,,,1225,0,1,1,,,,1,17,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313017,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,127,37,1791220210313018,1,1.00,0.00,16,5,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,N,,we,1791220210313,4,1791220210313018,1,,3,S:8AM-8PM,27809,03,,,,1225,0,1,1,,,,1,40,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313018,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313019,1,7.00,,5,2,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313019,,,3,S:8AM-8PM,28425,03,,,PENDER,1241,0,1,1,,,,2,54,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313019,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313020,1,7.00,0.00,300,50,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313020,1,,3,S:8AM-8PM,28443,03,,,PENDER,1252,0,1,1,,,,1,18,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313020,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313021,1,7.00,0.00,250,10,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313021,1,,3,S:8AM-8PM,28443,03,,,PENDER,1253,0,1,1,,,,1,19,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313021,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313022,1,4.00,,1,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313022,,,3,S:8AM-8PM,28425,03,,,PENDER,1258,0,1,1,,,,2,32,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313022,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313023,1,4.00,,1,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313023,,,3,S:8AM-8PM,28425,03,,,PENDER,1303,0,1,1,,,,2,15,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313023,03/03/2025
ATLANTIC CROAKER,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313024,1,7.00,0.00,200,4,2,6,448,1,3,1,1,,,0,0,2,1,1,,141,,,,Y,,we,1791220210313,4,1791220210313024,1,,3,S:8AM-8PM,28425,03,3,0,PENDER,1307,0,1,1,170335,169283,,1,71,2,2,1,8,11MAR22:10:09,8836010101,8835440702,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313024,03/03/2025
,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,17,37,1791220210313028,1,7.50,,10,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313028,,,3,S:8AM-8PM,28337,03,,,BLADEN,1331,0,1,1,170335,,,1,35,2,2,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313028,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,3,37,1791220210313029,1,3.50,,12,1,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313029,,,3,S:8AM-8PM,28023,03,,,,1335,0,1,1,,,,1,25,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313029,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,183,37,1791220210313030,1,7.00,0.00,25,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,N,,we,1791220210313,4,1791220210313030,1,,3,S:8AM-8PM,27610,03,,,,1409,0,1,1,,,,1,47,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313030,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,81,37,1791220210313031,1,4.50,0.00,5,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,N,,we,1791220210313,4,1791220210313031,1,,3,S:8AM-8PM,27405,03,,,,1339,0,1,1,,,,1,50,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313031,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,81,37,1791220210313032,1,4.50,0.00,1,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,N,,we,1791220210313,4,1791220210313032,1,,3,S:8AM-8PM,27405,03,,,,1339,0,1,1,,,,1,62,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,589.92317487,2021033733weS:8AM-8PM,,0,1791220210313032,03/03/2025
SPOT,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,85,37,1791220210313033,1,7.00,0.00,35,5,2,6,448,1,3,2,1,,,0,0,3,0,1,,141,,,,N,,we,1791220210313,4,1791220210313033,1,,3,S:8AM-8PM,27231,03,,,,1413,0,1,1,170335,169267,,1,65,2,2,8,8,11MAR22:10:09,8836010101,8835440401,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313033,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,141,37,1791220210313034,1,8.50,0.00,1,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313034,1,,3,S:8AM-8PM,28425,03,,,PENDER,1424,0,1,1,,,,2,63,2,1,8,8,11MAR22:10:09,,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313034,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,163,37,1791220210313035,1,5.00,0.00,20,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313035,1,,3,S:8AM-8PM,28382,03,,,SAMPSON,1444,0,1,1,,,,2,45,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313035,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,163,37,1791220210313036,1,5.00,0.00,20,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313036,1,,3,S:8AM-8PM,28382,03,,,SAMPSON,1445,0,1,1,,,,1,43,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313036,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,163,37,1791220210313037,1,5.50,0.00,55,4,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313037,1,,3,S:8AM-8PM,28328,03,,,SAMPSON,1451,0,1,1,,,,1,68,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313037,03/03/2025
STRIPED MULLET,SPOT,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,155,37,1791220210313038,1,8.50,0.00,55,5,2,6,448,1,3,1,1,,,0,0,3,3,1,,141,,,,Y,,we,1791220210313,4,1791220210313038,1,,3,S:8AM-8PM,28340,03,3,0,ROBESON,1525,0,1,1,169267,170335,,1,17,2,2,1,8,11MAR22:10:09,8835440401,8836010101,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313038,03/03/2025
STRIPED MULLET,SPOT,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,155,37,1791220210313039,1,8.50,0.00,15,2,2,6,448,1,3,2,1,,,0,0,3,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313039,1,,3,S:8AM-8PM,28340,03,,,ROBESON,1533,0,1,1,169267,170335,,1,7,2,2,8,8,11MAR22:10:09,8835440401,8836010101,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313039,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,57,37,1791220210313040,1,10.00,,100,3,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313040,,,3,S:8AM-8PM,27360,03,,,,1555,0,1,1,,,,1,60,2,1,8,8,11MAR22:10:09,,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313040,03/03/2025
,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,81,37,1791220210313041,1,4.00,0.00,20,3,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,N,,we,1791220210313,4,1791220210313041,1,,3,S:8AM-8PM,27455,03,,,,1603,0,1,1,170335,,,1,10,2,2,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313041,03/03/2025
,STRIPED MULLET,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,81,37,1791220210313042,1,4.00,,20,3,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,N,,we,1791220210313,4,1791220210313042,,,3,S:8AM-8PM,27455,03,,,,1603,0,1,1,170335,,,1,34,2,2,8,8,11MAR22:10:09,8836010101,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313042,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210313,2021,6,37,129,37,1791220210313043,1,6.00,0.00,8,3,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210313,4,1791220210313043,1,,3,S:8AM-8PM,28429,03,0,2,NEW HANOVER,1621,0,1,1,,,,1,58,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,532.09463248,2021033733weS:8AM-8PM,,0,1791220210313043,03/03/2025
RED DRUM,GULF KINGFISH,2021033733weS:8AM-8PM,2021237331791220210326,2021,6,37,129,37,1791220210326001,1,4.00,0.00,200,10,2,6,430,1,3,1,1,,,0,0,2,2,1,,129,,,,Y,,we,1791220210326,4,1791220210326001,1,,3,S:8AM-8PM,28411,03,2,0,NEW HANOVER,1550,0,1,1,169275,169290,,1,42,2,2,1,8,11MAR22:10:09,8835440602,8835440901,3,,1,,,,,3967.448817,2021033733weS:8AM-8PM,,0,1791220210326001,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210326,2021,5,34,7,37,1791220210326002,1,3.00,0.00,0,0,2,6,430,1,3,2,1,,,0,0,2,0,1,,129,,,,O,,we,1791220210326,4,1791220210326002,1,,3,S:8AM-8PM,08030,03,,,CAMDEN,1640,0,1,1,,,,1,49,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,3967.448817,2021033733weS:8AM-8PM,,0,1791220210326002,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210326,2021,5,34,7,37,1791220210326003,1,3.00,0.00,0,0,2,6,430,1,3,2,1,,,0,0,1,0,1,,129,,,,O,,we,1791220210326,4,1791220210326003,1,,3,S:8AM-8PM,08030,03,,,CAMDEN,1640,0,1,1,,,,1,45,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,3967.448817,2021033733weS:8AM-8PM,,0,1791220210326003,03/03/2025
BLUEFISH,GULF KINGFISH,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,183,37,1791220210328001,1,3.00,0.00,6,0,2,6,448,1,3,2,1,,,0,0,2,0,1,,141,,,,N,,we,1791220210328,4,1791220210328001,1,,3,S:8AM-8PM,27604,03,0,2,,1419,0,1,1,169275,168559,,1,32,2,2,8,8,11MAR22:10:09,8835440602,8835250101,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328001,03/03/2025
BLUEFISH,GULF KINGFISH,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,183,37,1791220210328002,1,3.00,0.00,6,0,2,6,448,1,3,2,1,,,0,0,2,0,1,,141,,,,N,,we,1791220210328,4,1791220210328002,1,,3,S:8AM-8PM,27604,03,0,4,,1419,0,1,1,169275,168559,,1,35,2,2,8,8,11MAR22:10:09,8835440602,8835250101,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328002,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,163,37,1791220210328003,1,2.50,0.00,15,0,2,6,448,1,3,2,1,,,0,0,3,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328003,1,,3,S:8AM-8PM,28328,03,0,1,SAMPSON,1441,0,1,1,,,,1,59,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328003,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,163,37,1791220210328004,1,2.50,0.00,15,0,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328004,1,,3,S:8AM-8PM,28328,03,,,SAMPSON,1442,0,1,1,,,,2,57,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328004,03/03/2025
,GULF KINGFISH,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,19,37,1791220210328005,1,2.50,,30,2,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328005,,,3,S:8AM-8PM,28462,03,,,BRUNSWICK,1450,0,1,1,169275,,,1,36,2,1,8,8,11MAR22:10:09,8835440602,,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328005,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,191,37,1791220210328006,1,15.00,0.00,8,0,2,6,448,1,3,2,1,,,0,0,5,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328006,1,,3,S:8AM-8PM,99998,03,,,WAYNE,1456,0,1,1,,,,1,46,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328006,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,101,37,1791220210328007,1,15.00,0.00,8,0,2,6,448,1,3,2,1,,,0,0,4,0,1,,141,,,,N,,we,1791220210328,4,1791220210328007,1,,3,S:8AM-8PM,27524,03,,,,1456,0,1,1,,,,1,52,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328007,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,133,37,1791220210328011,1,1.00,0.00,25,6,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328011,1,,3,S:8AM-8PM,28460,03,,,ONSLOW,1543,0,1,1,,,,1,21,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328011,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,133,37,1791220210328012,1,1.00,,25,6,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328012,,,3,S:8AM-8PM,28460,03,,,ONSLOW,1543,0,1,1,,,,1,22,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328012,03/03/2025
BLACK DRUM,RED DRUM,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,141,37,1791220210328013,1,3.00,0.00,20,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328013,1,,3,S:8AM-8PM,28443,03,,,PENDER,1601,0,1,1,169290,169288,,2,45,2,1,8,8,11MAR22:10:09,8835440901,8835440801,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328013,03/03/2025
BLACK DRUM,RED DRUM,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,141,37,1791220210328014,1,3.00,0.00,8,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,Y,,we,1791220210328,4,1791220210328014,1,,3,S:8AM-8PM,28443,03,,,PENDER,1601,0,1,1,169290,169288,,1,53,2,2,8,8,11MAR22:10:09,8835440901,8835440801,3,,1,,,,,629.66183125,2021033733weS:8AM-8PM,,0,1791220210328014,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,13,89,37,1791220210328015,1,5.00,0.00,0,0,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,O,,we,1791220210328,4,1791220210328015,1,,3,S:8AM-8PM,30030,03,,,,1745,0,1,1,,,,1,39,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,3967.448817,2021033733weS:8AM-8PM,,0,1791220210328015,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,13,89,37,1791220210328016,1,5.00,,0,0,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,O,,we,1791220210328,4,1791220210328016,,,3,S:8AM-8PM,30030,03,,,,1746,0,1,1,,,,1,12,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,3967.448817,2021033733weS:8AM-8PM,,0,1791220210328016,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,13,89,37,1791220210328017,1,5.00,,0,0,2,6,448,1,3,2,1,,,0,0,0,0,1,,141,,,,O,,we,1791220210328,4,1791220210328017,,,3,S:8AM-8PM,30030,03,,,,1746,0,1,1,,,,1,7,2,2,8,8,11MAR22:10:09,,,3,,1,,,,,3967.448817,2021033733weS:8AM-8PM,,0,1791220210328017,03/03/2025
,,2021033733weS:8AM-8PM,2021237331791220210328,2021,6,37,125,37,1791220210328018,1,4.50,0.00,8,1,2,6,448,1,3,2,1,,,0,0,1,0,1,,141,,,,N,,we,1791220210328,4,1791220210328018,1,,3,S:8AM-8PM,28394,03,,,,1826,0,1,1,,,,2,59,2,1,8,8,11MAR22:10:09,,,3,,1,,,,,3967.448817,2021033733weS:8AM-8PM,,0,1791220210328018,03/03/2025
