PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,SEX,AGE,REEF,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,REEFCODE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
RED DRUM,SNOOK GENUS,2021011285wdS:8AM-8PM,2021112851582920210106,2021,0,56,998,12,87,509,7,5,1,3,6,0.00,2,2,2,3,2,0,0,2,1,1582920210106003,7,1,1,1,,,,O,wd,1582920210106,5,,1582920210106003,1,8,S:8AM-8PM,83002,01,3,0,,1621,167643,169290,3,1,,2,1,2,1,25,2,22FEB202108:52,3,8835010100,8835440901,,,,,,,,26.669141774,2021011285wdS:8AM-8PM,,0,1582920210106003,03/03/2025
RED DRUM,SNOOK GENUS,2021011285wdS:8AM-8PM,2021112851582920210106,2021,0,47,998,12,87,509,7,5,1,3,6,0.00,1,1,0,2,0,1,1,2,2,1582920210106004,7,1,3,1,,,,O,wd,1582920210106,5,,1582920210106003,1,8,S:8AM-8PM,37405,01,,,,1622,167643,169290,3,1,,8,2,8,1,21,2,22FEB202108:52,3,8835010100,8835440901,,,,,,,,26.669141774,2021011285wdS:8AM-8PM,,0,1582920210106003,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210108,2021,0,55,998,12,87,525,7,5,1,3,3.5,0.00,0,0,4,2,9,0,0,4,1,1582920210108007,7,1,1,2,,,,O,we,1582920210108,5,,1582920210108007,1,8,S:8AM-8PM,53189,01,11,0,,1635,,,3,1,,2,1,2,1,48,2,22FEB202108:52,3,,,,,,,,,,3.9363176224,2021011285weS:8AM-8PM,,0,1582920210108007,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210108,2021,0,55,998,12,87,525,7,5,1,3,3.5,0.00,0,0,0,2,0,1,1,4,2,1582920210108008,7,1,3,2,,,,O,we,1582920210108,5,,1582920210108007,1,8,S:8AM-8PM,53189,01,,,,1636,,,3,1,,8,2,8,1,21,2,22FEB202108:52,3,,,,,,,,,,3.9363176224,2021011285weS:8AM-8PM,,0,1582920210108007,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210108,2021,0,55,998,12,87,525,7,5,1,3,3.5,0.00,0,0,0,2,0,1,1,4,2,1582920210108009,7,1,3,2,,,,O,we,1582920210108,5,,1582920210108007,1,8,S:8AM-8PM,53189,01,,,,1637,,,3,1,,8,2,8,1,19,2,22FEB202108:52,3,,,,,,,,,,3.9363176224,2021011285weS:8AM-8PM,,0,1582920210108007,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210108,2021,0,55,998,12,87,525,7,5,1,3,3.5,0.00,0,0,0,2,0,1,1,4,2,1582920210108010,7,1,3,2,,,,O,we,1582920210108,5,,1582920210108007,1,8,S:8AM-8PM,53189,01,,,,1638,,,3,1,,8,2,8,1,19,2,22FEB202108:52,3,,,,,,,,,,3.9363176224,2021011285weS:8AM-8PM,,0,1582920210108007,03/03/2025
,SNOOK GENUS,2021011285wdS:8AM-8PM,2021112851582920210119,2021,4,9,1,12,87,303,7,5,1,3,3,0.00,3,2,3,3,2,0,0,3,1,1582920210119005,7,1,1,2,,,,O,wd,1582920210119,5,,1582920210119005,1,8,S:8AM-8PM,06804,01,4,0,FAIRFIELD,1524,167643,,3,1,,2,1,2,1,40,2,22FEB202108:52,3,8835010100,,,,,,,,,17.599629913,2021011285wdS:8AM-8PM,,0,1582920210119005,03/03/2025
,SNOOK GENUS,2021011285wdS:8AM-8PM,2021112851582920210119,2021,4,9,1,12,87,303,7,5,1,3,3,0.00,3,2,0,3,0,1,1,3,2,1582920210119006,7,1,3,2,,,,O,wd,1582920210119,5,,1582920210119005,1,8,S:8AM-8PM,06804,01,,,FAIRFIELD,1525,167643,,3,1,,8,2,8,2,35,2,22FEB202108:52,3,8835010100,,,,,,,,,17.599629913,2021011285wdS:8AM-8PM,,0,1582920210119005,03/03/2025
,SNOOK GENUS,2021011285wdS:8AM-8PM,2021112851582920210119,2021,4,9,1,12,87,303,7,5,1,3,3,0.00,3,2,0,2,0,1,1,3,2,1582920210119007,7,1,3,2,,,,O,wd,1582920210119,5,,1582920210119005,1,8,S:8AM-8PM,06804,01,,,FAIRFIELD,1526,167643,,3,1,,8,2,8,2,60,2,22FEB202108:52,3,8835010100,,,,,,,,,17.599629913,2021011285wdS:8AM-8PM,,0,1582920210119005,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210124,2021,6,13,45,12,87,243,7,5,1,3,4,0.00,8,0,5,2,10,0,0,5,1,1582920210124007,7,1,1,1,,,,O,we,1582920210124,5,,1582920210124007,1,8,S:8AM-8PM,30117,01,10,0,,1318,,,1,1,,2,1,2,1,63,2,22FEB202108:52,3,,,,,,,,,,7.0268759076,2021011285weS:8AM-8PM,,0,1582920210124007,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210124,2021,6,13,45,12,87,243,7,5,1,3,4,0.00,0,0,0,2,0,1,1,5,2,1582920210124008,7,1,3,1,,,,O,we,1582920210124,5,,1582920210124007,1,8,S:8AM-8PM,30117,01,,,,1319,,,1,1,,8,2,8,2,60,2,22FEB202108:52,3,,,,,,,,,,7.0268759076,2021011285weS:8AM-8PM,,0,1582920210124007,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210124,2021,4,25,25,12,87,243,7,5,1,3,4,0.00,0,0,0,2,0,1,1,5,2,1582920210124009,7,1,3,1,,,,O,we,1582920210124,5,,1582920210124007,1,8,S:8AM-8PM,02117,01,,,SUFFOLK,1320,,,1,1,,8,2,8,1,30,2,22FEB202108:52,3,,,,,,,,,,7.0268759076,2021011285weS:8AM-8PM,,0,1582920210124007,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210124,2021,4,25,25,12,87,243,7,5,1,3,4,0.00,0,0,0,2,0,1,1,5,2,1582920210124010,7,1,3,1,,,,O,we,1582920210124,5,,1582920210124007,1,8,S:8AM-8PM,02113,01,,,SUFFOLK,1321,,,1,1,,8,2,8,2,30,2,22FEB202108:52,3,,,,,,,,,,7.0268759076,2021011285weS:8AM-8PM,,0,1582920210124007,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210124,2021,6,12,31,12,87,243,7,5,1,3,4,0.00,0,0,0,1,0,1,1,5,2,1582920210124011,7,1,3,1,,,,O,we,1582920210124,5,,1582920210124007,1,8,S:8AM-8PM,32205,01,,,DUVAL,1322,,,1,1,,8,2,8,2,27,2,22FEB202108:52,3,,,,,,,,,,7.0268759076,2021011285weS:8AM-8PM,,0,1582920210124007,03/03/2025
,,2021011285wdS:8AM-8PM,2021112851582920210128,2021,6,12,95,12,87,788,7,5,1,3,3,0.00,50,8,2,4,10,0,0,2,1,1582920210128001,7,1,1,1,,,,O,wd,1582920210128,5,,1582920210128001,1,8,S:8AM-8PM,32804,01,10,0,ORANGE,1134,,,3,1,,2,1,2,1,60,2,22FEB202108:52,3,,,,,,,,,,40.08221719,2021011285wdS:8AM-8PM,,0,1582920210128001,03/03/2025
,,2021011285wdS:8AM-8PM,2021112851582920210128,2021,6,12,95,12,87,788,7,5,1,3,3,0.00,0,0,0,4,0,1,1,2,2,1582920210128002,7,1,3,1,,,,O,wd,1582920210128,5,,1582920210128001,1,8,S:8AM-8PM,32804,01,,,ORANGE,1135,,,3,1,,8,2,8,1,34,2,22FEB202108:52,3,,,,,,,,,,40.08221719,2021011285wdS:8AM-8PM,,0,1582920210128001,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210129,2021,0,49,5,12,87,1456,7,5,1,3,4,0.00,0,0,1,4,1,0,0,2,1,1582920210129001,7,1,1,2,,,,O,we,1582920210129,3,,1582920210129001,1,8,S:8AM-8PM,84327,01,1,0,,1704,,,1,1,,8,1,1,1,54,2,22FEB202108:52,3,,,,,,,,,,24.391142831,2021011285weS:8AM-8PM,,0,1582920210129001,03/03/2025
,,2021011285weS:8AM-8PM,2021112851582920210129,2021,0,49,5,12,87,1456,7,5,1,3,4,0.00,0,0,1,3,0,0,1,2,2,1582920210129002,7,1,2,2,,,,O,we,1582920210129,3,,1582920210129001,1,8,S:8AM-8PM,84327,01,,,,1705,,,1,1,,8,2,8,2,26,2,22FEB202108:52,3,,,,,,,,,,24.391142831,2021011285weS:8AM-8PM,,0,1582920210129002,03/03/2025
,,2021021285weS:8AM-8PM,2021112851582920210205,2021,0,47,157,12,87,562,7,5,1,3,2.5,0.00,6,1,1,5,0,0,0,2,1,1582920210205001,7,1,2,2,,,,O,we,1582920210205,7,,1582920210205001,1,8,S:8AM-8PM,38139,02,,,,1307,,,3,1,,8,1,8,1,53,2,19MAR202115:11,3,,,,,,,,,,9.5627134367,2021021285weS:8AM-8PM,,0,1582920210205001,03/03/2025
,,2021021285weS:8AM-8PM,2021112851582920210205,2021,0,47,157,12,87,562,7,5,1,3,2.5,0.00,6,1,1,4,0,0,1,2,2,1582920210205002,7,1,2,2,,,,O,we,1582920210205,7,,1582920210205001,1,8,S:8AM-8PM,38139,02,,,,1308,,,3,1,,8,2,8,2,50,2,19MAR202115:11,3,,,,,,,,,,9.5627134367,2021021285weS:8AM-8PM,,0,1582920210205002,03/03/2025
,,2021021285weS:8AM-8PM,2021112851582920210205,2021,7,28,49,12,87,562,7,5,1,3,4,,0,0,1,0,0,0,0,1,8,1582920210205003,7,1,2,2,,,,O,we,1582920210205,7,,1582920210205003,,8,S:8AM-8PM,99998,02,,,,1402,,,3,1,,8,1,8,1,22,2,19MAR202115:11,3,,,,,,,,,,19.948302215,2021021285weS:8AM-8PM,,0,1582920210205003,03/03/2025
,,2021021285weS:8AM-8PM,2021112851582920210205,2021,7,12,87,12,87,562,7,5,1,3,1.5,0.00,0,0,1,1,0,0,0,4,1,1582920210205004,7,1,2,2,,,,Y,we,1582920210205,7,,1582920210205004,1,8,S:8AM-8PM,33040,02,,,MONROE,1621,,,3,1,,8,2,8,1,57,2,19MAR202115:11,3,,,,,,,,,,19.948302215,2021021285weS:8AM-8PM,,0,1582920210205004,03/03/2025
,,2021021285weS:8AM-8PM,2021112851582920210205,2021,5,36,29,12,87,562,7,5,1,3,1.5,0.00,0,0,1,1,0,0,1,4,2,1582920210205005,7,1,2,2,,,,O,we,1582920210205,7,,1582920210205004,1,8,S:8AM-8PM,14201,02,,,,1622,,,3,1,,8,2,8,1,56,2,19MAR202115:11,3,,,,,,,,,,19.948302215,2021021285weS:8AM-8PM,,0,1582920210205005,03/03/2025
,,2021021285weS:8AM-8PM,2021112851582920210205,2021,5,36,29,12,87,562,7,5,1,3,1.5,0.00,0,0,1,1,0,0,1,4,2,1582920210205006,7,1,2,2,,,,O,we,1582920210205,7,,1582920210205004,1,8,S:8AM-8PM,14202,02,,,,1623,,,3,1,,8,2,8,2,52,2,19MAR202115:11,3,,,,,,,,,,19.948302215,2021021285weS:8AM-8PM,,0,1582920210205006,03/03/2025
,,2021021285weS:8AM-8PM,2021112851582920210205,2021,5,36,29,12,87,562,7,5,1,3,1.5,0.00,0,0,1,1,0,0,1,4,2,1582920210205007,7,1,2,2,,,,O,we,1582920210205,7,,1582920210205004,1,8,S:8AM-8PM,14202,02,,,,1624,,,3,1,,8,2,8,2,52,2,19MAR202115:11,3,,,,,,,,,,19.948302215,2021021285weS:8AM-8PM,,0,1582920210205007,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,0,26,99,12,103,524,7,5,1,3,2,0.00,0,0,4,2,30,0,0,4,1,1583520210130001,7,1,1,1,,,,O,we,1583520210130,5,,1583520210130001,1,3,S:8AM-8PM,48065,01,30,0,,1126,,,3,1,,2,1,2,1,72,2,22FEB202108:52,3,,,,,,,,,,35.833165923,2021011235weS:8AM-8PM,,0,1583520210130001,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,0,26,99,12,103,524,7,5,1,3,2,0.00,0,0,0,2,0,1,1,4,2,1583520210130002,7,1,3,1,,,,O,we,1583520210130,5,,1583520210130001,1,3,S:8AM-8PM,48042,01,,,,1128,,,3,1,,8,1,8,1,52,2,22FEB202108:52,3,,,,,,,,,,35.833165923,2021011235weS:8AM-8PM,,0,1583520210130001,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,0,26,99,12,103,524,7,5,1,3,2,0.00,0,0,0,2,0,1,1,4,2,1583520210130003,7,1,3,1,,,,O,we,1583520210130,5,,1583520210130001,1,3,S:8AM-8PM,48313,01,,,,1130,,,3,1,,8,1,8,1,51,2,22FEB202108:52,3,,,,,,,,,,35.833165923,2021011235weS:8AM-8PM,,0,1583520210130001,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,6,12,111,12,103,524,7,5,1,3,2,0.00,0,0,0,3,0,1,1,4,2,1583520210130004,7,1,3,1,,,,O,we,1583520210130,5,,1583520210130001,1,3,S:8AM-8PM,34952,01,,,ST LUCIE,1132,,,3,1,,8,2,8,1,60,2,22FEB202108:52,3,,,,,,,,,,35.833165923,2021011235weS:8AM-8PM,,0,1583520210130001,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,0,19,107,12,103,524,7,5,1,3,3,0.00,0,0,6,2,15,0,0,6,1,1583520210130007,7,1,1,1,,,,O,we,1583520210130,5,,1583520210130007,1,3,S:8AM-8PM,52585,01,31,0,,1250,,,3,1,,2,1,2,2,70,2,22FEB202108:52,3,,,,,,,,,,41.288003523,2021011235weS:8AM-8PM,,0,1583520210130007,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,0,19,107,12,103,524,7,5,1,3,3,0.00,0,0,0,2,0,1,1,6,2,1583520210130008,7,1,3,1,,,,O,we,1583520210130,5,,1583520210130007,1,3,S:8AM-8PM,52585,01,,,,1252,,,3,1,,8,2,8,2,67,2,22FEB202108:52,3,,,,,,,,,,41.288003523,2021011235weS:8AM-8PM,,0,1583520210130007,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,0,19,107,12,103,524,7,5,1,3,3,0.00,0,0,0,2,0,1,1,6,2,1583520210130009,7,1,3,1,,,,O,we,1583520210130,5,,1583520210130007,1,3,S:8AM-8PM,52585,01,,,,1254,,,3,1,,8,2,8,1,67,2,22FEB202108:52,3,,,,,,,,,,41.288003523,2021011235weS:8AM-8PM,,0,1583520210130007,03/03/2025
,,2021011235weS:8AM-8PM,2021112351583520210130,2021,0,19,107,12,103,524,7,5,1,3,3,0.00,0,0,0,1,0,1,1,6,2,1583520210130010,7,1,3,1,,,,O,we,1583520210130,5,,1583520210130007,1,3,S:8AM-8PM,52591,01,,,,1256,,,3,1,,8,2,8,2,57,2,22FEB202108:52,3,,,,,,,,,,41.288003523,2021011235weS:8AM-8PM,,0,1583520210130007,03/03/2025
RED GROUPER,GREAT BARRACUDA,2021021235weS:8AM-8PM,2021112351583520210228,2021,0,26,63,12,115,1618,7,5,1,3,6,0.00,0,0,1,1,0,0,0,4,1,1583520210228012,7,1,2,2,,,,O,we,1583520210228,7,,1583520210228012,1,3,S:8AM-8PM,48755,02,,,,1950,170429,167702,3,1,,8,1,8,2,44,2,19MAR202115:11,3,8837010104,8835020408,,,,,,,,243.12807045,2021021235weS:8AM-8PM,,0,1583520210228012,03/03/2025
RED GROUPER,GREAT BARRACUDA,2021021235weS:8AM-8PM,2021112351583520210228,2021,0,26,43,12,115,1618,7,5,1,3,6,0.00,0,0,1,5,0,0,1,4,2,1583520210228013,7,1,2,2,,,,O,we,1583520210228,7,,1583520210228012,1,3,S:8AM-8PM,99998,02,0,2,,1958,170429,167702,3,1,,8,2,8,1,10,2,19MAR202115:11,3,8837010104,8835020408,,,,,,,,243.12807045,2021021235weS:8AM-8PM,,0,1583520210228013,03/03/2025
RED GROUPER,GREAT BARRACUDA,2021021235weS:8AM-8PM,2021112351583520210228,2021,0,26,87,12,115,1618,7,5,1,3,6,0.00,0,0,1,1,0,0,1,4,2,1583520210228014,7,1,2,2,,,,O,we,1583520210228,7,,1583520210228012,1,3,S:8AM-8PM,48446,02,,,,1959,170429,167702,3,1,,8,2,8,1,41,2,19MAR202115:11,3,8837010104,8835020408,,,,,,,,243.12807045,2021021235weS:8AM-8PM,,0,1583520210228014,03/03/2025
RED GROUPER,GREAT BARRACUDA,2021021235weS:8AM-8PM,2021112351583520210228,2021,0,26,87,12,115,1618,7,5,1,3,6,0.00,0,0,1,4,0,0,1,4,2,1583520210228015,7,1,2,2,,,,O,we,1583520210228,7,,1583520210228012,1,3,S:8AM-8PM,48446,02,0,1,,2000,170429,167702,3,1,,8,2,8,1,10,2,19MAR202115:11,3,8837010104,8835020408,,,,,,,,243.12807045,2021021235weS:8AM-8PM,,0,1583520210228015,03/03/2025
,RED PORGY,2021021215weS:8AM-8PM,2021112151583720210220,2021,5,42,1,12,5,4263,7,5,1,3,5,0.00,0,0,20,3,4,0,0,20,1,1583720210220001,7,1,1,1,,,,O,we,1583720210220,5,,1583720210220001,1,1,S:8AM-8PM,17325,02,55,0,,1523,169207,,3,1,,2,2,2,1,19,8,19MAR202115:11,3,8835430602,,,,,,,,,246.19498066,2021021215weS:8AM-8PM,,0,1583720210220001,03/03/2025
,,2021021215weS:8AM-8PM,2021112151583720210220,2021,0,29,107,12,5,4263,7,5,1,3,0.5,0.00,0,0,8,1,1,0,0,8,1,1583720210220002,7,1,1,1,,,,O,we,1583720210220,5,,1583720210220002,1,1,S:8AM-8PM,64076,02,20,0,,1610,,,3,1,,2,2,2,1,34,2,19MAR202115:11,3,,,,,,,,,,107.02067278,2021021215weS:8AM-8PM,,0,1583720210220002,03/03/2025
,,2021011215weS:8AM-8PM,2021112151585220210102,2021,5,51,191,12,91,693,7,5,1,3,4,0.00,0,0,4,2,3,0,0,4,1,1585220210102001,7,1,1,1,,,,O,we,1585220210102,5,,1585220210102001,1,1,S:8AM-8PM,24211,01,20,0,,1338,,,3,1,,2,2,2,1,49,2,22FEB202108:52,3,,,,,,,,,,34.731625031,2021011215weS:8AM-8PM,,0,1585220210102001,03/03/2025
,,2021011215weS:8AM-8PM,2021112151585220210102,2021,5,51,191,12,91,693,7,5,1,3,4,0.00,0,0,0,2,0,1,1,4,2,1585220210102002,7,1,3,1,,,,O,we,1585220210102,5,,1585220210102001,1,1,S:8AM-8PM,24211,01,,,,1339,,,3,1,,8,1,8,1,28,2,22FEB202108:52,3,,,,,,,,,,34.731625031,2021011215weS:8AM-8PM,,0,1585220210102001,03/03/2025
,,2021011215weS:8AM-8PM,2021112151585220210102,2021,5,51,191,12,91,693,7,5,1,3,4,0.00,0,0,0,2,0,1,1,4,2,1585220210102003,7,1,3,1,,,,O,we,1585220210102,5,,1585220210102001,1,1,S:8AM-8PM,24211,01,,,,1340,,,3,1,,8,2,8,1,23,2,22FEB202108:52,3,,,,,,,,,,34.731625031,2021011215weS:8AM-8PM,,0,1585220210102001,03/03/2025
,,2021011215weS:8AM-8PM,2021112151585220210102,2021,5,51,191,12,91,693,7,5,1,3,4,0.00,0,0,0,2,0,1,1,4,2,1585220210102004,7,1,3,1,,,,O,we,1585220210102,5,,1585220210102001,1,1,S:8AM-8PM,24211,01,,,,1341,,,3,1,,8,1,8,2,41,2,22FEB202108:52,3,,,,,,,,,,34.731625031,2021011215weS:8AM-8PM,,0,1585220210102001,03/03/2025
,,2021011215weS:8AM-8PM,2021112151585220210115,2021,7,48,15,12,91,693,7,5,1,3,4,0.00,0,0,2,2,12,0,0,2,1,1585220210115001,7,1,1,1,,,,O,we,1585220210115,5,,1585220210115001,1,1,S:8AM-8PM,78738,01,17,0,,1239,,,3,1,,2,1,2,1,52,2,22FEB202108:52,3,,,,,,,,,,21.125718812,2021011215weS:8AM-8PM,,0,1585220210115001,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,5,34,27,12,103,524,7,5,1,3,4,0.00,0,0,5,2,30,0,0,5,1,1585720210208001,7,1,1,1,,,,O,wd,1585720210208,5,,1585720210208001,1,3,S:8AM-8PM,99998,02,42,0,MORRIS,1622,,,3,1,,2,1,2,2,45,2,19MAR202115:11,3,,,,,,,,,,32.794706246,2021021235wdS:8AM-8PM,,0,1585720210208001,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,5,34,27,12,103,524,7,5,1,3,4,0.00,0,0,0,2,0,1,1,5,2,1585720210208002,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208001,1,3,S:8AM-8PM,99998,02,,,MORRIS,1623,,,3,1,,8,2,8,1,52,2,19MAR202115:11,3,,,,,,,,,,32.794706246,2021021235wdS:8AM-8PM,,0,1585720210208001,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,5,34,27,12,103,524,7,5,1,3,4,0.00,0,0,0,2,0,1,1,5,2,1585720210208003,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208001,1,3,S:8AM-8PM,99998,02,,,MORRIS,1624,,,3,1,,8,2,8,1,11,2,19MAR202115:11,3,,,,,,,,,,32.794706246,2021021235wdS:8AM-8PM,,0,1585720210208001,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,5,34,27,12,103,524,7,5,1,3,4,,0,0,0,0,0,1,1,5,2,1585720210208004,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208001,,3,S:8AM-8PM,99998,02,,,MORRIS,1625,,,3,1,,8,2,8,1,9,2,19MAR202115:11,3,,,,,,,,,,32.794706246,2021021235wdS:8AM-8PM,,0,1585720210208001,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,5,34,27,12,103,524,7,5,1,3,4,,0,0,0,0,0,1,1,5,2,1585720210208005,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208001,,3,S:8AM-8PM,99998,02,,,MORRIS,1626,,,3,1,,8,2,8,2,5,2,19MAR202115:11,3,,,,,,,,,,32.794706246,2021021235wdS:8AM-8PM,,0,1585720210208001,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,4,25,17,12,103,524,7,5,1,3,5,0.00,0,0,7,2,47,0,0,7,1,1585720210208006,7,1,1,1,,,,O,wd,1585720210208,5,,1585720210208006,1,3,S:8AM-8PM,02155,02,48,0,MIDDLESEX,1747,,,3,1,,2,1,2,2,22,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208006,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,4,25,17,12,103,524,7,5,1,3,5,0.00,0,0,0,2,0,1,1,7,2,1585720210208007,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208006,1,3,S:8AM-8PM,02155,02,,,MIDDLESEX,1748,,,3,1,,8,2,8,1,22,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208006,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,4,9,11,12,103,524,7,5,1,3,5,0.00,0,0,0,1,0,1,1,7,2,1585720210208008,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208006,1,3,S:8AM-8PM,06254,02,,,NEW LONDON,1749,,,3,1,,8,1,8,1,57,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208006,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,4,9,11,12,103,524,7,5,1,3,5,0.00,0,0,0,1,0,1,1,7,2,1585720210208009,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208006,1,3,S:8AM-8PM,06254,02,,,NEW LONDON,1750,,,3,1,,8,2,8,2,54,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208006,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,4,9,11,12,103,524,7,5,1,3,5,,0,0,0,0,0,1,1,7,2,1585720210208010,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208006,,3,S:8AM-8PM,06254,02,,,NEW LONDON,1751,,,3,1,,8,2,8,1,19,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208006,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,4,9,11,12,103,524,7,5,1,3,5,,0,0,0,0,0,1,1,7,2,1585720210208011,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208006,,3,S:8AM-8PM,06254,02,,,NEW LONDON,1752,,,3,1,,8,2,8,1,20,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208006,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,4,9,11,12,103,524,7,5,1,3,5,,0,0,0,0,0,1,1,7,2,1585720210208012,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208006,,3,S:8AM-8PM,06254,02,,,NEW LONDON,1753,,,3,1,,8,1,8,1,18,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208006,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,0,17,37,12,103,524,7,5,1,3,4,0.00,0,0,4,2,31,0,0,4,1,1585720210208013,7,1,1,1,,,,O,wd,1585720210208,5,,1585720210208013,1,3,S:8AM-8PM,60115,02,31,0,,1825,,,3,1,,2,1,2,2,52,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208013,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,0,17,37,12,103,524,7,5,1,3,4,0.00,1,0,0,2,0,1,1,4,2,1585720210208014,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208013,1,3,S:8AM-8PM,60115,02,,,,1826,,,3,1,,8,2,8,1,52,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208013,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,0,17,37,12,103,524,7,5,1,3,4,0.00,1,0,0,2,0,1,1,4,2,1585720210208015,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208013,1,3,S:8AM-8PM,60115,02,,,,1827,,,3,1,,8,2,8,1,21,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208013,03/03/2025
,,2021021235wdS:8AM-8PM,2021112351585720210208,2021,0,17,37,12,103,524,7,5,1,3,4,0.00,0,0,0,1,0,1,1,4,2,1585720210208016,7,1,3,1,,,,O,wd,1585720210208,5,,1585720210208013,1,3,S:8AM-8PM,60115,02,,,,1828,,,3,1,,8,2,8,1,21,2,19MAR202115:11,3,,,,,,,,,,738.1300439,2021021235wdS:8AM-8PM,,0,1585720210208013,03/03/2025
