PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,MODE_ASG,NUM_TYP9,ASG_CODE,MONTH,KOD,NEW_LIST,PRT_CODE,CELLTYPE,FSHINSP_A,NUM_FISH_A,FL_REG,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,ZIP,DATE_PUBLISHED
,SHEEPSHEAD,200366458712wd,16284200312231968,0,3,5,3.5,1,2,19,19,Y,5,50,1,3,1628420031223001,68,8,7,2,2,0,0,,2,6,45,45,6,1,6,2003,5,0,1628420031223,12,wd,,1628420031223001,1,2,0,8,1,,CHARLESTON,20040317,8,2,1,8,,,8835430301,,1,,2,1605,4946.9473509,200366458712wd,,0,1628420031223001,29466,03/03/2025
,SHEEPSHEAD,200366458712wd,16284200312231968,0,3,5,3.5,3,0,19,19,Y,3,15,2,3,1628420031223002,68,8,7,1,0,1,1,,2,6,45,45,6,1,6,2003,5,0,1628420031223,12,wd,,1628420031223001,1,,,8,1,,CHARLESTON,20040317,8,8,1,8,,,8835430301,,1,,8,1610,4946.9473509,200366458712wd,,0,1628420031223001,29466,03/03/2025
,,20036718311wd,1501920031126312,,1,1,,2,1,3,65,O,0,5,,1,1501920031126001,12,4,3,0,0,0,0,,,0,1,47,7,1,6,2003,,,1501920031126,11,wd,,1501920031126001,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1130,1809.9650074,20036718311wd,,0,1501920031126001,37415,03/03/2025
,BLUEFISH,20036718311wd,1501920031126312,,1,1,,2,1,3,65,O,0,6,,1,1501920031126002,12,4,3,0,0,0,0,,,0,1,47,7,1,6,2003,,,1501920031126,11,wd,,1501920031126002,,,,8,1,,,20JAN200409:16,1,8,1,,,,8835250101,0,1,8,8,1138,1809.9650074,20036718311wd,,0,1501920031126002,37415,03/03/2025
,,20036718311wd,1501920031126312,,1,1,,2,1,3,157,O,0,2,,2,1501920031126003,12,4,3,0,0,0,0,,,0,1,47,7,1,6,2003,,,1501920031126,11,wd,,1501920031126003,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1230,1809.9650074,20036718311wd,,0,1501920031126003,38127,03/03/2025
SHEEPSHEAD,RED DRUM,20036718311wd,1501920031126312,0,1,1,,1,1,3,3,Y,3,10,,3,1501920031126004,12,4,3,0,2,0,0,,,7,1,1,7,1,6,2003,,,1501920031126,11,wd,,1501920031126004,1,2,0,8,1,,BALDWIN,20JAN200409:16,1,1,1,,,,8835440901,8835430301,1,8,8,1300,4387.7215202,20036718311wd,,0,1501920031126004,36551,03/03/2025
,,20036718311wd,1501920031126312,,1,1,,2,1,3,3,Y,0,0,,3,1501920031126005,12,4,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1501920031126,11,wd,,1501920031126005,,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1315,4387.7215202,20036718311wd,,0,1501920031126005,99998,03/03/2025
,SHEEPSHEAD,20036718311wd,1501920031126312,,1,1,,2,1,3,119,O,0,0,,1,1501920031126006,12,4,3,0,0,0,0,,,0,1,17,7,1,6,2003,,,1501920031126,11,wd,,1501920031126006,,,,8,1,,,20JAN200409:16,1,8,1,,,,8835430301,0,1,8,8,1335,1809.9650074,20036718311wd,,0,1501920031126006,62025,03/03/2025
,,20036718311wd,1501920031126312,,1,1,,2,1,3,5,O,0,1,,3,1501920031126007,12,4,3,0,0,0,0,,,0,1,8,7,1,6,2003,,,1501920031126,11,wd,,1501920031126007,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1415,1809.9650074,20036718311wd,,0,1501920031126007,80122,03/03/2025
,,20036718311wd,1501920031126312,,1,1,,2,1,3,19,O,0,3,,3,1501920031126008,12,4,3,0,0,0,0,,,0,1,29,7,1,6,2003,,,1501920031126,11,wd,,1501920031126008,,,,8,2,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1425,1809.9650074,20036718311wd,,0,1501920031126008,65203,03/03/2025
,RED DRUM,20036718311wd,1501920031126312,,1,1,,2,1,3,3,Y,12,75,,4,1501920031126009,12,4,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1501920031126,11,wd,,1501920031126009,,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8835440901,0,1,8,8,1445,4387.7215202,20036718311wd,,0,1501920031126009,36536,03/03/2025
,,20036718311wd,1502620031111310,0,1,1,,2,1,3,27,O,1,15,,3,1502620031111001,10,1,3,2,0,0,0,,,0,1,55,7,1,6,2003,,,1502620031111,11,wd,,1502620031111001,1,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,920,1809.9650074,20036718311wd,,0,1502620031111001,53963,03/03/2025
,,20036718311wd,1502620031111310,,1,1,,2,1,3,125,N,0,0,,4,1502620031111002,10,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1502620031111,11,wd,,1502620031111002,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,930,3481.5887228,20036718311wd,,0,1502620031111002,35456,03/03/2025
,,20036718311wd,1502620031111310,,1,1,,2,1,3,125,N,1,2,,2.5,1502620031111003,10,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1502620031111,11,wd,,1502620031111003,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,935,3481.5887228,20036718311wd,,0,1502620031111003,35475,03/03/2025
,GULF KINGFISH,20036718311wd,1502620031111310,0,1,1,,2,1,3,3,Y,21,156,,3,1502620031111004,10,1,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1502620031111,11,wd,,1502620031111004,1,0,30,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8835440602,0,1,8,8,1015,4387.7215202,20036718311wd,,0,1502620031111004,36530,03/03/2025
,GULF KINGFISH,20036718311wd,1502620031111310,0,1,1,,1,1,3,3,Y,30,150,,2.5,1502620031111005,10,1,3,1,1,0,0,,,7,1,1,7,1,6,2003,,,1502620031111,11,wd,,1502620031111005,1,15,15,8,1,,BALDWIN,20JAN200409:16,1,1,1,,,,8835440602,0,1,8,8,1025,4387.7215202,20036718311wd,,0,1502620031111005,36535,03/03/2025
,,20036718311wd,1502620031111310,0,1,1,,2,1,3,101,N,20,20,,5,1502620031111006,10,1,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1502620031111,11,wd,,1502620031111006,1,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1100,3481.5887228,20036718311wd,,0,1502620031111006,36109,03/03/2025
,,20036718311wd,1502620031111310,0,1,1,,2,1,3,101,N,12,12,,5,1502620031111007,10,1,3,5,0,0,0,,,7,1,1,7,1,6,2003,,,1502620031111,11,wd,,1502620031111007,1,,,8,2,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1115,3481.5887228,20036718311wd,,0,1502620031111007,36109,03/03/2025
,,20036718311wd,1502620031111310,0,1,1,,2,1,3,161,O,0,0,,3.5,1502620031111008,10,1,3,2,0,0,0,,,0,1,20,7,1,6,2003,,,1502620031111,11,wd,,1502620031111008,1,0,6,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1130,1809.9650074,20036718311wd,,0,1502620031111008,66502,03/03/2025
,,20036718311wd,1502620031111310,,1,1,,2,1,3,161,O,1,1,,3,1502620031111009,10,1,3,0,0,0,0,,,0,1,20,7,1,6,2003,,,1502620031111,11,wd,,1502620031111009,,,,8,2,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1145,1809.9650074,20036718311wd,,0,1502620031111009,66502,03/03/2025
,SPANISH MACKEREL,20036718311we,1509820031101310,0,1,1,,2,1,3,3,Y,15,60,,4.5,1509820031101001,10,1,3,2,0,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101001,1,0,100,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8850030502,0,1,8,8,1018,4301.8367737,20036718311we,,0,1509820031101001,36535,03/03/2025
BLUEFISH,RED DRUM,20036718311we,1509820031101310,0,1,1,,2,1,3,9,N,12,20,,3.5,1509820031101002,10,1,3,2,0,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101002,1,,,8,1,,,20JAN200409:16,1,8,1,,,,8835440901,8835250101,1,8,8,1106,3413.4405134,20036718311we,,0,1509820031101002,35146,03/03/2025
,,20036718311we,1509820031101310,0,1,1,,2,1,3,113,O,5,90,,2,1509820031101003,10,1,3,1,0,0,0,,,0,1,39,7,1,6,2003,,,1509820031101,11,we,,1509820031101003,1,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1205,1774.5369647,20036718311we,,0,1509820031101003,99998,03/03/2025
,RED DRUM,20036718311we,1509820031101310,0,1,1,,1,1,3,81,N,1,1,,5,1509820031101004,10,1,3,2,1,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101004,1,0,4,8,1,,,20JAN200409:16,1,1,1,,,,8835440901,0,1,8,8,1221,3413.4405134,20036718311we,,0,1509820031101004,36879,03/03/2025
,LEFTEYE FLOUNDER GENUS,20036718311we,1509820031101310,0,1,1,,2,1,3,73,N,7,21,,1.5,1509820031101005,10,1,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101005,1,,,8,1,,,20JAN200409:16,1,8,1,,,,8857030300,0,1,8,8,1240,3413.4405134,20036718311we,,0,1509820031101005,35023,03/03/2025
,LEFTEYE FLOUNDER GENUS,20036718311we,1509820031101310,0,1,1,,2,1,3,3,Y,3,5,,3,1509820031101006,10,1,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101006,1,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8857030300,0,1,8,8,1321,4301.8367737,20036718311we,,0,1509820031101006,99998,03/03/2025
,LEFTEYE FLOUNDER GENUS,20036718311we,1509820031101310,0,1,1,,1,1,3,119,N,1,5,,3,1509820031101007,10,1,3,2,1,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101007,1,,,8,1,,,20JAN200409:16,1,1,1,,,,8857030300,0,1,8,8,1332,3413.4405134,20036718311we,,0,1509820031101007,36901,03/03/2025
,GULF KINGFISH,20036718311we,1509820031101310,0,1,1,,2,1,3,55,N,30,120,,2,1509820031101008,10,1,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101008,1,,,8,1,,,20JAN200409:16,1,8,1,,,,8835440602,0,1,8,8,1350,3413.4405134,20036718311we,,0,1509820031101008,35906,03/03/2025
,ATLANTIC CROAKER,20036718311we,1509820031101310,0,1,1,,1,3,3,95,O,6,6,,2,1509820031101009,10,1,3,1,14,0,0,,,0,1,18,7,1,6,2003,,,1509820031101,11,we,,1509820031101009,1,,,8,1,,,20JAN200409:16,1,2,1,,,,8835440702,0,1,8,2,1511,1774.5369647,20036718311we,,0,1509820031101009,46056,03/03/2025
,,20036718311we,1509820031101310,,1,1,,2,1,3,3,Y,8,50,,4,1509820031101010,10,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1509820031101,11,we,,1509820031101010,,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1520,4301.8367737,20036718311we,,0,1509820031101010,36555,03/03/2025
,RED DRUM,20036718311wd,1518020031125310,,1,1,,2,1,3,135,O,2,14,,2,1518020031125001,10,1,3,0,0,0,0,,,6,1,13,7,1,6,2003,,,1518020031125,11,wd,,1518020031125001,,,,8,1,,,20JAN200409:16,1,8,1,,,,8835440901,0,1,8,8,1212,1809.9650074,20036718311wd,,0,1518020031125001,30024,03/03/2025
SOUTHERN KINGFISH,GULF KINGFISH,20036718311wd,1518020031125310,0,1,1,,1,1,3,459,O,20,20,,3,1518020031125002,10,1,3,0,3,0,0,,,7,1,48,7,1,6,2003,,,1518020031125,11,wd,,1518020031125002,1,4,0,8,1,,,20JAN200409:16,1,1,1,,,,8835440602,8835440601,1,8,8,1228,1809.9650074,20036718311wd,,0,1518020031125002,75755,03/03/2025
,,20036718311we,15249200311019741,0,1,1,,2,1,97,97,Y,0,0,,1.5,1524920031101001,41,1,3,2,0,0,0,,,7,1,1,7,1,6,2003,,,1524920031101,11,we,,1524920031101001,1,,,8,2,,MOBILE,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1318,4301.8367737,20036718311we,,0,1524920031101001,36693,03/03/2025
RED DRUM,GULF FLOUNDER,20036718311wd,152672003111731330,0,1,1,,2,1,3,33,O,0,1,,0.5,1526720031117001,1330,5,3,0,0,0,0,,,7,1,12,7,1,6,2003,,,1526720031117,11,wd,,1526720031117001,,,,8,1,,ESCAMBIA,20JAN200409:16,1,8,1,,,,8857030302,8835440901,1,8,8,1015,3543.342438,20036718311wd,,0,1526720031117001,32504,03/03/2025
,GULF KINGFISH,20036718311wd,152672003111731330,0,1,1,,2,1,3,105,O,0,6,,1.5,1526720031117002,1330,5,3,0,0,0,0,,,0,1,31,7,1,6,2003,,,1526720031117,11,wd,,1526720031117002,,,,8,1,,,20JAN200409:16,1,8,1,,,,8835440602,0,1,8,8,1045,3543.342438,20036718311wd,,0,1526720031117002,69145,03/03/2025
RED DRUM,GULF KINGFISH,20036718311wd,152672003111731330,0,1,1,,2,1,3,105,O,0,6,,1.5,1526720031117003,1330,5,3,0,0,0,0,,,0,1,31,7,1,6,2003,,,1526720031117,11,wd,,1526720031117003,,,,8,1,,,20JAN200409:16,1,8,1,,,,8835440602,8835440901,1,8,8,1048,3543.342438,20036718311wd,,0,1526720031117003,69145,03/03/2025
,GULF FLOUNDER,20036718311wd,152672003111731333,0,1,1,,2,1,3,3,Y,40,70,,2,1526720031117004,1333,5,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1526720031117,11,wd,,1526720031117004,,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8857030302,0,1,8,8,1335,8589.7792524,20036718311wd,,0,1526720031117004,36511,03/03/2025
RED DRUM,SHEEPSHEAD,20036718312wd,1526720031231312,0,1,1,,2,1,3,3,Y,8,50,,1,1526720031231001,12,2,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1526720031231,12,wd,,1526720031231001,1,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8835430301,8835440901,1,8,8,939,4387.7215202,20036718312wd,,0,1526720031231001,36532,03/03/2025
,SHEEPSHEAD,20036718312wd,1526720031231312,,1,1,,2,1,3,3,Y,12,35,,1,1526720031231002,12,2,3,0,0,0,0,,,7,1,1,7,2,6,2003,,,1526720031231,12,wd,,1526720031231002,,,,8,2,,BALDWIN,20JAN200409:16,1,8,1,,,,8835430301,0,1,8,8,1045,4387.7215202,20036718312wd,,0,1526720031231002,36535,03/03/2025
,SHEEPSHEAD,20036718312wd,1526720031231312,0,1,1,,2,1,3,3,Y,10,35,,1,1526720031231003,12,2,3,1,0,0,0,,,7,1,1,7,2,6,2003,,,1526720031231,12,wd,,1526720031231003,1,,,8,2,,BALDWIN,20JAN200409:16,1,8,1,,,,8835430301,0,1,8,8,1050,4387.7215202,20036718312wd,,0,1526720031231003,36535,03/03/2025
,,20036718312wd,1526720031231312,0,1,1,,2,1,3,33,O,10,25,,1,1526720031231004,12,2,3,1,0,0,0,,,7,1,12,7,1,6,2003,,,1526720031231,12,wd,,1526720031231004,1,,,8,1,,ESCAMBIA,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1135,1809.9650074,20036718312wd,,0,1526720031231004,32507,03/03/2025
,ATLANTIC CROAKER,20036718312wd,1526720031231312,,1,1,,2,1,3,131,O,6,15,,2,1526720031231005,12,2,3,0,0,0,0,,,7,1,28,7,1,6,2003,,,1526720031231,12,wd,,1526720031231005,,,,8,1,,STONE,20JAN200409:16,1,8,1,,,,8835440702,0,1,8,8,1305,1809.9650074,20036718312wd,,0,1526720031231005,39577,03/03/2025
SHEEPSHEAD,ATLANTIC CROAKER,20036718312wd,1526720031231312,,1,1,,2,1,3,157,O,3,4,,2,1526720031231006,12,2,3,0,0,0,0,,,0,1,47,7,1,6,2003,,,1526720031231,12,wd,,1526720031231006,,,,8,1,,,20JAN200409:16,1,8,1,,,,8835440702,8835430301,1,8,8,1355,1809.9650074,20036718312wd,,0,1526720031231006,38108,03/03/2025
,SHEEPSHEAD,20036718312wd,1526720031231312,,1,1,,2,1,3,3,Y,2,12,,1,1526720031231007,12,2,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1526720031231,12,wd,,1526720031231007,,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8835430301,0,1,8,8,1420,4387.7215202,20036718312wd,,0,1526720031231007,36567,03/03/2025
,,20036718312wd,1526720031231312,,1,1,,2,1,3,73,N,10,24,,2,1526720031231008,12,2,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1526720031231,12,wd,,1526720031231008,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1455,3481.5887228,20036718312wd,,0,1526720031231008,35127,03/03/2025
,RED DRUM,20036718312wd,1526720031231312,,1,1,,2,1,3,119,O,8,20,,3.5,1526720031231009,12,2,3,0,0,0,0,,,0,1,17,7,1,6,2003,,,1526720031231,12,wd,,1526720031231009,,,,8,1,,,20JAN200409:16,1,8,1,,,,8835440901,0,1,8,8,1500,1809.9650074,20036718312wd,,0,1526720031231009,62025,03/03/2025
,,20036718312wd,1526720031231312,,1,1,,2,1,3,73,N,45,60,,1,1526720031231010,12,2,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1526720031231,12,wd,,1526720031231010,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1505,3481.5887228,20036718312wd,,0,1526720031231010,99998,03/03/2025
,,20036718311we,1528920031115310,0,1,1,,1,1,3,31,O,2,2,,4,1528920031115001,10,1,3,1,5,0,0,,,0,1,17,7,1,6,2003,,,1528920031115,11,we,,1528920031115001,1,,,8,1,,,20JAN200409:16,1,1,1,,,,0,0,1,8,8,1154,1774.5369647,20036718311we,,0,1528920031115001,60004,03/03/2025
,,20036718311we,1528920031115310,0,1,1,,2,1,3,3,Y,20,20,,3.5,1528920031115002,10,1,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1528920031115,11,we,,1528920031115002,1,0,2,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1239,4301.8367737,20036718311we,,0,1528920031115002,36551,03/03/2025
,,20036718311we,1528920031115310,0,1,1,,2,1,3,3,Y,20,20,,3.5,1528920031115003,10,1,3,2,0,0,0,,,7,1,1,7,1,6,2003,,,1528920031115,11,we,,1528920031115003,1,0,2,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1241,4301.8367737,20036718311we,,0,1528920031115003,36551,03/03/2025
,,20036718311we,1528920031115310,0,1,1,,2,1,3,37,O,0,1,,3,1528920031115004,10,1,3,1,0,0,0,,,0,1,47,7,1,6,2003,,,1528920031115,11,we,,1528920031115004,1,0,1,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1314,1774.5369647,20036718311we,,0,1528920031115004,37204,03/03/2025
,,20036718311we,1528920031115310,,1,1,,2,1,3,37,O,1,1,,3,1528920031115005,10,1,3,0,0,0,0,,,0,1,47,7,1,6,2003,,,1528920031115,11,we,,1528920031115005,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1316,1774.5369647,20036718311we,,0,1528920031115005,37221,03/03/2025
,,20036718311we,1528920031115310,0,1,1,,2,1,3,97,Y,8,30,,10,1528920031115006,10,1,3,2,0,0,0,,,7,1,1,7,1,6,2003,,,1528920031115,11,we,,1528920031115006,1,,,8,2,,MOBILE,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1337,4301.8367737,20036718311we,,0,1528920031115006,36619,03/03/2025
,,20036718311we,1528920031115310,0,1,1,,2,1,3,3,Y,15,100,,7,1528920031115007,10,1,3,3,0,0,0,,,7,1,1,7,1,6,2003,,,1528920031115,11,we,,1528920031115007,1,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1400,4301.8367737,20036718311we,,0,1528920031115007,36526,03/03/2025
,RED DRUM,20036718312wd,1528920031231310,,1,1,,2,1,3,151,O,0,4,,3,1528920031231001,10,1,3,0,0,0,0,,,6,1,13,7,1,6,2003,,,1528920031231,12,wd,,1528920031231001,,,,8,2,,,20JAN200409:16,1,8,1,,,,8835440901,0,1,8,8,1150,1809.9650074,20036718312wd,,0,1528920031231001,30236,03/03/2025
,RED DRUM,20036718312wd,1528920031231310,,1,1,,2,1,3,109,O,1,1,,5,1528920031231002,10,1,3,0,0,0,0,,,0,1,18,7,1,6,2003,,,1528920031231,12,wd,,1528920031231002,,,,8,2,,,20JAN200409:16,1,8,1,,,,8835440901,0,1,8,8,1210,1809.9650074,20036718312wd,,0,1528920031231002,46166,03/03/2025
,RED DRUM,20036718312wd,1528920031231310,,1,1,,2,1,3,109,O,1,1,,5,1528920031231003,10,1,3,0,0,0,0,,,0,1,18,7,1,6,2003,,,1528920031231,12,wd,,1528920031231003,,,,8,2,,,20JAN200409:16,1,8,1,,,,8835440901,0,1,8,8,1213,1809.9650074,20036718312wd,,0,1528920031231003,46166,03/03/2025
GULF KINGFISH,RED DRUM,20036718312wd,1528920031231310,,1,1,,2,1,3,3,Y,45,250,,4,1528920031231004,10,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1528920031231,12,wd,,1528920031231004,,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8835440901,8835440602,1,8,8,1245,4387.7215202,20036718312wd,,0,1528920031231004,36536,03/03/2025
,,20036718312wd,1528920031231310,,1,1,,2,1,3,43,N,10,10,,2,1528920031231005,10,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1528920031231,12,wd,,1528920031231005,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1324,3481.5887228,20036718312wd,,0,1528920031231005,35179,03/03/2025
,,20036718312wd,1528920031231310,,1,1,,2,1,3,141,O,2,2,,5,1528920031231006,10,1,3,0,0,0,0,,,0,1,27,7,1,6,2003,,,1528920031231,12,wd,,1528920031231006,,,,8,2,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1425,1809.9650074,20036718312wd,,0,1528920031231006,55309,03/03/2025
,,20036718311we,152902003110997114,0,1,1,,2,1,97,97,Y,2,20,,6,1529020031109001,114,1,3,2,0,0,0,,,7,1,1,7,1,6,2003,,,1529020031109,11,we,,1529020031109001,1,,,8,1,,MOBILE,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1010,4301.8367737,20036718311we,,0,1529020031109001,36603,03/03/2025
,,20036718311we,152902003110997114,,1,1,,2,1,97,97,Y,2,10,,6,1529020031109002,114,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1529020031109,11,we,,1529020031109002,,,,8,1,,MOBILE,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1013,4301.8367737,20036718311we,,0,1529020031109002,36603,03/03/2025
,SOUTHERN FLOUNDER,20036718311we,152902003110997114,,1,1,,2,1,97,97,Y,3,15,,5,1529020031109003,114,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1529020031109,11,we,,1529020031109003,,,,8,2,,MOBILE,20JAN200409:16,1,8,1,,,,8857030304,0,1,8,8,1206,4301.8367737,20036718311we,,0,1529020031109003,36572,03/03/2025
,SHEEPSHEAD,20036718312we,250192003120731330,0,1,1,,2,1,3,153,O,0,0,,2.5,2501920031207001,1330,5,3,1,0,0,0,,,5,1,51,7,1,6,2003,,,2501920031207,12,we,,2501920031207001,1,,,8,1,,PRINCE WILLIAM,20JAN200409:16,1,8,1,,,,8835430301,0,1,8,8,945,3473.9854686,20036718312we,,0,2501920031207001,20111,03/03/2025
,RED DRUM,20036718312we,250192003120731330,0,1,1,,2,1,3,3,Y,7,25,,3,2501920031207002,1330,5,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,2501920031207,12,we,,2501920031207002,,,,8,1,,BALDWIN,20JAN200409:16,1,8,1,,,,8835440901,0,1,8,8,1025,8421.6439207,20036718312we,,0,2501920031207002,36580,03/03/2025
,,20036718312wd,2528920031230312,,1,1,,2,1,3,135,O,7,20,,1,2528920031230001,12,4,3,0,0,0,0,,,6,1,13,7,1,6,2003,,,2528920031230,12,wd,,2528920031230001,,,,8,1,,,20JAN200409:16,1,8,1,,,,0,0,1,8,8,1034,1809.9650074,20036718312wd,,0,2528920031230001,30024,03/03/2025
,SHEEPSHEAD,20036718312wd,2528920031230312,0,1,1,,2,1,3,153,O,7,7,,2.5,2528920031230002,12,4,3,2,0,0,0,,,0,1,39,7,1,6,2003,,,2528920031230,12,wd,,2528920031230002,1,0,5,8,1,,,20JAN200409:16,1,8,1,,,,8835430301,0,1,8,8,1039,1809.9650074,20036718312wd,,0,2528920031230002,44333,03/03/2025
,,20036718312wd,2528920031230312,0,1,1,,1,1,3,33,O,2,30,,4,2528920031230003,12,4,3,0,1,0,0,,,7,1,12,7,1,6,2003,,,2528920031230,12,wd,,2528920031230003,1,1,0,8,2,,ESCAMBIA,20JAN200409:16,1,1,1,,,,0,0,1,8,8,1304,1809.9650074,20036718312wd,,0,2528920031230003,32514,03/03/2025
,SOUTHERN FLOUNDER,20036718311we,15017200311153115,,L,5,,2,1,3,3,Y,12,30,,1,1501720031115002,115,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1501720031115,11,we,,1501720031115002,,,,8,1,,BALDWIN,20JAN200409:16,8,8,1,,,,8857030304,0,1,8,8,1135,12837.467444,20036718311we,,0,1501720031115002,36535,03/03/2025
,SPOTTED SEATROUT,20036718312we,1502920031221971692,,L,5,,2,1,97,97,Y,5,40,,1,1502920031221001,1692,1,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1502920031221,12,we,,1502920031221001,,,,8,1,,MOBILE,20JAN200409:16,8,8,1,,,,8835440102,0,1,8,8,1145,12837.467444,20036718312we,,0,1502920031221001,36613,03/03/2025
,LEFTEYE FLOUNDER GENUS,20036718311we,15098200311023115,0,L,5,,2,1,3,73,N,16,16,,1,1509820031102001,115,1,3,1,0,0,0,,,7,1,1,7,1,6,2003,,,1509820031102,11,we,,1509820031102001,1,,,8,1,,,20JAN200409:16,8,8,1,,,,8857030300,0,1,8,8,1154,10186.330577,20036718311we,,0,1509820031102001,35226,03/03/2025
,LEFTEYE FLOUNDER GENUS,20036718311we,15098200311023115,0,L,5,,2,1,3,109,O,3,7,,1,1509820031102003,115,1,3,1,0,0,0,,,0,1,18,7,1,6,2003,,,1509820031102,11,we,,1509820031102003,1,,,8,1,,,20JAN200409:16,8,8,1,,,,8857030300,0,1,8,8,1320,5295.5427439,20036718311we,,0,1509820031102003,46158,03/03/2025
SAND SEATROUT,SPOTTED SEATROUT,20036718311wd,1526720031120375,,L,5,,2,1,3,97,Y,5,52,,1,1526720031120001,75,4,3,0,0,0,0,,,7,1,1,7,1,6,2003,,,1526720031120,11,wd,,1526720031120001,,,,8,1,,MOBILE,20JAN200409:16,8,8,1,,,,8835440102,8835440106,1,8,8,935,13093.76323,20036718311wd,,0,1526720031120001,36604,03/03/2025
